opponent, outcome, home/away, tourn, team1
Montana, L, H, 0,Southern Utah
Idaho St., L, A, 0,Southern Utah
Weber St., L, A, 0,Southern Utah
Northern Arizona, W, H, 0,Southern Utah
Idaho, L, H, 0,Southern Utah
Eastern Washington, W, H, 0,Southern Utah
Montana, L, A, 0,Southern Utah
Montana St., L, A, 0,Southern Utah
Weber St., L, H, 0,Southern Utah
Idaho St., W, H, 0,Southern Utah
Northern Arizona, W, A, 0,Southern Utah
North Dakota, L, A, 0,Southern Utah
Northern Colorado, L, A, 0,Southern Utah
Portland St., L, H, 0,Southern Utah
Sacramento St., W, H, 0,Southern Utah
Eastern Washington, L, A, 0,Southern Utah
Idaho, L, A, 0,Southern Utah
Idaho St., W, N, 1,Southern Utah
Idaho, W, N, 1,Southern Utah
Eastern Washington, L, N, 1,Southern Utah
Ohio St., L, A, 0,Robert Morris
Grand Canyon, L, A, 0,Robert Morris
San Diego, L, A, 0,Robert Morris
Duquesne, W, A, 0,Robert Morris
Norfolk St., W, N, 0,Robert Morris
Little Rock, W, A, 0,Robert Morris
Youngstown St., W, A, 0,Robert Morris
Siena, L, A, 0,Robert Morris
Rider, W, H, 0,Robert Morris
Drexel, W, H, 0,Robert Morris
Buffalo, L, A, 0,Robert Morris
North Carolina St., L, A, 0,Robert Morris
Canisius, L, H, 0,Robert Morris
Bryant, W, A, 0,Robert Morris
Central Connecticut, W, A, 0,Robert Morris
St. Francis NY, W, H, 0,Robert Morris
LIU Brooklyn, W, H, 0,Robert Morris
St. Francis PA, L, H, 0,Robert Morris
Fairleigh Dickinson, W, A, 0,Robert Morris
Sacred Heart, W, A, 0,Robert Morris
Wagner, L, A, 0,Robert Morris
Sacred Heart, W, H, 0,Robert Morris
Wagner, L, H, 0,Robert Morris
Mount St. Mary's, L, H, 0,Robert Morris
Fairleigh Dickinson, L, H, 0,Robert Morris
St. Francis NY, L, A, 0,Robert Morris
LIU Brooklyn, W, A, 0,Robert Morris
Bryant, W, H, 0,Robert Morris
Central Connecticut, L, H, 0,Robert Morris
Mount St. Mary's, L, A, 0,Robert Morris
St. Francis PA, L, A, 0,Robert Morris
Mount St. Mary's, W, A, 1,Robert Morris
Wagner, L, A, 1,Robert Morris
Wagner, L, H, 0,NJIT
Lafayette, W, H, 0,NJIT
Seton Hall, L, A, 0,NJIT
Drexel, W, H, 0,NJIT
LIU Brooklyn, W, H, 0,NJIT
West Virginia, L, A, 0,NJIT
UMass Lowell, W, H, 0,NJIT
Rutgers, L, A, 0,NJIT
Iona, L, H, 0,NJIT
Colgate, L, A, 0,NJIT
Fairleigh Dickinson, W, H, 0,NJIT
Buffalo, L, A, 0,NJIT
Brown, L, A, 0,NJIT
USC Upstate, W, H, 0,NJIT
Stetson, L, A, 0,NJIT
Florida Gulf Coast, L, A, 0,NJIT
North Florida, W, H, 0,NJIT
Jacksonville, L, H, 0,NJIT
Kennesaw St., W, A, 0,NJIT
Lipscomb, L, H, 0,NJIT
Kennesaw St., W, H, 0,NJIT
Lipscomb, W, A, 0,NJIT
Florida Gulf Coast, L, H, 0,NJIT
Stetson, L, H, 0,NJIT
Jacksonville, W, A, 0,NJIT
North Florida, L, A, 0,NJIT
USC Upstate, W, A, 0,NJIT
North Florida, L, H, 1,NJIT
Cleveland St., W, H, 0,Akron
Tennessee Martin, W, H, 0,Akron
Dayton, L, A, 0,Akron
Chattanooga, W, H, 0,Akron
Marshall, L, A, 0,Akron
Fort Wayne, W, H, 0,Akron
Appalachian St., W, H, 0,Akron
Mississippi Valley St., W, H, 0,Akron
USC, L, N, 0,Akron
Princeton, L, N, 0,Akron
Davidson, L, N, 0,Akron
Western Michigan, L, A, 0,Akron
Toledo, L, A, 0,Akron
Buffalo, L, H, 0,Akron
Bowling Green, W, H, 0,Akron
Eastern Michigan, L, A, 0,Akron
Northern Illinois, W, H, 0,Akron
Ohio, W, H, 0,Akron
Ball St., L, A, 0,Akron
Miami OH, L, A, 0,Akron
Toledo, L, H, 0,Akron
Ohio, L, A, 0,Akron
Central Michigan, W, H, 0,Akron
Ball St., L, H, 0,Akron
Kent St., L, A, 0,Akron
Bowling Green, W, A, 0,Akron
Miami OH, L, H, 0,Akron
Buffalo, L, A, 0,Akron
Kent St., W, H, 0,Akron
Western Michigan, W, A, 1,Akron
Eastern Michigan, L, N, 1,Akron
Louisiana Tech, L, A, 0,Southeast Missouri St.
Evansville, L, A, 0,Southeast Missouri St.
Cal St. Northridge, W, N, 0,Southeast Missouri St.
Montana St., L, N, 0,Southeast Missouri St.
North Carolina Central, L, H, 0,Southeast Missouri St.
North Carolina Central, W, A, 0,Southeast Missouri St.
UMKC, W, H, 0,Southeast Missouri St.
Southern Illinois, W, A, 0,Southeast Missouri St.
Kansas St., L, A, 0,Southeast Missouri St.
Bradley, L, H, 0,Southeast Missouri St.
Saint Louis, L, A, 0,Southeast Missouri St.
Belmont, L, H, 0,Southeast Missouri St.
Tennessee St., W, H, 0,Southeast Missouri St.
Murray St., L, A, 0,Southeast Missouri St.
Austin Peay, L, A, 0,Southeast Missouri St.
Morehead St., W, H, 0,Southeast Missouri St.
Eastern Kentucky, L, H, 0,Southeast Missouri St.
SIU Edwardsville, W, A, 0,Southeast Missouri St.
Eastern Illinois, W, A, 0,Southeast Missouri St.
Tennessee Tech, L, A, 0,Southeast Missouri St.
Jacksonville St., L, A, 0,Southeast Missouri St.
Murray St., L, H, 0,Southeast Missouri St.
Austin Peay, L, H, 0,Southeast Missouri St.
Morehead St., W, A, 0,Southeast Missouri St.
Tennessee Martin, W, A, 0,Southeast Missouri St.
Eastern Illinois, W, H, 0,Southeast Missouri St.
SIU Edwardsville, W, H, 0,Southeast Missouri St.
Eastern Kentucky, L, A, 0,Southeast Missouri St.
Tennessee Martin, L, H, 0,Southeast Missouri St.
Nebraska, L, A, 0,Eastern Illinois
Western Illinois, L, A, 0,Eastern Illinois
IUPUI, W, H, 0,Eastern Illinois
San Diego St., L, A, 0,Eastern Illinois
Marquette, L, A, 0,Eastern Illinois
Bradley, L, A, 0,Eastern Illinois
Green Bay, L, A, 0,Eastern Illinois
South Alabama, L, A, 0,Eastern Illinois
Western Illinois, W, H, 0,Eastern Illinois
Murray St., L, A, 0,Eastern Illinois
Austin Peay, L, A, 0,Eastern Illinois
Morehead St., W, A, 0,Eastern Illinois
Eastern Kentucky, W, A, 0,Eastern Illinois
Tennessee St., L, H, 0,Eastern Illinois
Belmont, L, H, 0,Eastern Illinois
Tennessee Martin, W, H, 0,Eastern Illinois
Southeast Missouri St., L, H, 0,Eastern Illinois
Belmont, L, A, 0,Eastern Illinois
Tennessee St., L, A, 0,Eastern Illinois
Jacksonville St., L, H, 0,Eastern Illinois
Tennessee Tech, W, H, 0,Eastern Illinois
SIU Edwardsville, W, A, 0,Eastern Illinois
Austin Peay, L, H, 0,Eastern Illinois
Southeast Missouri St., L, A, 0,Eastern Illinois
Tennessee Martin, W, A, 0,Eastern Illinois
Murray St., L, H, 0,Eastern Illinois
SIU Edwardsville, W, H, 0,Eastern Illinois
Tennessee St., W, N, 1,Eastern Illinois
Austin Peay, L, N, 1,Eastern Illinois
Northeastern, L, H, 0,Boston University
Albany, L, H, 0,Boston University
Connecticut, L, A, 0,Boston University
Maine, W, A, 0,Boston University
New Hampshire, W, A, 0,Boston University
Miami FL, L, A, 0,Boston University
Bethune Cookman, W, A, 0,Boston University
UMass Lowell, L, A, 0,Boston University
Elon, L, H, 0,Boston University
Harvard, L, A, 0,Boston University
Army, W, H, 0,Boston University
Bucknell, W, A, 0,Boston University
Loyola MD, L, A, 0,Boston University
Lehigh, W, H, 0,Boston University
Colgate, W, H, 0,Boston University
Holy Cross, W, A, 0,Boston University
American, L, H, 0,Boston University
Navy, W, A, 0,Boston University
Lafayette, W, A, 0,Boston University
Bucknell, L, H, 0,Boston University
Loyola MD, W, H, 0,Boston University
Lehigh, L, A, 0,Boston University
Colgate, L, A, 0,Boston University
Holy Cross, L, H, 0,Boston University
American, L, A, 0,Boston University
Navy, L, H, 0,Boston University
Lafayette, W, H, 0,Boston University
Army, W, A, 0,Boston University
Lehigh, W, A, 1,Boston University
Bucknell, L, A, 1,Boston University
Tulane, L, A, 0,LIU Brooklyn
Fordham, L, A, 0,LIU Brooklyn
Miami OH, L, N, 0,LIU Brooklyn
Hartford, W, N, 0,LIU Brooklyn
UMass Lowell, L, A, 0,LIU Brooklyn
Brown, L, A, 0,LIU Brooklyn
NJIT, L, A, 0,LIU Brooklyn
Hartford, W, H, 0,LIU Brooklyn
Stony Brook, W, H, 0,LIU Brooklyn
Fairfield, L, H, 0,LIU Brooklyn
Saint Peter's, L, H, 0,LIU Brooklyn
Binghamton, W, A, 0,LIU Brooklyn
Fairleigh Dickinson, L, H, 0,LIU Brooklyn
Mount St. Mary's, W, H, 0,LIU Brooklyn
St. Francis PA, L, A, 0,LIU Brooklyn
Robert Morris, L, A, 0,LIU Brooklyn
Fairleigh Dickinson, W, A, 0,LIU Brooklyn
Wagner, W, H, 0,LIU Brooklyn
Bryant, W, H, 0,LIU Brooklyn
Central Connecticut, L, A, 0,LIU Brooklyn
Mount St. Mary's, L, A, 0,LIU Brooklyn
Central Connecticut, W, H, 0,LIU Brooklyn
Sacred Heart, W, A, 0,LIU Brooklyn
Bryant, W, A, 0,LIU Brooklyn
St. Francis PA, W, H, 0,LIU Brooklyn
Robert Morris, L, H, 0,LIU Brooklyn
St. Francis NY, L, A, 0,LIU Brooklyn
Wagner, L, A, 0,LIU Brooklyn
St. Francis NY, W, H, 0,LIU Brooklyn
Sacred Heart, W, H, 0,LIU Brooklyn
St. Francis NY, W, H, 1,LIU Brooklyn
Fairleigh Dickinson, W, H, 1,LIU Brooklyn
Wagner, W, A, 1,LIU Brooklyn
Radford, L, N, 2,LIU Brooklyn
Nicholls St., L, H, 0,UT Rio Grande Valley
Bethune Cookman, W, H, 0,UT Rio Grande Valley
Texas A&M Corpus Chris, W, A, 0,UT Rio Grande Valley
Texas St., L, A, 0,UT Rio Grande Valley
North Texas, W, A, 0,UT Rio Grande Valley
Georgia Tech, L, A, 0,UT Rio Grande Valley
Grambling St., L, H, 0,UT Rio Grande Valley
SMU, L, A, 0,UT Rio Grande Valley
Texas A&M, L, A, 0,UT Rio Grande Valley
Rice, W, A, 0,UT Rio Grande Valley
Texas A&M Corpus Chris, W, H, 0,UT Rio Grande Valley
UC Irvine, W, H, 0,UT Rio Grande Valley
UT Arlington, L, H, 0,UT Rio Grande Valley
Oklahoma St., L, A, 0,UT Rio Grande Valley
Hampton, W, H, 0,UT Rio Grande Valley
UMKC, W, A, 0,UT Rio Grande Valley
Cal St. Bakersfield, W, A, 0,UT Rio Grande Valley
Grand Canyon, L, A, 0,UT Rio Grande Valley
Utah Valley, L, H, 0,UT Rio Grande Valley
Seattle, L, H, 0,UT Rio Grande Valley
Chicago St., W, A, 0,UT Rio Grande Valley
New Mexico St., L, A, 0,UT Rio Grande Valley
Grand Canyon, W, H, 0,UT Rio Grande Valley
Cal St. Bakersfield, W, H, 0,UT Rio Grande Valley
Seattle, L, A, 0,UT Rio Grande Valley
Utah Valley, L, A, 0,UT Rio Grande Valley
UMKC, L, H, 0,UT Rio Grande Valley
Chicago St., W, H, 0,UT Rio Grande Valley
New Mexico St., L, H, 0,UT Rio Grande Valley
Seattle, L, N, 1,UT Rio Grande Valley
New Orleans, L, A, 1,UT Rio Grande Valley
Miami FL, L, A, 0,Gardner Webb
Florida, L, A, 0,Gardner Webb
UCF, L, A, 0,Gardner Webb
Wright St., L, A, 0,Gardner Webb
Fairfield, L, N, 0,Gardner Webb
Jacksonville, L, N, 0,Gardner Webb
USC Upstate, W, H, 0,Gardner Webb
Auburn, L, A, 0,Gardner Webb
Maryland, L, A, 0,Gardner Webb
Hampton, W, A, 0,Gardner Webb
Liberty, W, H, 0,Gardner Webb
Campbell, W, A, 0,Gardner Webb
Longwood, L, A, 0,Gardner Webb
High Point, W, H, 0,Gardner Webb
Radford, W, H, 0,Gardner Webb
Winthrop, L, A, 0,Gardner Webb
Presbyterian, W, H, 0,Gardner Webb
Charleston Southern, L, A, 0,Gardner Webb
UNC Asheville, L, A, 0,Gardner Webb
Longwood, W, H, 0,Gardner Webb
Radford, L, A, 0,Gardner Webb
Charleston Southern, W, H, 0,Gardner Webb
Campbell, L, H, 0,Gardner Webb
Liberty, L, A, 0,Gardner Webb
Winthrop, L, H, 0,Gardner Webb
High Point, L, A, 0,Gardner Webb
Presbyterian, W, A, 0,Gardner Webb
UNC Asheville, W, H, 0,Gardner Webb
Winthrop, L, N, 1,Gardner Webb
Arkansas St., L, A, 0,Abilene Christian
Lipscomb, L, H, 0,Abilene Christian
Campbell, W, A, 0,Abilene Christian
USC Upstate, L, N, 0,Abilene Christian
Bowling Green, W, N, 0,Abilene Christian
Air Force, W, A, 0,Abilene Christian
Texas St., W, H, 0,Abilene Christian
Lipscomb, L, A, 0,Abilene Christian
Texas Tech, L, A, 0,Abilene Christian
New Orleans, L, A, 0,Abilene Christian
Sam Houston St., W, H, 0,Abilene Christian
McNeese St., W, H, 0,Abilene Christian
Southeastern Louisiana, L, H, 0,Abilene Christian
Houston Baptist, W, A, 0,Abilene Christian
Northwestern St., W, A, 0,Abilene Christian
Stephen F. Austin, L, H, 0,Abilene Christian
Central Arkansas, W, A, 0,Abilene Christian
Texas A&M Corpus Chris, L, A, 0,Abilene Christian
Lamar, W, H, 0,Abilene Christian
Sam Houston St., L, A, 0,Abilene Christian
Nicholls St., L, H, 0,Abilene Christian
Incarnate Word, W, H, 0,Abilene Christian
Southeastern Louisiana, L, A, 0,Abilene Christian
Texas A&M Corpus Chris, L, H, 0,Abilene Christian
Central Arkansas, L, H, 0,Abilene Christian
Stephen F. Austin, L, A, 0,Abilene Christian
Incarnate Word, W, A, 0,Abilene Christian
Drake, L, A, 1,Abilene Christian
Northern Illinois, L, A, 0,Green Bay
Mississippi St., L, A, 0,Green Bay
Florida A&M, W, H, 0,Green Bay
Stetson, L, H, 0,Green Bay
Belmont, L, A, 0,Green Bay
Eastern Illinois, W, H, 0,Green Bay
Missouri, L, A, 0,Green Bay
Indiana St., L, A, 0,Green Bay
Bowling Green, L, H, 0,Green Bay
Wisconsin, L, A, 0,Green Bay
Detroit, W, H, 0,Green Bay
Oakland, W, H, 0,Green Bay
IUPUI, L, H, 0,Green Bay
Cleveland St., L, A, 0,Green Bay
Youngstown St., L, A, 0,Green Bay
Illinois Chicago, L, A, 0,Green Bay
IUPUI, L, A, 0,Green Bay
Milwaukee, W, H, 0,Green Bay
Wright St., L, H, 0,Green Bay
Northern Kentucky, L, H, 0,Green Bay
Cleveland St., W, H, 0,Green Bay
Youngstown St., W, H, 0,Green Bay
Milwaukee, L, A, 0,Green Bay
Wright St., L, A, 0,Green Bay
Northern Kentucky, L, A, 0,Green Bay
Illinois Chicago, L, H, 0,Green Bay
Oakland, W, A, 0,Green Bay
Detroit, W, A, 0,Green Bay
Detroit, W, A, 1,Green Bay
Wright St., L, N, 1,Green Bay
Hofstra, L, A, 0,Army
Marist, W, A, 0,Army
Columbia, W, H, 0,Army
Niagara, L, A, 0,Army
UMBC, W, N, 0,Army
Marist, W, N, 0,Army
Binghamton, L, A, 0,Army
Wake Forest, L, A, 0,Army
St. Francis NY, W, A, 0,Army
Air Force, W, H, 0,Army
Boston University, L, A, 0,Army
Loyola MD, W, H, 0,Army
Bucknell, L, H, 0,Army
American, W, A, 0,Army
Lafayette, W, H, 0,Army
Navy, W, A, 0,Army
Holy Cross, L, A, 0,Army
Lehigh, W, H, 0,Army
Colgate, L, H, 0,Army
Loyola MD, L, A, 0,Army
Bucknell, L, A, 0,Army
American, W, H, 0,Army
Lafayette, L, A, 0,Army
Navy, L, H, 0,Army
Holy Cross, L, H, 0,Army
Lehigh, L, A, 0,Army
Colgate, L, A, 0,Army
Boston University, L, H, 0,Army
Loyola MD, L, A, 1,Army
Syracuse, L, A, 0,Cornell
Binghamton, W, H, 0,Cornell
Colgate, L, A, 0,Cornell
UMass Lowell, L, A, 0,Cornell
Toledo, W, H, 0,Cornell
Duquesne, W, A, 0,Cornell
Northeastern, L, A, 0,Cornell
Longwood, W, A, 0,Cornell
Lafayette, W, H, 0,Cornell
Niagara, L, H, 0,Cornell
Delaware, L, A, 0,Cornell
Auburn, L, A, 0,Cornell
Penn, L, A, 0,Cornell
Princeton, L, A, 0,Cornell
Columbia, L, A, 0,Cornell
Columbia, W, H, 0,Cornell
Dartmouth, W, H, 0,Cornell
Harvard, L, H, 0,Cornell
Brown, W, A, 0,Cornell
Yale, L, A, 0,Cornell
Princeton, W, H, 0,Cornell
Penn, L, H, 0,Cornell
Yale, L, H, 0,Cornell
Brown, W, H, 0,Cornell
Harvard, L, A, 0,Cornell
Dartmouth, W, A, 0,Cornell
Harvard, L, N, 1,Cornell
St. John's, L, A, 0,New Orleans
Oakland, L, A, 0,New Orleans
Memphis, L, A, 0,New Orleans
South Alabama, L, A, 0,New Orleans
Houston, L, A, 0,New Orleans
SMU, L, A, 0,New Orleans
Louisiana Lafayette, L, A, 0,New Orleans
UAB, L, A, 0,New Orleans
Abilene Christian, W, H, 0,New Orleans
Houston Baptist, W, A, 0,New Orleans
Lamar, W, H, 0,New Orleans
McNeese St., W, A, 0,New Orleans
Stephen F. Austin, L, A, 0,New Orleans
Texas A&M Corpus Chris, W, H, 0,New Orleans
Central Arkansas, L, H, 0,New Orleans
Incarnate Word, W, H, 0,New Orleans
Northwestern St., W, A, 0,New Orleans
Incarnate Word, W, A, 0,New Orleans
Northwestern St., W, H, 0,New Orleans
Nicholls St., L, H, 0,New Orleans
Texas A&M Corpus Chris, W, A, 0,New Orleans
Southeastern Louisiana, L, A, 0,New Orleans
McNeese St., W, H, 0,New Orleans
Sam Houston St., L, A, 0,New Orleans
Nicholls St., L, A, 0,New Orleans
Southeastern Louisiana, L, H, 0,New Orleans
Texas A&M Corpus Chris, W, N, 1,New Orleans
Sam Houston St., L, N, 1,New Orleans
UT Rio Grande Valley, W, H, 1,New Orleans
Campbell, L, A, 1,New Orleans
Quinnipiac, W, A, 0,Brown
St. Francis NY, L, A, 0,Brown
Stony Brook, L, A, 0,Brown
LIU Brooklyn, W, H, 0,Brown
Bryant, W, A, 0,Brown
Rhode Island, L, A, 0,Brown
Central Connecticut, L, H, 0,Brown
Providence, L, A, 0,Brown
UMass Lowell, W, H, 0,Brown
Marist, W, H, 0,Brown
Northwestern, L, A, 0,Brown
NJIT, W, H, 0,Brown
Yale, L, A, 0,Brown
Yale, W, H, 0,Brown
Dartmouth, W, H, 0,Brown
Harvard, L, H, 0,Brown
Penn, L, A, 0,Brown
Princeton, W, A, 0,Brown
Cornell, L, H, 0,Brown
Columbia, W, H, 0,Brown
Harvard, L, A, 0,Brown
Dartmouth, L, A, 0,Brown
Columbia, L, A, 0,Brown
Cornell, L, A, 0,Brown
Princeton, L, H, 0,Brown
Penn, L, H, 0,Brown
California, W, A, 0,UC Riverside
Loyola Marymount, L, A, 0,UC Riverside
Portland St., L, H, 0,UC Riverside
Michigan, L, A, 0,UC Riverside
Pacific, L, H, 0,UC Riverside
Grand Canyon, L, A, 0,UC Riverside
Pepperdine, L, A, 0,UC Riverside
Air Force, W, H, 0,UC Riverside
Montana, L, A, 0,UC Riverside
Valparaiso, W, H, 0,UC Riverside
Utah Valley, L, A, 0,UC Riverside
Seattle, L, A, 0,UC Riverside
Cal St. Fullerton, L, A, 0,UC Riverside
UC Santa Barbara, L, A, 0,UC Riverside
UC Davis, L, H, 0,UC Riverside
Long Beach St., L, H, 0,UC Riverside
Cal St. Northridge, L, H, 0,UC Riverside
UC Irvine, L, A, 0,UC Riverside
UC Santa Barbara, L, H, 0,UC Riverside
Cal Poly, L, A, 0,UC Riverside
Hawaii, W, A, 0,UC Riverside
UC Irvine, L, H, 0,UC Riverside
Cal St. Northridge, W, A, 0,UC Riverside
Hawaii, L, H, 0,UC Riverside
Cal St. Fullerton, W, H, 0,UC Riverside
UC Davis, L, A, 0,UC Riverside
Cal Poly, W, H, 0,UC Riverside
Long Beach St., L, A, 0,UC Riverside
UC Davis, L, N, 1,UC Riverside
Utah, L, A, 0,Prairie View A&M
Oregon, L, A, 0,Prairie View A&M
UNLV, L, A, 0,Prairie View A&M
Eastern Kentucky, W, N, 0,Prairie View A&M
Georgia St., W, N, 0,Prairie View A&M
UC Santa Barbara, L, A, 0,Prairie View A&M
New Mexico St., L, A, 0,Prairie View A&M
Hawaii, L, A, 0,Prairie View A&M
Texas A&M, L, A, 0,Prairie View A&M
Tulsa, L, A, 0,Prairie View A&M
Houston, L, A, 0,Prairie View A&M
Ohio, L, A, 0,Prairie View A&M
New Mexico, L, A, 0,Prairie View A&M
Alcorn St., W, H, 0,Prairie View A&M
Southern, W, H, 0,Prairie View A&M
Texas Southern, L, A, 0,Prairie View A&M
Grambling St., L, A, 0,Prairie View A&M
Jackson St., L, A, 0,Prairie View A&M
Arkansas Pine Bluff, L, H, 0,Prairie View A&M
Mississippi Valley St., W, H, 0,Prairie View A&M
Alabama St., W, A, 0,Prairie View A&M
Alabama A&M, W, A, 0,Prairie View A&M
Texas Southern, W, H, 0,Prairie View A&M
Grambling St., L, H, 0,Prairie View A&M
Jackson St., W, H, 0,Prairie View A&M
Arkansas Pine Bluff, W, A, 0,Prairie View A&M
Mississippi Valley St., L, A, 0,Prairie View A&M
Alabama St., W, H, 0,Prairie View A&M
Alabama A&M, W, H, 0,Prairie View A&M
Alcorn St., W, A, 0,Prairie View A&M
Southern, W, A, 0,Prairie View A&M
Alcorn St., W, H, 1,Prairie View A&M
Texas Southern, L, N, 1,Prairie View A&M
Nebraska Omaha, W, H, 0,Montana St.
Utah St., L, A, 0,Montana St.
Louisiana Tech, L, A, 0,Montana St.
Binghamton, W, N, 0,Montana St.
Southeast Missouri St., W, N, 0,Montana St.
Fresno St., L, A, 0,Montana St.
Milwaukee, W, A, 0,Montana St.
Central Michigan, L, A, 0,Montana St.
UC Santa Barbara, L, H, 0,Montana St.
Denver, W, H, 0,Montana St.
Nebraska Omaha, L, A, 0,Montana St.
Southern Utah, W, A, 0,Montana St.
Northern Arizona, W, A, 0,Montana St.
Northern Colorado, W, H, 0,Montana St.
North Dakota, W, H, 0,Montana St.
Portland St., L, A, 0,Montana St.
Sacramento St., L, A, 0,Montana St.
Montana, L, H, 0,Montana St.
Northern Arizona, L, H, 0,Montana St.
Southern Utah, W, H, 0,Montana St.
North Dakota, L, A, 0,Montana St.
Northern Colorado, L, A, 0,Montana St.
Sacramento St., W, H, 0,Montana St.
Portland St., L, H, 0,Montana St.
Idaho, L, A, 0,Montana St.
Eastern Washington, L, A, 0,Montana St.
Montana, L, A, 0,Montana St.
Idaho St., L, H, 0,Montana St.
Weber St., L, H, 0,Montana St.
North Dakota, L, N, 1,Montana St.
Oklahoma St., L, A, 0,Pepperdine
Northern Colorado, L, H, 0,Pepperdine
UC Santa Barbara, L, H, 0,Pepperdine
Oral Roberts, W, H, 0,Pepperdine
Texas A&M, L, A, 0,Pepperdine
Southern Utah, L, H, 0,Pepperdine
Cal Poly, L, A, 0,Pepperdine
UC Riverside, W, H, 0,Pepperdine
Long Beach St., L, H, 0,Pepperdine
Belmont, L, A, 0,Pepperdine
Weber St., L, A, 0,Pepperdine
Santa Clara, L, A, 0,Pepperdine
San Diego, L, A, 0,Pepperdine
Gonzaga, L, H, 0,Pepperdine
San Francisco, L, H, 0,Pepperdine
BYU, L, A, 0,Pepperdine
Saint Mary's, L, H, 0,Pepperdine
Pacific, L, A, 0,Pepperdine
San Francisco, L, A, 0,Pepperdine
Loyola Marymount, W, H, 0,Pepperdine
Santa Clara, L, H, 0,Pepperdine
Portland, L, A, 0,Pepperdine
Pacific, L, H, 0,Pepperdine
San Diego, L, H, 0,Pepperdine
Loyola Marymount, L, A, 0,Pepperdine
BYU, L, H, 0,Pepperdine
Gonzaga, L, A, 0,Pepperdine
Saint Mary's, L, A, 0,Pepperdine
Portland, W, H, 0,Pepperdine
Santa Clara, W, N, 1,Pepperdine
Saint Mary's, L, N, 1,Pepperdine
Portland St., L, H, 0,Portland
North Carolina, L, H, 0,Portland
Oklahoma, L, H, 0,Portland
DePaul, L, H, 0,Portland
Boise St., L, A, 0,Portland
Cal St. Fullerton, L, H, 0,Portland
San Jose St., W, H, 0,Portland
Seattle, L, A, 0,Portland
Hartford, W, H, 0,Portland
Sacramento St., W, A, 0,Portland
BYU, L, A, 0,Portland
San Francisco, L, H, 0,Portland
San Diego, L, H, 0,Portland
Santa Clara, L, A, 0,Portland
Gonzaga, L, A, 0,Portland
Pacific, L, H, 0,Portland
San Diego, W, A, 0,Portland
Loyola Marymount, W, A, 0,Portland
Gonzaga, L, H, 0,Portland
Saint Mary's, L, A, 0,Portland
Pepperdine, W, H, 0,Portland
Loyola Marymount, W, H, 0,Portland
San Francisco, L, A, 0,Portland
Pacific, L, A, 0,Portland
Santa Clara, L, H, 0,Portland
Saint Mary's, L, H, 0,Portland
BYU, L, H, 0,Portland
Pepperdine, L, A, 0,Portland
Loyola Marymount, L, N, 1,Portland
Xavier, L, A, 0,Morehead St.
Lipscomb, L, A, 0,Morehead St.
Marshall, W, H, 0,Morehead St.
IUPUI, L, A, 0,Morehead St.
Virginia Tech, L, A, 0,Morehead St.
Central Arkansas, L, A, 0,Morehead St.
Northern Kentucky, L, A, 0,Morehead St.
Central Arkansas, W, H, 0,Morehead St.
Butler, L, A, 0,Morehead St.
Tennessee Tech, L, A, 0,Morehead St.
Jacksonville St., L, A, 0,Morehead St.
Eastern Illinois, L, H, 0,Morehead St.
SIU Edwardsville, L, H, 0,Morehead St.
Southeast Missouri St., L, A, 0,Morehead St.
Tennessee Martin, W, A, 0,Morehead St.
Jacksonville St., L, H, 0,Morehead St.
Tennessee Tech, W, H, 0,Morehead St.
Murray St., L, A, 0,Morehead St.
Austin Peay, L, A, 0,Morehead St.
Tennessee St., L, H, 0,Morehead St.
Belmont, L, H, 0,Morehead St.
Southeast Missouri St., L, H, 0,Morehead St.
Eastern Kentucky, L, A, 0,Morehead St.
Tennessee St., L, A, 0,Morehead St.
Belmont, L, A, 0,Morehead St.
Tennessee Martin, W, H, 0,Morehead St.
Eastern Kentucky, W, H, 0,Morehead St.
Seton Hall, L, A, 0,Fairleigh Dickinson
Penn St., L, A, 0,Fairleigh Dickinson
Holy Cross, W, H, 0,Fairleigh Dickinson
Princeton, L, H, 0,Fairleigh Dickinson
Saint Peter's, L, A, 0,Fairleigh Dickinson
Iona, L, A, 0,Fairleigh Dickinson
Rutgers, L, A, 0,Fairleigh Dickinson
NJIT, L, A, 0,Fairleigh Dickinson
Maryland, L, A, 0,Fairleigh Dickinson
LIU Brooklyn, W, A, 0,Fairleigh Dickinson
Sacred Heart, L, A, 0,Fairleigh Dickinson
Central Connecticut, W, H, 0,Fairleigh Dickinson
Wagner, L, A, 0,Fairleigh Dickinson
LIU Brooklyn, L, H, 0,Fairleigh Dickinson
Robert Morris, L, H, 0,Fairleigh Dickinson
Central Connecticut, L, A, 0,Fairleigh Dickinson
Mount St. Mary's, W, H, 0,Fairleigh Dickinson
St. Francis NY, L, H, 0,Fairleigh Dickinson
Bryant, W, A, 0,Fairleigh Dickinson
St. Francis PA, L, A, 0,Fairleigh Dickinson
Robert Morris, W, A, 0,Fairleigh Dickinson
Sacred Heart, W, H, 0,Fairleigh Dickinson
Wagner, W, H, 0,Fairleigh Dickinson
Mount St. Mary's, W, A, 0,Fairleigh Dickinson
St. Francis NY, L, A, 0,Fairleigh Dickinson
St. Francis PA, L, H, 0,Fairleigh Dickinson
Bryant, W, H, 0,Fairleigh Dickinson
St. Francis PA, W, A, 1,Fairleigh Dickinson
LIU Brooklyn, L, A, 1,Fairleigh Dickinson
