opponent, outcome, home/away, tourn, team1
Youngstown St., L, A, 0,Robert Morris
Oakland, L, H, 0,Robert Morris
Columbia, L, A, 0,Robert Morris
Lehigh, W, H, 0,Robert Morris
Duquesne, L, A, 0,Robert Morris
Georgia, L, A, 0,Robert Morris
Sacred Heart, L, H, 0,Robert Morris
Wagner, L, H, 0,Robert Morris
LIU Brooklyn, W, A, 0,Robert Morris
St. Francis NY, L, A, 0,Robert Morris
Mount St. Mary's, L, H, 0,Robert Morris
Fairleigh Dickinson, W, H, 0,Robert Morris
Central Connecticut, W, A, 0,Robert Morris
Bryant, W, A, 0,Robert Morris
Mount St. Mary's, L, A, 0,Robert Morris
St. Francis PA, L, A, 0,Robert Morris
Central Connecticut, L, H, 0,Robert Morris
Bryant, W, H, 0,Robert Morris
St. Francis PA, L, H, 0,Robert Morris
Fairleigh Dickinson, W, A, 0,Robert Morris
LIU Brooklyn, W, H, 0,Robert Morris
St. Francis NY, L, H, 0,Robert Morris
Sacred Heart, W, A, 0,Robert Morris
Wagner, L, A, 0,Robert Morris
Wagner, L, A, 1,Robert Morris
Virginia, L, A, 0,Morgan St.
Towson, L, A, 0,Morgan St.
Old Dominion, L, A, 0,Morgan St.
Campbell, W, A, 0,Morgan St.
High Point, L, A, 0,Morgan St.
Wagner, L, A, 0,Morgan St.
Cincinnati, L, A, 0,Morgan St.
Manhattan, L, H, 0,Morgan St.
Rider, L, H, 0,Morgan St.
UC Riverside, L, H, 0,Morgan St.
Cal St. Bakersfield, L, A, 0,Morgan St.
Cal St. Northridge, L, A, 0,Morgan St.
Hampton, L, H, 0,Morgan St.
Delaware St., W, H, 0,Morgan St.
Maryland Eastern Shore, L, A, 0,Morgan St.
Florida A&M, L, A, 0,Morgan St.
Bethune Cookman, L, A, 0,Morgan St.
Howard, W, H, 0,Morgan St.
Coppin St., W, H, 0,Morgan St.
Savannah St., L, A, 0,Morgan St.
South Carolina St., L, A, 0,Morgan St.
Norfolk St., L, A, 0,Morgan St.
Hampton, L, A, 0,Morgan St.
North Carolina Central, L, H, 0,Morgan St.
North Carolina A&T, W, H, 0,Morgan St.
Norfolk St., W, H, 0,Morgan St.
Coppin St., W, A, 0,Morgan St.
Maryland Eastern Shore, L, H, 0,Morgan St.
Maryland Eastern Shore, W, N, 1,Morgan St.
Hampton, L, N, 1,Morgan St.
Memphis, L, A, 0,Southern Miss
Jackson St., L, H, 0,Southern Miss
Morehead St., L, A, 0,Southern Miss
Troy, L, A, 0,Southern Miss
Alabama, L, H, 0,Southern Miss
North Dakota St., W, H, 0,Southern Miss
South Alabama, W, A, 0,Southern Miss
Georgia St., L, H, 0,Southern Miss
Tulane, L, A, 0,Southern Miss
Louisiana Tech, L, A, 0,Southern Miss
Charlotte, L, H, 0,Southern Miss
Old Dominion, W, H, 0,Southern Miss
Florida Atlantic, L, A, 0,Southern Miss
FIU, W, A, 0,Southern Miss
Louisiana Tech, L, H, 0,Southern Miss
UTEP, W, H, 0,Southern Miss
UTSA, W, H, 0,Southern Miss
North Texas, L, A, 0,Southern Miss
Rice, L, A, 0,Southern Miss
UAB, L, H, 0,Southern Miss
Middle Tennessee, L, H, 0,Southern Miss
UTEP, L, A, 0,Southern Miss
UTSA, L, A, 0,Southern Miss
Rice, L, H, 0,Southern Miss
North Texas, W, H, 0,Southern Miss
Western Kentucky, L, A, 0,Southern Miss
Marshall, L, A, 0,Southern Miss
Tennessee Martin, W, A, 0,Bethune Cookman
Richmond, L, A, 0,Bethune Cookman
West Virginia, L, A, 0,Bethune Cookman
Stetson, L, N, 0,Bethune Cookman
Sam Houston St., L, N, 0,Bethune Cookman
South Carolina St., W, H, 0,Bethune Cookman
Akron, L, A, 0,Bethune Cookman
The Citadel, L, H, 0,Bethune Cookman
Toledo, L, A, 0,Bethune Cookman
UCF, L, A, 0,Bethune Cookman
Brown, L, A, 0,Bethune Cookman
Jacksonville, L, A, 0,Bethune Cookman
Grand Canyon, L, A, 0,Bethune Cookman
Hampton, L, A, 0,Bethune Cookman
Norfolk St., W, A, 0,Bethune Cookman
Coppin St., L, H, 0,Bethune Cookman
Morgan St., W, H, 0,Bethune Cookman
Maryland Eastern Shore, L, A, 0,Bethune Cookman
Howard, L, A, 0,Bethune Cookman
Florida A&M, W, H, 0,Bethune Cookman
Savannah St., W, H, 0,Bethune Cookman
Delaware St., W, H, 0,Bethune Cookman
North Carolina Central, L, A, 0,Bethune Cookman
North Carolina A&T, W, A, 0,Bethune Cookman
Florida A&M, W, A, 0,Bethune Cookman
Stetson, W, A, 0,Bethune Cookman
North Carolina Central, W, H, 0,Bethune Cookman
North Carolina A&T, W, H, 0,Bethune Cookman
South Carolina St., L, A, 0,Bethune Cookman
Savannah St., L, N, 1,Bethune Cookman
Holy Cross, L, H, 0,Marist
Dartmouth, W, H, 0,Marist
Kent St., L, A, 0,Marist
Vermont, L, A, 0,Marist
Iona, L, H, 0,Marist
Manhattan, W, A, 0,Marist
Albany, L, H, 0,Marist
Delaware, L, H, 0,Marist
Army, W, A, 0,Marist
Brown, W, N, 0,Marist
Jacksonville, L, A, 0,Marist
Canisius, L, H, 0,Marist
Saint Peter's, L, H, 0,Marist
Iona, L, A, 0,Marist
Rider, L, A, 0,Marist
Saint Peter's, L, A, 0,Marist
Fairfield, L, H, 0,Marist
Monmouth, L, A, 0,Marist
Niagara, L, H, 0,Marist
Siena, L, A, 0,Marist
Quinnipiac, L, A, 0,Marist
Siena, W, H, 0,Marist
Monmouth, L, H, 0,Marist
Manhattan, L, H, 0,Marist
Fairfield, L, A, 0,Marist
Niagara, L, A, 0,Marist
Canisius, L, A, 0,Marist
Rider, W, H, 0,Marist
Quinnipiac, W, H, 0,Marist
Manhattan, L, N, 1,Marist
Old Dominion, L, A, 0,Niagara
Saint Joseph's, L, A, 0,Niagara
Brown, W, H, 0,Niagara
Vermont, L, N, 0,Niagara
North Carolina A&T, W, N, 0,Niagara
Hartford, L, A, 0,Niagara
Youngstown St., L, H, 0,Niagara
Quinnipiac, W, H, 0,Niagara
Monmouth, L, H, 0,Niagara
St. John's, L, A, 0,Niagara
LIU Brooklyn, L, H, 0,Niagara
Albany, L, A, 0,Niagara
St. Bonaventure, L, A, 0,Niagara
Siena, L, A, 0,Niagara
Iona, L, A, 0,Niagara
Saint Peter's, W, H, 0,Niagara
Manhattan, W, H, 0,Niagara
Fairfield, L, A, 0,Niagara
Manhattan, L, A, 0,Niagara
Canisius, L, H, 0,Niagara
Siena, L, H, 0,Niagara
Marist, W, A, 0,Niagara
Quinnipiac, L, A, 0,Niagara
Rider, L, H, 0,Niagara
Iona, L, H, 0,Niagara
Saint Peter's, L, A, 0,Niagara
Rider, L, A, 0,Niagara
Marist, W, H, 0,Niagara
Fairfield, L, H, 0,Niagara
Canisius, L, A, 0,Niagara
Monmouth, L, A, 0,Niagara
Canisius, L, N, 1,Niagara
Penn St., L, A, 0,VMI
Virginia Tech, L, A, 0,VMI
Presbyterian, W, H, 0,VMI
Campbell, L, A, 0,VMI
Ohio St., L, A, 0,VMI
Butler, L, A, 0,VMI
Navy, L, H, 0,VMI
Gardner Webb, W, A, 0,VMI
Furman, L, A, 0,VMI
Wofford, L, H, 0,VMI
Western Carolina, L, A, 0,VMI
East Tennessee St., L, A, 0,VMI
UNC Greensboro, L, A, 0,VMI
Samford, W, H, 0,VMI
Furman, L, H, 0,VMI
Mercer, L, A, 0,VMI
The Citadel, L, A, 0,VMI
East Tennessee St., L, H, 0,VMI
Western Carolina, L, H, 0,VMI
Wofford, L, A, 0,VMI
UNC Greensboro, W, H, 0,VMI
Chattanooga, L, A, 0,VMI
Samford, L, A, 0,VMI
Mercer, W, H, 0,VMI
The Citadel, W, H, 0,VMI
Chattanooga, L, H, 0,VMI
Samford, L, N, 1,VMI
TCU, L, A, 0,Southeastern Louisiana
Texas A&M, L, A, 0,Southeastern Louisiana
Nebraska, L, A, 0,Southeastern Louisiana
Cincinnati, L, A, 0,Southeastern Louisiana
Gardner Webb, L, N, 0,Southeastern Louisiana
Arkansas Pine Bluff, L, N, 0,Southeastern Louisiana
Southern, L, H, 0,Southeastern Louisiana
Florida St., L, A, 0,Southeastern Louisiana
Florida A&M, L, A, 0,Southeastern Louisiana
Georgia Tech, L, A, 0,Southeastern Louisiana
Jackson St., L, A, 0,Southeastern Louisiana
Stephen F. Austin, L, H, 0,Southeastern Louisiana
Houston Baptist, L, A, 0,Southeastern Louisiana
Sam Houston St., L, A, 0,Southeastern Louisiana
Incarnate Word, L, H, 0,Southeastern Louisiana
Lamar, W, H, 0,Southeastern Louisiana
Texas A&M Corpus Chris, L, A, 0,Southeastern Louisiana
Northwestern St., L, A, 0,Southeastern Louisiana
McNeese St., W, H, 0,Southeastern Louisiana
Abilene Christian, W, H, 0,Southeastern Louisiana
Central Arkansas, L, A, 0,Southeastern Louisiana
Nicholls St., W, H, 0,Southeastern Louisiana
McNeese St., W, A, 0,Southeastern Louisiana
Abilene Christian, L, A, 0,Southeastern Louisiana
New Orleans, W, H, 0,Southeastern Louisiana
Central Arkansas, W, H, 0,Southeastern Louisiana
Northwestern St., W, H, 0,Southeastern Louisiana
New Orleans, W, A, 0,Southeastern Louisiana
Nicholls St., L, A, 0,Southeastern Louisiana
New Orleans, W, N, 1,Southeastern Louisiana
Houston Baptist, L, N, 1,Southeastern Louisiana
Arkansas St., W, H, 0,SIU Edwardsville
Saint Louis, L, H, 0,SIU Edwardsville
IPFW, L, A, 0,SIU Edwardsville
Campbell, L, H, 0,SIU Edwardsville
Butler, L, A, 0,SIU Edwardsville
Green Bay, L, H, 0,SIU Edwardsville
Milwaukee, L, A, 0,SIU Edwardsville
Northwestern, L, A, 0,SIU Edwardsville
Southern Illinois, W, A, 0,SIU Edwardsville
Portland St., W, H, 0,SIU Edwardsville
USC, L, A, 0,SIU Edwardsville
Grand Canyon, L, H, 0,SIU Edwardsville
Jacksonville St., L, A, 0,SIU Edwardsville
Tennessee Tech, L, A, 0,SIU Edwardsville
Belmont, L, H, 0,SIU Edwardsville
Tennessee St., L, A, 0,SIU Edwardsville
Morehead St., L, H, 0,SIU Edwardsville
Eastern Kentucky, W, H, 0,SIU Edwardsville
Austin Peay, L, A, 0,SIU Edwardsville
Murray St., L, A, 0,SIU Edwardsville
Southeast Missouri St., L, H, 0,SIU Edwardsville
Eastern Illinois, L, H, 0,SIU Edwardsville
Tennessee Martin, L, H, 0,SIU Edwardsville
Murray St., L, H, 0,SIU Edwardsville
Eastern Illinois, W, A, 0,SIU Edwardsville
Southeast Missouri St., W, A, 0,SIU Edwardsville
Tennessee Martin, L, A, 0,SIU Edwardsville
Austin Peay, L, H, 0,SIU Edwardsville
Butler, L, A, 0,The Citadel
Stetson, W, H, 0,The Citadel
Presbyterian, L, A, 0,The Citadel
Georgia Southern, W, N, 0,The Citadel
USC Upstate, W, A, 0,The Citadel
Air Force, L, A, 0,The Citadel
College of Charleston, L, H, 0,The Citadel
Bethune Cookman, W, A, 0,The Citadel
Campbell, L, A, 0,The Citadel
Charlotte, L, A, 0,The Citadel
Chattanooga, L, H, 0,The Citadel
Samford, L, A, 0,The Citadel
Mercer, L, H, 0,The Citadel
Wofford, L, H, 0,The Citadel
Furman, W, H, 0,The Citadel
Western Carolina, W, A, 0,The Citadel
East Tennessee St., L, A, 0,The Citadel
UNC Greensboro, L, H, 0,The Citadel
VMI, W, H, 0,The Citadel
Chattanooga, L, A, 0,The Citadel
Mercer, L, A, 0,The Citadel
Samford, L, H, 0,The Citadel
Furman, L, A, 0,The Citadel
Wofford, L, A, 0,The Citadel
East Tennessee St., L, H, 0,The Citadel
Western Carolina, L, H, 0,The Citadel
UNC Greensboro, L, A, 0,The Citadel
VMI, L, A, 0,The Citadel
Mercer, L, N, 1,The Citadel
Grand Canyon, L, A, 0,Alcorn St.
UTEP, L, A, 0,Alcorn St.
Portland, L, A, 0,Alcorn St.
Oakland, L, N, 0,Alcorn St.
Florida A&M, L, N, 0,Alcorn St.
Indiana, L, A, 0,Alcorn St.
Mercer, L, A, 0,Alcorn St.
Tennessee St., L, N, 0,Alcorn St.
Tennessee Martin, L, A, 0,Alcorn St.
Prairie View A&M, W, A, 0,Alcorn St.
Texas Southern, L, A, 0,Alcorn St.
Jackson St., L, H, 0,Alcorn St.
Grambling St., W, H, 0,Alcorn St.
Mississippi Valley St., W, A, 0,Alcorn St.
Arkansas Pine Bluff, W, A, 0,Alcorn St.
Alabama A&M, W, H, 0,Alcorn St.
Alabama St., W, H, 0,Alcorn St.
Southern, L, A, 0,Alcorn St.
Jackson St., W, A, 0,Alcorn St.
Grambling St., W, A, 0,Alcorn St.
Mississippi Valley St., W, H, 0,Alcorn St.
Arkansas Pine Bluff, W, H, 0,Alcorn St.
Alabama A&M, W, A, 0,Alcorn St.
Alabama St., L, A, 0,Alcorn St.
Southern, W, H, 0,Alcorn St.
Prairie View A&M, W, H, 0,Alcorn St.
Texas Southern, L, H, 0,Alcorn St.
Mississippi Valley St., L, N, 1,Alcorn St.
Kansas, L, A, 0,Northern Colorado
UMBC, L, H, 0,Northern Colorado
Austin Peay, L, H, 0,Northern Colorado
Nebraska Omaha, L, H, 0,Northern Colorado
Colorado, L, A, 0,Northern Colorado
UC Riverside, L, A, 0,Northern Colorado
Colorado St., W, H, 0,Northern Colorado
Denver, L, H, 0,Northern Colorado
Jacksonville St., L, A, 0,Northern Colorado
Mississippi St., L, A, 0,Northern Colorado
Eastern Washington, W, H, 0,Northern Colorado
Idaho, L, H, 0,Northern Colorado
Idaho St., L, A, 0,Northern Colorado
Weber St., L, A, 0,Northern Colorado
Montana, L, H, 0,Northern Colorado
Montana St., W, H, 0,Northern Colorado
Southern Utah, W, A, 0,Northern Colorado
Northern Arizona, W, A, 0,Northern Colorado
North Dakota, W, H, 0,Northern Colorado
Weber St., L, H, 0,Northern Colorado
Idaho St., L, H, 0,Northern Colorado
Idaho, L, A, 0,Northern Colorado
Eastern Washington, L, A, 0,Northern Colorado
North Dakota, L, A, 0,Northern Colorado
Sacramento St., W, H, 0,Northern Colorado
Portland St., L, H, 0,Northern Colorado
Montana St., L, A, 0,Northern Colorado
Montana, W, A, 0,Northern Colorado
Portland St., L, N, 1,Northern Colorado
Northwestern, L, A, 0,UMass Lowell
Sacred Heart, W, H, 0,UMass Lowell
Notre Dame, L, A, 0,UMass Lowell
Cornell, W, H, 0,UMass Lowell
LIU Brooklyn, L, A, 0,UMass Lowell
NJIT, L, A, 0,UMass Lowell
Boston College, W, A, 0,UMass Lowell
Boston University, L, H, 0,UMass Lowell
Central Connecticut, L, A, 0,UMass Lowell
Connecticut, L, A, 0,UMass Lowell
Rutgers, L, A, 0,UMass Lowell
Wagner, L, A, 0,UMass Lowell
Hartford, W, H, 0,UMass Lowell
Stony Brook, L, A, 0,UMass Lowell
Maine, L, H, 0,UMass Lowell
UMBC, W, A, 0,UMass Lowell
Vermont, W, A, 0,UMass Lowell
New Hampshire, L, H, 0,UMass Lowell
Binghamton, L, H, 0,UMass Lowell
Albany, L, A, 0,UMass Lowell
Hartford, W, A, 0,UMass Lowell
Stony Brook, L, H, 0,UMass Lowell
Vermont, W, H, 0,UMass Lowell
Maine, W, A, 0,UMass Lowell
UMBC, W, H, 0,UMass Lowell
New Hampshire, L, A, 0,UMass Lowell
Binghamton, L, A, 0,UMass Lowell
Albany, L, H, 0,UMass Lowell
Bowling Green, L, A, 0,New Orleans
Duquesne, L, A, 0,New Orleans
Bradley, W, A, 0,New Orleans
Northwestern, L, A, 0,New Orleans
Tulane, L, A, 0,New Orleans
Ball St., L, A, 0,New Orleans
Massachusetts, L, A, 0,New Orleans
Louisiana Lafayette, L, A, 0,New Orleans
Lamar, W, A, 0,New Orleans
Sam Houston St., L, A, 0,New Orleans
Incarnate Word, L, H, 0,New Orleans
Houston Baptist, L, H, 0,New Orleans
Stephen F. Austin, L, H, 0,New Orleans
Texas A&M Corpus Chris, L, A, 0,New Orleans
Central Arkansas, W, H, 0,New Orleans
McNeese St., W, H, 0,New Orleans
Nicholls St., W, H, 0,New Orleans
Central Arkansas, L, A, 0,New Orleans
McNeese St., L, A, 0,New Orleans
Texas A&M Corpus Chris, L, H, 0,New Orleans
Northwestern St., W, A, 0,New Orleans
Southeastern Louisiana, L, A, 0,New Orleans
Abilene Christian, L, A, 0,New Orleans
Nicholls St., L, A, 0,New Orleans
Southeastern Louisiana, L, H, 0,New Orleans
Northwestern St., W, H, 0,New Orleans
Southeastern Louisiana, L, N, 1,New Orleans
Portland, L, A, 0,Abilene Christian
Colorado St., L, A, 0,Abilene Christian
Florida A&M, W, N, 0,Abilene Christian
Oakland, L, N, 0,Abilene Christian
New Hampshire, L, H, 0,Abilene Christian
Nebraska, L, A, 0,Abilene Christian
UC Riverside, L, H, 0,Abilene Christian
TCU, L, A, 0,Abilene Christian
Drake, L, A, 0,Abilene Christian
Central Arkansas, W, A, 0,Abilene Christian
Nicholls St., L, A, 0,Abilene Christian
Northwestern St., W, H, 0,Abilene Christian
Stephen F. Austin, L, A, 0,Abilene Christian
McNeese St., W, H, 0,Abilene Christian
Incarnate Word, L, A, 0,Abilene Christian
Sam Houston St., L, A, 0,Abilene Christian
Lamar, W, H, 0,Abilene Christian
Houston Baptist, W, H, 0,Abilene Christian
Southeastern Louisiana, L, A, 0,Abilene Christian
Lamar, W, A, 0,Abilene Christian
Sam Houston St., L, H, 0,Abilene Christian
Houston Baptist, L, A, 0,Abilene Christian
Southeastern Louisiana, W, H, 0,Abilene Christian
Texas A&M Corpus Chris, L, A, 0,Abilene Christian
New Orleans, W, H, 0,Abilene Christian
Incarnate Word, L, H, 0,Abilene Christian
Texas A&M Corpus Chris, L, H, 0,Abilene Christian
Kansas St., L, A, 0,Maryland Eastern Shore
Missouri, L, A, 0,Maryland Eastern Shore
Wofford, L, A, 0,Maryland Eastern Shore
Fairfield, L, H, 0,Maryland Eastern Shore
St. Francis PA, W, H, 0,Maryland Eastern Shore
Georgetown, L, A, 0,Maryland Eastern Shore
North Carolina Central, L, A, 0,Maryland Eastern Shore
North Carolina A&T, L, A, 0,Maryland Eastern Shore
Michigan St., L, A, 0,Maryland Eastern Shore
Maryland, L, A, 0,Maryland Eastern Shore
Old Dominion, L, A, 0,Maryland Eastern Shore
American, W, A, 0,Maryland Eastern Shore
Saint Joseph's, L, A, 0,Maryland Eastern Shore
UMBC, L, A, 0,Maryland Eastern Shore
Pittsburgh, L, A, 0,Maryland Eastern Shore
Columbia, L, A, 0,Maryland Eastern Shore
Morgan St., W, H, 0,Maryland Eastern Shore
Savannah St., L, A, 0,Maryland Eastern Shore
South Carolina St., L, A, 0,Maryland Eastern Shore
Bethune Cookman, W, H, 0,Maryland Eastern Shore
Coppin St., W, A, 0,Maryland Eastern Shore
Howard, W, H, 0,Maryland Eastern Shore
Hampton, W, H, 0,Maryland Eastern Shore
Norfolk St., L, H, 0,Maryland Eastern Shore
Delaware St., L, A, 0,Maryland Eastern Shore
Howard, L, A, 0,Maryland Eastern Shore
South Carolina St., L, H, 0,Maryland Eastern Shore
Florida A&M, L, H, 0,Maryland Eastern Shore
Delaware St., W, H, 0,Maryland Eastern Shore
Morgan St., W, A, 0,Maryland Eastern Shore
Morgan St., L, N, 1,Maryland Eastern Shore
Rhode Island, L, A, 0,American
Hampton, L, H, 0,American
St. Francis PA, L, A, 0,American
VCU, L, A, 0,American
New Hampshire, W, A, 0,American
Mount St. Mary's, L, A, 0,American
Youngstown St., W, A, 0,American
Wagner, L, A, 0,American
Stony Brook, L, H, 0,American
Maryland Eastern Shore, L, H, 0,American
LSU, L, A, 0,American
Loyola MD, L, A, 0,American
Colgate, L, H, 0,American
Bucknell, L, A, 0,American
Lehigh, L, H, 0,American
Boston University, L, H, 0,American
Army, L, A, 0,American
Lafayette, W, A, 0,American
Navy, W, A, 0,American
Colgate, W, A, 0,American
Holy Cross, W, H, 0,American
Bucknell, W, H, 0,American
Lehigh, L, A, 0,American
Boston University, L, A, 0,American
Army, L, H, 0,American
Lafayette, W, H, 0,American
Holy Cross, W, A, 0,American
Navy, W, H, 0,American
Loyola MD, W, H, 0,American
Boston University, W, A, 1,American
Lehigh, L, A, 1,American
Fresno St., L, A, 0,Lamar
Delaware St., W, A, 0,Lamar
Rice, L, A, 0,Lamar
UC Riverside, L, H, 0,Lamar
UT Rio Grande Valley, W, H, 0,Lamar
Idaho St., W, H, 0,Lamar
Liberty, W, A, 0,Lamar
Virginia Tech, L, A, 0,Lamar
Nicholls St., W, A, 0,Lamar
New Orleans, L, H, 0,Lamar
Central Arkansas, L, A, 0,Lamar
Texas A&M Corpus Chris, L, H, 0,Lamar
Northwestern St., W, H, 0,Lamar
Southeastern Louisiana, L, A, 0,Lamar
Houston Baptist, L, H, 0,Lamar
Stephen F. Austin, L, A, 0,Lamar
Abilene Christian, L, A, 0,Lamar
Sam Houston St., L, H, 0,Lamar
Incarnate Word, L, H, 0,Lamar
Abilene Christian, L, H, 0,Lamar
Houston Baptist, L, A, 0,Lamar
McNeese St., W, A, 0,Lamar
Stephen F. Austin, L, H, 0,Lamar
Incarnate Word, L, A, 0,Lamar
McNeese St., L, H, 0,Lamar
Sam Houston St., L, A, 0,Lamar
Tulsa, L, A, 0,Central Arkansas
Massachusetts, L, A, 0,Central Arkansas
Rutgers, L, A, 0,Central Arkansas
UTSA, W, N, 0,Central Arkansas
Howard, L, N, 0,Central Arkansas
Arkansas Little Rock, L, A, 0,Central Arkansas
Oklahoma, L, A, 0,Central Arkansas
Pittsburgh, L, A, 0,Central Arkansas
Arkansas Little Rock, L, H, 0,Central Arkansas
Arkansas St., L, A, 0,Central Arkansas
Abilene Christian, L, H, 0,Central Arkansas
Texas A&M Corpus Chris, L, A, 0,Central Arkansas
Lamar, W, H, 0,Central Arkansas
Stephen F. Austin, L, A, 0,Central Arkansas
Houston Baptist, L, H, 0,Central Arkansas
Nicholls St., W, A, 0,Central Arkansas
New Orleans, L, A, 0,Central Arkansas
Northwestern St., L, A, 0,Central Arkansas
New Orleans, W, H, 0,Central Arkansas
Southeastern Louisiana, W, H, 0,Central Arkansas
Incarnate Word, L, A, 0,Central Arkansas
Northwestern St., W, H, 0,Central Arkansas
Sam Houston St., L, A, 0,Central Arkansas
McNeese St., W, A, 0,Central Arkansas
Southeastern Louisiana, L, A, 0,Central Arkansas
Sam Houston St., L, H, 0,Central Arkansas
Nicholls St., L, H, 0,Central Arkansas
McNeese St., L, H, 0,Central Arkansas
Texas A&M, L, A, 0,USC Upstate
Presbyterian, L, A, 0,USC Upstate
Navy, L, H, 0,USC Upstate
Winthrop, L, H, 0,USC Upstate
Georgia Southern, L, H, 0,USC Upstate
The Citadel, L, H, 0,USC Upstate
Clemson, L, A, 0,USC Upstate
East Carolina, L, A, 0,USC Upstate
Navy, W, A, 0,USC Upstate
UAB, L, A, 0,USC Upstate
Colorado St., L, A, 0,USC Upstate
UMKC, W, H, 0,USC Upstate
North Carolina A&T, W, H, 0,USC Upstate
NJIT, W, A, 0,USC Upstate
Stetson, L, A, 0,USC Upstate
Florida Gulf Coast, L, A, 0,USC Upstate
North Florida, L, H, 0,USC Upstate
Jacksonville, L, H, 0,USC Upstate
Kennesaw St., L, H, 0,USC Upstate
Lipscomb, W, A, 0,USC Upstate
Kennesaw St., L, A, 0,USC Upstate
Lipscomb, L, H, 0,USC Upstate
Florida Gulf Coast, L, H, 0,USC Upstate
Stetson, W, H, 0,USC Upstate
Jacksonville, L, A, 0,USC Upstate
North Florida, L, A, 0,USC Upstate
NJIT, W, H, 0,USC Upstate
North Florida, L, A, 1,USC Upstate
Ball St., W, H, 0,Bradley
Arizona, L, A, 0,Bradley
Virginia, L, N, 0,Bradley
Seton Hall, L, N, 0,Bradley
Towson, L, N, 0,Bradley
New Orleans, L, H, 0,Bradley
Mississippi, L, H, 0,Bradley
Delaware, L, A, 0,Bradley
North Dakota, L, H, 0,Bradley
UT Arlington, L, A, 0,Bradley
Boise St., L, A, 0,Bradley
TCU, L, H, 0,Bradley
Northern Iowa, L, A, 0,Bradley
Wichita St., L, H, 0,Bradley
Southern Illinois, L, H, 0,Bradley
Evansville, L, A, 0,Bradley
Loyola Chicago, W, A, 0,Bradley
Missouri St., L, H, 0,Bradley
Illinois St., L, H, 0,Bradley
Wichita St., L, A, 0,Bradley
Northern Iowa, L, H, 0,Bradley
Drake, L, A, 0,Bradley
Missouri St., L, A, 0,Bradley
Indiana St., W, H, 0,Bradley
Loyola Chicago, L, H, 0,Bradley
Illinois St., L, A, 0,Bradley
Southern Illinois, L, A, 0,Bradley
Drake, W, H, 0,Bradley
Evansville, L, H, 0,Bradley
Indiana St., L, A, 0,Bradley
Loyola Chicago, L, N, 1,Bradley
Central Connecticut, W, A, 0,Hartford
Saint Louis, L, A, 0,Hartford
Louisville, L, A, 0,Hartford
Saint Peter's, W, A, 0,Hartford
Niagara, W, H, 0,Hartford
North Florida, L, H, 0,Hartford
St. Francis NY, L, H, 0,Hartford
Providence, L, A, 0,Hartford
Dartmouth, L, A, 0,Hartford
Quinnipiac, L, H, 0,Hartford
Holy Cross, L, H, 0,Hartford
Sacred Heart, W, H, 0,Hartford
Rider, L, A, 0,Hartford
Yale, L, H, 0,Hartford
UMass Lowell, L, A, 0,Hartford
Binghamton, W, A, 0,Hartford
Vermont, L, H, 0,Hartford
Stony Brook, L, H, 0,Hartford
UMBC, W, A, 0,Hartford
New Hampshire, L, A, 0,Hartford
Maine, L, H, 0,Hartford
Albany, L, H, 0,Hartford
UMass Lowell, L, H, 0,Hartford
Stony Brook, L, A, 0,Hartford
Binghamton, L, H, 0,Hartford
Vermont, L, A, 0,Hartford
UMBC, W, H, 0,Hartford
New Hampshire, L, H, 0,Hartford
Maine, W, A, 0,Hartford
Albany, L, A, 0,Hartford
Albany, W, A, 1,Hartford
Stony Brook, L, A, 1,Hartford
St. Bonaventure, L, A, 0,Binghamton
Army, L, H, 0,Binghamton
Cornell, L, A, 0,Binghamton
Central Connecticut, W, A, 0,Binghamton
Boston University, L, H, 0,Binghamton
Colgate, W, H, 0,Binghamton
Michigan St., L, A, 0,Binghamton
Oakland, L, A, 0,Binghamton
Buffalo, L, A, 0,Binghamton
St. Francis PA, L, H, 0,Binghamton
FIU, L, H, 0,Binghamton
Mount St. Mary's, W, H, 0,Binghamton
Penn, L, A, 0,Binghamton
Stony Brook, L, H, 0,Binghamton
New Hampshire, L, A, 0,Binghamton
Hartford, L, H, 0,Binghamton
Albany, L, A, 0,Binghamton
Vermont, L, H, 0,Binghamton
UMass Lowell, W, A, 0,Binghamton
UMBC, W, H, 0,Binghamton
Maine, L, A, 0,Binghamton
Stony Brook, L, A, 0,Binghamton
New Hampshire, L, H, 0,Binghamton
Albany, L, H, 0,Binghamton
Hartford, W, A, 0,Binghamton
Vermont, L, A, 0,Binghamton
UMass Lowell, W, H, 0,Binghamton
UMBC, L, A, 0,Binghamton
Maine, W, H, 0,Binghamton
New Hampshire, L, A, 1,Binghamton
George Washington, L, A, 0,Lafayette
Saint Peter's, W, H, 0,Lafayette
NJIT, L, A, 0,Lafayette
La Salle, L, A, 0,Lafayette
Princeton, L, A, 0,Lafayette
Penn, W, H, 0,Lafayette
St. Francis NY, L, H, 0,Lafayette
Cornell, L, A, 0,Lafayette
Fairleigh Dickinson, L, H, 0,Lafayette
Sacred Heart, W, A, 0,Lafayette
USC, L, A, 0,Lafayette
Colgate, L, A, 0,Lafayette
Loyola MD, L, H, 0,Lafayette
Army, W, A, 0,Lafayette
Boston University, L, A, 0,Lafayette
Holy Cross, W, H, 0,Lafayette
Navy, L, A, 0,Lafayette
American, L, H, 0,Lafayette
Bucknell, L, A, 0,Lafayette
Loyola MD, L, A, 0,Lafayette
Army, L, H, 0,Lafayette
Boston University, L, H, 0,Lafayette
