opponent, outcome, home/away, team1
SMU, L, A,Louisiana Tech
New Mexico St., L, H,Louisiana Tech
Idaho, L, H,Louisiana Tech
Utah St., L, H,Louisiana Tech
Hawaii, W, A,Louisiana Tech
San Jose St., W, A,Louisiana Tech
Fresno St., W, H,Louisiana Tech
Nevada, L, H,Louisiana Tech
New Mexico St., L, A,Louisiana Tech
Utah St., L, A,Louisiana Tech
Idaho, L, A,Louisiana Tech
North Dakota, W, H,Louisiana Tech
Central Arkansas, W, H,Louisiana Tech
San Jose St., W, H,Louisiana Tech
Hawaii, W, H,Louisiana Tech
Fresno St., W, A,Louisiana Tech
Nevada, L, A,Louisiana Tech
Utah St., W, N,Louisiana Tech
Nevada, W, N,Louisiana Tech
New Mexico St., L, N,Louisiana Tech
Saint Joseph's, L, H,Western Kentucky
Tennessee St., W, H,Western Kentucky
Tulsa, L, N,Western Kentucky
LSU, L, N,Western Kentucky
VCU, L, N,Western Kentucky
VCU, L, H,Western Kentucky
Southeastern Louisiana, W, H,Western Kentucky
Murray St., L, H,Western Kentucky
Bowling Green, W, H,Western Kentucky
Southern Illinois, W, A,Western Kentucky
IUPUI, L, A,Western Kentucky
Furman, L, H,Western Kentucky
Louisville, L, A,Western Kentucky
Louisiana Monroe, W, A,Western Kentucky
FIU, L, H,Western Kentucky
Louisiana Lafayette, L, H,Western Kentucky
Troy, L, H,Western Kentucky
North Texas, L, A,Western Kentucky
Denver, L, A,Western Kentucky
Arkansas Little Rock, W, H,Western Kentucky
Florida Atlantic, L, A,Western Kentucky
FIU, W, A,Western Kentucky
South Alabama, W, H,Western Kentucky
Middle Tennessee, L, A,Western Kentucky
Troy, L, A,Western Kentucky
Florida Atlantic, W, H,Western Kentucky
South Alabama, L, A,Western Kentucky
Arkansas St., W, H,Western Kentucky
Middle Tennessee, W, H,Western Kentucky
FIU, W, N,Western Kentucky
Arkansas Little Rock, W, N,Western Kentucky
Denver, W, N,Western Kentucky
North Texas, W, N,Western Kentucky
Mississippi Valley St., W, N,Western Kentucky
Kentucky, L, N,Western Kentucky
Lamar, L, A,Arkansas St.
Missouri St., L, H,Arkansas St.
Tennessee Martin, W, H,Arkansas St.
Ohio, L, A,Arkansas St.
Louisville, L, A,Arkansas St.
Southeast Missouri St., W, H,Arkansas St.
St. Bonaventure, W, A,Arkansas St.
Austin Peay, L, A,Arkansas St.
Central Arkansas, W, H,Arkansas St.
Seattle, W, H,Arkansas St.
Murray St., L, A,Arkansas St.
Saint Louis, L, A,Arkansas St.
Kent St., L, H,Arkansas St.
Louisiana Monroe, W, A,Arkansas St.
Denver, L, H,Arkansas St.
North Texas, W, H,Arkansas St.
Florida Atlantic, L, H,Arkansas St.
Arkansas Little Rock, L, H,Arkansas St.
Middle Tennessee, L, A,Arkansas St.
Louisiana Lafayette, W, H,Arkansas St.
Denver, L, A,Arkansas St.
North Texas, L, A,Arkansas St.
Louisiana Monroe, W, H,Arkansas St.
Seattle, L, A,Arkansas St.
South Alabama, L, A,Arkansas St.
Louisiana Lafayette, L, A,Arkansas St.
Troy, W, H,Arkansas St.
FIU, W, H,Arkansas St.
Western Kentucky, L, A,Arkansas St.
Arkansas Little Rock, L, A,Arkansas St.
Florida Atlantic, W, N,Arkansas St.
Middle Tennessee, W, N,Arkansas St.
North Texas, L, N,Arkansas St.
Arizona, L, A,Ball St.
Indiana St., L, A,Ball St.
IUPUI, W, H,Ball St.
Texas Southern, W, H,Ball St.
Tennessee Martin, W, A,Ball St.
SIU Edwardsville, W, A,Ball St.
Butler, W, H,Ball St.
IUPUI, L, A,Ball St.
Morehead St., L, A,Ball St.
Chicago St., W, H,Ball St.
Florida A&M, W, H,Ball St.
Western Michigan, W, H,Ball St.
Toledo, W, A,Ball St.
Eastern Michigan, L, H,Ball St.
Central Michigan, W, A,Ball St.
Northern Illinois, W, A,Ball St.
Akron, L, H,Ball St.
Ohio, L, A,Ball St.
Buffalo, L, A,Ball St.
Miami OH, L, H,Ball St.
Bowling Green, L, H,Ball St.
Kent St., L, A,Ball St.
Toledo, L, H,Ball St.
Southern Illinois, W, H,Ball St.
Western Michigan, L, A,Ball St.
Eastern Michigan, L, A,Ball St.
Central Michigan, W, H,Ball St.
Northern Illinois, W, H,Ball St.
Western Michigan, L, A,Ball St.
Alabama A&M, W, H,Tulane
Nicholls St., W, H,Tulane
Maryland Eastern Shore, W, H,Tulane
Navy, W, A,Tulane
Alcorn St., W, H,Tulane
San Diego, W, H,Tulane
Southern, W, H,Tulane
Georgia Tech, W, H,Tulane
Wofford, L, A,Tulane
Jacksonville St., W, H,Tulane
Syracuse, L, A,Tulane
Texas Pan American, W, A,Tulane
UCF, L, A,Tulane
Southern Miss, L, H,Tulane
Rice, L, H,Tulane
Tulsa, L, A,Tulane
UTEP, W, H,Tulane
SMU, W, H,Tulane
Rice, L, A,Tulane
Marshall, L, A,Tulane
Houston, W, H,Tulane
UTEP, L, A,Tulane
Memphis, L, H,Tulane
UAB, L, A,Tulane
SMU, L, A,Tulane
Tulsa, L, H,Tulane
Houston, L, A,Tulane
East Carolina, L, H,Tulane
UAB, L, N,Tulane
Georgia, L, A,Wofford
Wisconsin, L, A,Wofford
Bradley, W, A,Wofford
UMKC, L, N,Wofford
Prairie View A&M, W, N,Wofford
Davidson, L, H,Wofford
The Citadel, W, H,Wofford
Tulane, W, H,Wofford
Jacksonville, W, H,Wofford
High Point, L, A,Wofford
South Carolina, L, A,Wofford
Wake Forest, W, A,Wofford
College of Charleston, W, H,Wofford
Western Carolina, L, A,Wofford
Chattanooga, L, A,Wofford
Georgia Southern, W, H,Wofford
Appalachian St., W, H,Wofford
Furman, W, A,Wofford
The Citadel, W, A,Wofford
College of Charleston, W, A,Wofford
Western Carolina, W, H,Wofford
Samford, L, H,Wofford
Davidson, L, A,Wofford
Georgia Southern, L, A,Wofford
Appalachian St., W, A,Wofford
Elon, W, H,Wofford
Charleston Southern, L, A,Wofford
UNC Greensboro, W, A,Wofford
Furman, W, H,Wofford
Western Carolina, L, N,Wofford
Pittsburgh, L, A,Wofford
North Carolina St., L, A,Morehead St.
College of Charleston, L, A,Morehead St.
West Virginia, L, A,Morehead St.
Princeton, W, N,Morehead St.
Bucknell, L, A,Morehead St.
Kent St., L, A,Morehead St.
Illinois St., L, H,Morehead St.
South Dakota, L, H,Morehead St.
Binghamton, W, A,Morehead St.
Ball St., W, H,Morehead St.
Southeast Missouri St., L, A,Morehead St.
Austin Peay, W, H,Morehead St.
Jacksonville St., W, A,Morehead St.
Tennessee Tech, L, A,Morehead St.
Tennessee St., L, A,Morehead St.
Eastern Kentucky, W, H,Morehead St.
Murray St., L, H,Morehead St.
Tennessee Martin, W, H,Morehead St.
Norfolk St., W, A,Morehead St.
Tennessee Tech, W, H,Morehead St.
SIU Edwardsville, L, A,Morehead St.
Eastern Illinois, W, A,Morehead St.
Jacksonville St., L, H,Morehead St.
Eastern Kentucky, W, A,Morehead St.
Austin Peay, W, A,Morehead St.
Bowling Green, L, A,Morehead St.
Eastern Illinois, W, H,Morehead St.
SIU Edwardsville, W, H,Morehead St.
Jacksonville St., W, N,Morehead St.
Tennessee St., L, A,Morehead St.
Pittsburgh, L, A,Albany
Brown, W, N,Albany
Syracuse, L, A,Albany
Monmouth, W, N,Albany
George Mason, L, A,Albany
Navy, W, H,Albany
Fairleigh Dickinson, W, H,Albany
Siena, L, A,Albany
Colgate, W, H,Albany
Cornell, L, A,Albany
St. Francis NY, W, A,Albany
Dartmouth, W, H,Albany
Maryland, L, A,Albany
Mount St. Mary's, W, A,Albany
Hartford, W, H,Albany
UMBC, W, A,Albany
Stony Brook, L, A,Albany
New Hampshire, W, H,Albany
Maine, W, H,Albany
Boston University, L, A,Albany
Vermont, L, A,Albany
Binghamton, W, H,Albany
Hartford, W, A,Albany
UMBC, W, H,Albany
Stony Brook, L, H,Albany
Boston University, L, H,Albany
New Hampshire, L, A,Albany
Maine, W, A,Albany
Vermont, L, H,Albany
Rider, W, H,Albany
Binghamton, W, A,Albany
New Hampshire, W, N,Albany
Stony Brook, L, N,Albany
Manhattan, L, H,Albany
Colorado St., L, N,SMU
Fresno St., L, N,SMU
Florida Gulf Coast, W, H,SMU
Oral Roberts, L, A,SMU
Arkansas Pine Bluff, W, N,SMU
Georgia Southern, W, H,SMU
Arkansas Little Rock, W, A,SMU
Jackson St., L, H,SMU
Southeast Missouri St., W, A,SMU
Oklahoma St., L, H,SMU
Louisiana Tech, W, H,SMU
Mississippi, L, A,SMU
Tulsa, W, A,SMU
Rice, L, H,SMU
UTEP, L, A,SMU
Houston, W, H,SMU
Memphis, L, A,SMU
Tulane, L, A,SMU
Tulsa, L, H,SMU
East Carolina, L, A,SMU
UCF, L, H,SMU
TCU, W, H,SMU
Rice, L, A,SMU
UAB, L, H,SMU
Marshall, L, H,SMU
Tulane, W, H,SMU
Houston, L, A,SMU
Southern Miss, L, A,SMU
UTEP, W, H,SMU
Marshall, L, N,SMU
Portland, L, N,Florida Atlantic
Washington, L, A,Florida Atlantic
Georgia St., W, N,Florida Atlantic
American, L, A,Florida Atlantic
George Mason, W, H,Florida Atlantic
Hofstra, W, A,Florida Atlantic
South Florida, L, A,Florida Atlantic
Kansas, L, A,Florida Atlantic
Mississippi St., L, A,Florida Atlantic
Miami FL, L, N,Florida Atlantic
Harvard, L, A,Florida Atlantic
Siena, L, H,Florida Atlantic
Louisiana Lafayette, L, A,Florida Atlantic
Louisiana Monroe, W, H,Florida Atlantic
Arkansas Little Rock, L, A,Florida Atlantic
Arkansas St., W, A,Florida Atlantic
Middle Tennessee, L, H,Florida Atlantic
Troy, W, A,Florida Atlantic
FIU, W, A,Florida Atlantic
Western Kentucky, W, H,Florida Atlantic
South Alabama, L, A,Florida Atlantic
FIU, L, H,Florida Atlantic
Denver, W, H,Florida Atlantic
North Texas, W, H,Florida Atlantic
Western Kentucky, L, A,Florida Atlantic
Middle Tennessee, L, A,Florida Atlantic
South Alabama, L, H,Florida Atlantic
Troy, L, H,Florida Atlantic
Arkansas St., L, N,Florida Atlantic
Arkansas Little Rock, L, A,IUPUI
Milwaukee, L, A,IUPUI
Eastern Michigan, L, H,IUPUI
Ball St., L, A,IUPUI
Texas Southern, W, H,IUPUI
Georgetown, L, A,IUPUI
South Dakota St., L, H,IUPUI
North Dakota St., L, H,IUPUI
Louisville, L, A,IUPUI
Western Kentucky, W, H,IUPUI
Ball St., W, H,IUPUI
Valparaiso, W, H,IUPUI
Western Illinois, W, H,IUPUI
UMKC, W, H,IUPUI
IPFW, L, A,IUPUI
Oakland, L, A,IUPUI
Southern Utah, L, H,IUPUI
Oral Roberts, L, H,IUPUI
South Dakota, L, A,IUPUI
UMKC, L, A,IUPUI
Western Illinois, L, A,IUPUI
Oakland, W, H,IUPUI
IPFW, W, H,IUPUI
Oral Roberts, L, A,IUPUI
Southern Utah, W, A,IUPUI
South Dakota, W, H,IUPUI
Nicholls St., W, A,IUPUI
North Dakota St., W, A,IUPUI
South Dakota St., L, A,IUPUI
South Dakota St., L, A,IUPUI
Marshall, L, A,Jacksonville St.
Cincinnati, L, A,Jacksonville St.
Alabama St., W, H,Jacksonville St.
Northwestern St., L, A,Jacksonville St.
Weber St., L, N,Jacksonville St.
USC Upstate, L, A,Jacksonville St.
Southern, W, N,Jacksonville St.
Tulane, L, A,Jacksonville St.
Eastern Kentucky, L, H,Jacksonville St.
Arkansas Pine Bluff, W, N,Jacksonville St.
Colorado St., L, N,Jacksonville St.
SIU Edwardsville, L, A,Jacksonville St.
Southeast Missouri St., L, A,Jacksonville St.
Morehead St., L, H,Jacksonville St.
Tennessee St., W, H,Jacksonville St.
Murray St., L, A,Jacksonville St.
Austin Peay, L, A,Jacksonville St.
Tennessee Tech, W, A,Jacksonville St.
Eastern Illinois, W, H,Jacksonville St.
SIU Edwardsville, W, H,Jacksonville St.
USC Upstate, L, H,Jacksonville St.
Tennessee Martin, W, A,Jacksonville St.
Tennessee Tech, L, H,Jacksonville St.
Morehead St., W, A,Jacksonville St.
Tennessee St., L, A,Jacksonville St.
Presbyterian, W, H,Jacksonville St.
Southeast Missouri St., W, H,Jacksonville St.
Tennessee Martin, W, H,Jacksonville St.
Austin Peay, W, A,Jacksonville St.
Morehead St., L, N,Jacksonville St.
Northern Arizona, W, N,Louisiana Lafayette
North Dakota St., L, N,Louisiana Lafayette
San Francisco, L, A,Louisiana Lafayette
Houston Baptist, W, H,Louisiana Lafayette
Cal St. Fullerton, L, H,Louisiana Lafayette
Nicholls St., W, H,Louisiana Lafayette
Duquesne, L, A,Louisiana Lafayette
Kent St., L, A,Louisiana Lafayette
McNeese St., W, H,Louisiana Lafayette
Lamar, L, A,Louisiana Lafayette
Mississippi, L, A,Louisiana Lafayette
Robert Morris, L, A,Louisiana Lafayette
UCF, W, H,Louisiana Lafayette
Florida Atlantic, W, H,Louisiana Lafayette
Western Kentucky, W, A,Louisiana Lafayette
Middle Tennessee, L, A,Louisiana Lafayette
South Alabama, L, H,Louisiana Lafayette
FIU, W, H,Louisiana Lafayette
Arkansas Little Rock, W, A,Louisiana Lafayette
Arkansas St., L, A,Louisiana Lafayette
North Texas, W, H,Louisiana Lafayette
Louisiana Monroe, W, A,Louisiana Lafayette
Denver, W, H,Louisiana Lafayette
Troy, W, A,Louisiana Lafayette
Arkansas Little Rock, L, H,Louisiana Lafayette
Arkansas St., W, H,Louisiana Lafayette
Denver, L, A,Louisiana Lafayette
North Texas, W, A,Louisiana Lafayette
Louisiana Monroe, L, H,Louisiana Lafayette
North Texas, L, N,Louisiana Lafayette
Rice, L, H,Louisiana Lafayette
Denver, L, A,Portland St.
Seattle, W, H,Portland St.
Wyoming, L, A,Portland St.
Louisiana Tech, W, N,Portland St.
Maryland Eastern Shore, W, N,Portland St.
Utah Valley, L, A,Portland St.
Oregon, L, A,Portland St.
Cal St. Bakersfield, W, H,Portland St.
Oregon St., L, A,Portland St.
Cal St. Fullerton, L, A,Portland St.
Montana, L, A,Portland St.
Montana St., L, A,Portland St.
Northern Arizona, W, H,Portland St.
Weber St., L, H,Portland St.
Northern Colorado, W, A,Portland St.
Idaho St., W, H,Portland St.
Eastern Washington, W, A,Portland St.
Montana St., L, H,Portland St.
Montana, L, H,Portland St.
Weber St., L, A,Portland St.
Northern Arizona, W, A,Portland St.
Idaho St., W, A,Portland St.
Sacramento St., W, H,Portland St.
Idaho, L, A,Portland St.
Sacramento St., W, A,Portland St.
Eastern Washington, W, H,Portland St.
Northern Colorado, W, H,Portland St.
Montana St., W, H,Portland St.
Weber St., L, N,Portland St.
Seattle, L, A,Portland St.
Texas St., L, N,Toledo
USC Upstate, W, N,Toledo
Texas Pan American, W, A,Toledo
Illinois Chicago, W, H,Toledo
UNC Wilmington, W, H,Toledo
Chicago St., W, A,Toledo
Temple, L, H,Toledo
Loyola Chicago, L, H,Toledo
Youngstown St., W, H,Toledo
Norfolk St., L, H,Toledo
Florida Gulf Coast, L, A,Toledo
Cleveland St., L, H,Toledo
Central Michigan, L, A,Toledo
Ball St., L, H,Toledo
Western Michigan, L, A,Toledo
Northern Illinois, W, H,Toledo
Eastern Michigan, L, A,Toledo
Miami OH, W, A,Toledo
Kent St., L, H,Toledo
Akron, L, A,Toledo
Buffalo, L, H,Toledo
Ohio, W, H,Toledo
Bowling Green, L, A,Toledo
Ball St., W, A,Toledo
Sam Houston St., W, A,Toledo
Central Michigan, W, H,Toledo
Western Michigan, W, H,Toledo
Northern Illinois, L, A,Toledo
Eastern Michigan, W, H,Toledo
Miami OH, W, H,Toledo
Central Michigan, W, N,Toledo
Ohio, L, N,Toledo
McNeese St., W, H,Toledo
Robert Morris, L, H,Toledo
St. Bonaventure, L, A,Cornell
Binghamton, W, H,Cornell
Buffalo, L, A,Cornell
Boston University, W, H,Cornell
Delaware, L, A,Cornell
American, L, H,Cornell
Lehigh, W, H,Cornell
Albany, W, H,Cornell
Illinois, L, A,Cornell
Penn St., L, A,Cornell
Stony Brook, L, A,Cornell
Bucknell, L, A,Cornell
Maryland, L, A,Cornell
Princeton, W, H,Cornell
Penn, L, H,Cornell
Columbia, L, A,Cornell
Columbia, W, H,Cornell
Harvard, L, A,Cornell
Dartmouth, W, A,Cornell
Yale, W, H,Cornell
Brown, W, H,Cornell
Penn, L, A,Cornell
Princeton, L, A,Cornell
Brown, W, A,Cornell
Yale, L, A,Cornell
Dartmouth, W, H,Cornell
Harvard, L, H,Cornell
Gonzaga, L, A,Eastern Washington
South Dakota, W, H,Eastern Washington
Oregon, L, A,Eastern Washington
Hawaii, W, A,Eastern Washington
UC Davis, W, H,Eastern Washington
Idaho, W, A,Eastern Washington
Washington St., L, A,Eastern Washington
Cal St. Fullerton, L, A,Eastern Washington
UCLA, L, A,Eastern Washington
Saint Mary's, L, A,Eastern Washington
Montana St., W, A,Eastern Washington
Montana, L, A,Eastern Washington
Weber St., L, H,Eastern Washington
Northern Arizona, W, H,Eastern Washington
Sacramento St., W, A,Eastern Washington
Northern Colorado, L, A,Eastern Washington
Seattle, L, A,Eastern Washington
Portland St., L, H,Eastern Washington
Montana, L, H,Eastern Washington
Montana St., W, H,Eastern Washington
Northern Arizona, W, A,Eastern Washington
Sacramento St., L, H,Eastern Washington
Weber St., L, A,Eastern Washington
Northern Colorado, W, H,Eastern Washington
UC Irvine, L, A,Eastern Washington
Idaho St., W, A,Eastern Washington
Portland St., L, A,Eastern Washington
Idaho St., W, H,Eastern Washington
Idaho St., W, H,Eastern Washington
Montana, L, A,Eastern Washington
Middle Tennessee, L, A,Austin Peay
California, L, A,Austin Peay
Oral Roberts, L, A,Austin Peay
Bowling Green, L, A,Austin Peay
George Washington, L, N,Austin Peay
Detroit, L, N,Austin Peay
Middle Tennessee, L, H,Austin Peay
Lipscomb, L, A,Austin Peay
Memphis, L, A,Austin Peay
Arkansas St., W, H,Austin Peay
Tennessee, W, A,Austin Peay
Belmont, L, H,Austin Peay
Eastern Kentucky, L, A,Austin Peay
Morehead St., L, A,Austin Peay
Murray St., L, H,Austin Peay
Eastern Kentucky, W, H,Austin Peay
Jacksonville St., W, H,Austin Peay
Tennessee St., W, H,Austin Peay
SIU Edwardsville, W, A,Austin Peay
Eastern Illinois, W, A,Austin Peay
Southeast Missouri St., L, A,Austin Peay
Tennessee Martin, W, H,Austin Peay
Tennessee St., L, A,Austin Peay
Tennessee Tech, L, H,Austin Peay
Belmont, L, A,Austin Peay
Murray St., L, A,Austin Peay
Morehead St., L, H,Austin Peay
Youngstown St., W, H,Austin Peay
Tennessee Martin, W, A,Austin Peay
Southeast Missouri St., W, H,Austin Peay
Jacksonville St., L, H,Austin Peay
Mississippi St., L, A,South Alabama
Florida St., L, A,South Alabama
LSU, W, A,South Alabama
UAB, W, H,South Alabama
Alabama A&M, W, H,South Alabama
Southern Miss, L, H,South Alabama
Alcorn St., W, H,South Alabama
Texas A&M Corpus Chris, W, A,South Alabama
Georgia Southern, W, H,South Alabama
San Diego, W, N,South Alabama
Middle Tennessee, L, A,South Alabama
North Texas, L, H,South Alabama
Denver, L, H,South Alabama
Louisiana Lafayette, W, A,South Alabama
Troy, W, A,South Alabama
FIU, L, H,South Alabama
Middle Tennessee, L, H,South Alabama
Arkansas Little Rock, L, A,South Alabama
Troy, W, H,South Alabama
Florida Atlantic, W, H,South Alabama
Western Kentucky, L, A,South Alabama
Arkansas St., W, H,South Alabama
Louisiana Monroe, W, A,South Alabama
Western Kentucky, W, H,South Alabama
Florida Atlantic, W, A,South Alabama
FIU, L, A,South Alabama
Troy, W, N,South Alabama
Denver, L, N,South Alabama
Loyola MD, W, H,Wake Forest
Georgia Southern, W, H,Wake Forest
North Carolina Central, W, H,Wake Forest
Dayton, L, N,Wake Forest
Arizona St., L, N,Wake Forest
Texas Tech, W, N,Wake Forest
Nebraska, W, A,Wake Forest
Richmond, L, H,Wake Forest
High Point, W, A,Wake Forest
Seton Hall, L, A,Wake Forest
Gardner Webb, W, H,Wake Forest
UNC Wilmington, W, H,Wake Forest
Yale, W, H,Wake Forest
Wofford, L, H,Wake Forest
Virginia Tech, W, H,Wake Forest
Maryland, L, A,Wake Forest
North Carolina St., L, H,Wake Forest
Duke, L, A,Wake Forest
Boston College, W, A,Wake Forest
Florida St., L, H,Wake Forest
Clemson, L, A,Wake Forest
North Carolina, L, H,Wake Forest
North Carolina St., L, A,Wake Forest
Virginia, L, A,Wake Forest
Clemson, L, H,Wake Forest
Georgia Tech, W, H,Wake Forest
Miami FL, L, A,Wake Forest
Boston College, W, H,Wake Forest
Duke, L, H,Wake Forest
Georgia Tech, L, A,Wake Forest
Maryland, L, N,Wake Forest
Gardner Webb, L, H,Lipscomb
Illinois, L, A,Lipscomb
Illinois St., L, A,Lipscomb
SIU Edwardsville, W, N,Lipscomb
Sacred Heart, W, N,Lipscomb
Austin Peay, W, H,Lipscomb
Mercer, L, H,Lipscomb
Kennesaw St., W, H,Lipscomb
Tennessee Martin, W, H,Lipscomb
Tennessee Tech, L, A,Lipscomb
Murray St., L, A,Lipscomb
Memphis, L, A,Lipscomb
Iowa St., L, A,Lipscomb
Jacksonville, W, A,Lipscomb
North Florida, L, A,Lipscomb
Belmont, W, A,Lipscomb
Florida Gulf Coast, L, H,Lipscomb
Stetson, W, H,Lipscomb
East Tennessee St., W, A,Lipscomb
USC Upstate, L, A,Lipscomb
North Florida, L, H,Lipscomb
Jacksonville, W, H,Lipscomb
Belmont, L, H,Lipscomb
Stetson, W, A,Lipscomb
Florida Gulf Coast, L, A,Lipscomb
USC Upstate, L, H,Lipscomb
East Tennessee St., L, H,Lipscomb
Mercer, L, A,Lipscomb
Kennesaw St., W, A,Lipscomb
Mercer, L, A,Lipscomb
Cal St. Northridge, W, H,Hawaii
Gonzaga, L, N,Hawaii
Eastern Washington, L, H,Hawaii
Pacific, W, H,Hawaii
Pepperdine, L, A,Hawaii
Pacific, L, A,Hawaii
UC Davis, W, H,Hawaii
North Carolina A&T, W, H,Hawaii
Auburn, L, H,Hawaii
Xavier, W, H,Hawaii
Clemson, W, H,Hawaii
South Carolina St., W, H,Hawaii
UNLV, L, H,Hawaii
San Jose St., W, H,Hawaii
Fresno St., W, A,Hawaii
Nevada, L, A,Hawaii
Louisiana Tech, L, H,Hawaii
New Mexico St., W, H,Hawaii
Utah St., L, A,Hawaii
Idaho, W, A,Hawaii
San Jose St., W, A,Hawaii
Nevada, L, H,Hawaii
Fresno St., W, H,Hawaii
Montana, L, A,Hawaii
New Mexico St., L, A,Hawaii
Louisiana Tech, L, A,Hawaii
Idaho, L, H,Hawaii
Utah St., L, H,Hawaii
Idaho, W, N,Hawaii
New Mexico St., L, N,Hawaii
Ohio St., L, A,Wright St.
Jackson St., W, H,Wright St.
Florida, L, A,Wright St.
North Florida, L, A,Wright St.
Charlotte, L, H,Wright St.
Cleveland St., L, H,Wright St.
Youngstown St., W, H,Wright St.
Air Force, L, A,Wright St.
Miami OH, W, A,Wright St.
Cincinnati, L, H,Wright St.
Ohio, L, H,Wright St.
Idaho, W, H,Wright St.
Central Michigan, W, H,Wright St.
Loyola Chicago, W, A,Wright St.
Illinois Chicago, W, A,Wright St.
Butler, L, H,Wright St.
Valparaiso, W, H,Wright St.
Milwaukee, L, A,Wright St.
Green Bay, L, A,Wright St.
Detroit, L, A,Wright St.
Illinois Chicago, W, H,Wright St.
Loyola Chicago, W, H,Wright St.
Butler, L, A,Wright St.
Valparaiso, L, A,Wright St.
Green Bay, L, H,Wright St.
Milwaukee, W, H,Wright St.
Detroit, L, H,Wright St.
UMKC, W, A,Wright St.
Youngstown St., L, A,Wright St.
Cleveland St., L, A,Wright St.
Butler, L, A,Wright St.
Charlotte, L, A,North Carolina Central
Wagner, L, A,North Carolina Central
Wake Forest, L, A,North Carolina Central
North Carolina A&T, W, H,North Carolina Central
Eastern Kentucky, L, A,North Carolina Central
North Carolina St., L, A,North Carolina Central
Oregon, L, A,North Carolina Central
Stephen F. Austin, W, N,North Carolina Central
Prairie View A&M, W, N,North Carolina Central
East Carolina, L, A,North Carolina Central
Florida A&M, L, H,North Carolina Central
Bethune Cookman, W, H,North Carolina Central
Howard, W, A,North Carolina Central
Coppin St., L, A,North Carolina Central
Morgan St., L, A,North Carolina Central
Delaware St., L, H,North Carolina Central
Maryland Eastern Shore, W, H,North Carolina Central
Florida A&M, W, A,North Carolina Central
Bethune Cookman, W, A,North Carolina Central
Savannah St., L, H,North Carolina Central
South Carolina St., W, H,North Carolina Central
North Carolina A&T, W, A,North Carolina Central
Indiana, L, A,North Carolina Central
Savannah St., L, A,North Carolina Central
South Carolina St., W, A,North Carolina Central
Hampton, W, A,North Carolina Central
Maryland Eastern Shore, W, N,North Carolina Central
Bethune Cookman, L, N,North Carolina Central
Yale, L, N,Central Connecticut
Niagara, L, A,Central Connecticut
Army, W, H,Central Connecticut
UMBC, W, H,Central Connecticut
Hartford, W, H,Central Connecticut
Bryant, W, A,Central Connecticut
Sacred Heart, W, H,Central Connecticut
Michigan St., L, A,Central Connecticut
Brown, L, A,Central Connecticut
Northwestern, L, A,Central Connecticut
La Salle, L, H,Central Connecticut
Massachusetts, L, A,Central Connecticut
St. Francis PA, W, H,Central Connecticut
Robert Morris, W, H,Central Connecticut
Mount St. Mary's, W, A,Central Connecticut
Wagner, L, A,Central Connecticut
Bryant, W, H,Central Connecticut
Sacred Heart, L, A,Central Connecticut
Monmouth, L, H,Central Connecticut
Fairleigh Dickinson, W, H,Central Connecticut
St. Francis NY, L, A,Central Connecticut
LIU Brooklyn, L, A,Central Connecticut
Quinnipiac, L, A,Central Connecticut
Quinnipiac, L, H,Central Connecticut
St. Francis PA, W, A,Central Connecticut
Robert Morris, L, A,Central Connecticut
Mount St. Mary's, W, H,Central Connecticut
Wagner, W, H,Central Connecticut
Wagner, L, A,Central Connecticut
Seton Hall, L, A,St. Francis NY
Lafayette, L, A,St. Francis NY
Hofstra, L, A,St. Francis NY
St. John's, L, A,St. Francis NY
NJIT, W, A,St. Francis NY
Mount St. Mary's, W, A,St. Francis NY
Wagner, L, A,St. Francis NY
Colgate, L, A,St. Francis NY
Howard, W, A,St. Francis NY
Albany, L, H,St. Francis NY
Norfolk St., L, H,St. Francis NY
Brown, W, H,St. Francis NY
Army, L, A,St. Francis NY
Quinnipiac, W, H,St. Francis NY
Sacred Heart, W, A,St. Francis NY
Monmouth, W, H,St. Francis NY
Fairleigh Dickinson, W, H,St. Francis NY
Wagner, L, H,St. Francis NY
Mount St. Mary's, W, H,St. Francis NY
St. Francis PA, W, A,St. Francis NY
Robert Morris, W, A,St. Francis NY
Central Connecticut, W, H,St. Francis NY
Bryant, W, H,St. Francis NY
LIU Brooklyn, L, N,St. Francis NY
LIU Brooklyn, L, A,St. Francis NY
Quinnipiac, W, A,St. Francis NY
Sacred Heart, W, H,St. Francis NY
Monmouth, L, A,St. Francis NY
Fairleigh Dickinson, L, A,St. Francis NY
Quinnipiac, L, H,St. Francis NY
Stephen F. Austin, W, H,San Diego
Montana, L, H,San Diego
Alcorn St., W, N,San Diego
Tulane, L, A,San Diego
UC Irvine, L, A,San Diego
San Diego St., L, H,San Diego
Maine, W, H,San Diego
UC Santa Barbara, L, H,San Diego
Stanford, L, A,San Diego
South Alabama, L, N,San Diego
BYU, L, A,San Diego
Saint Mary's, L, H,San Diego
Loyola Marymount, L, H,San Diego
Santa Clara, W, A,San Diego
BYU, L, H,San Diego
Portland, W, A,San Diego
Gonzaga, L, A,San Diego
Pepperdine, W, H,San Diego
San Francisco, L, A,San Diego
Saint Mary's, L, A,San Diego
Santa Clara, W, H,San Diego
Pepperdine, W, A,San Diego
San Francisco, L, H,San Diego
Portland, W, H,San Diego
Cal St. Bakersfield, L, A,San Diego
Loyola Marymount, W, A,San Diego
Gonzaga, L, H,San Diego
Pepperdine, W, N,San Diego
