opponent, outcome, home/away, team1
North Texas, L, H,Texas Southern
Iowa St., L, A,Texas Southern
Texas St., W, A,Texas Southern
Arkansas, L, A,Texas Southern
Baylor, L, A,Texas Southern
Southern, W, A,Texas Southern
Alcorn St., W, A,Texas Southern
Prairie View A&M, W, A,Texas Southern
Jackson St., W, H,Texas Southern
Grambling St., W, H,Texas Southern
Arkansas Pine Bluff, W, A,Texas Southern
Mississippi Valley St., L, A,Texas Southern
Alabama A&M, W, H,Texas Southern
Alabama St., W, H,Texas Southern
Prairie View A&M, W, H,Texas Southern
Jackson St., W, A,Texas Southern
Grambling St., W, A,Texas Southern
Arkansas Pine Bluff, W, H,Texas Southern
Mississippi Valley St., W, H,Texas Southern
Alabama A&M, W, A,Texas Southern
Alabama St., L, A,Texas Southern
Southern, W, H,Texas Southern
Alcorn St., W, H,Texas Southern
Arkansas Pine Bluff, W, N,Texas Southern
Alabama St., L, N,Texas Southern
Colorado, L, A,Texas Southern
TCU, L, A,Jackson St.
UCF, L, A,Jackson St.
Baylor, L, A,Jackson St.
Louisville, L, A,Jackson St.
Marshall, L, A,Jackson St.
Chattanooga, W, A,Jackson St.
Nebraska, L, A,Jackson St.
FIU, W, H,Jackson St.
North Texas, L, A,Jackson St.
Bradley, L, A,Jackson St.
Alabama St., W, A,Jackson St.
Alabama A&M, W, A,Jackson St.
Alcorn St., W, H,Jackson St.
Southern, W, H,Jackson St.
Texas Southern, L, A,Jackson St.
Prairie View A&M, W, A,Jackson St.
Grambling St., W, A,Jackson St.
Mississippi Valley St., W, H,Jackson St.
Arkansas Pine Bluff, W, H,Jackson St.
Alcorn St., L, A,Jackson St.
Southern, W, A,Jackson St.
Texas Southern, L, H,Jackson St.
Prairie View A&M, W, H,Jackson St.
Grambling St., L, H,Jackson St.
Mississippi Valley St., W, A,Jackson St.
Arkansas Pine Bluff, L, A,Jackson St.
Alabama St., L, H,Jackson St.
Alabama A&M, W, H,Jackson St.
Prairie View A&M, W, N,Jackson St.
Grambling St., L, N,Jackson St.
Miami OH, L, A,Towson
Coppin St., W, H,Towson
Buffalo, L, A,Towson
Navy, L, H,Towson
Western Michigan, W, H,Towson
Hofstra, L, A,Towson
George Washington, L, A,Towson
UMBC, W, A,Towson
Hampton, L, A,Towson
Princeton, L, H,Towson
La Salle, W, A,Towson
Old Dominion, L, H,Towson
James Madison, L, A,Towson
Georgia St., L, A,Towson
Hofstra, L, H,Towson
Delaware, L, H,Towson
William & Mary, L, H,Towson
UNC Wilmington, L, A,Towson
VCU, L, H,Towson
George Mason, L, A,Towson
Old Dominion, L, A,Towson
Drexel, L, A,Towson
Georgia St., L, H,Towson
Northeastern, L, A,Towson
UNC Wilmington, L, H,Towson
James Madison, L, H,Towson
Loyola MD, L, H,Towson
Delaware, L, A,Towson
Drexel, L, H,Towson
Drexel, L, N,Towson
Central Connecticut, L, H,Army
NJIT, W, A,Army
Bryant, W, A,Army
Binghamton, W, H,Army
Yale, L, A,Army
Buffalo, L, H,Army
Penn, L, N,Army
New Hampshire, W, A,Army
Dartmouth, L, A,Army
LIU Brooklyn, L, A,Army
Brown, W, A,Army
Texas Pan American, W, A,Army
Fairfield, L, A,Army
Dartmouth, W, H,Army
Colgate, W, A,Army
Holy Cross, L, H,Army
Lehigh, W, A,Army
American, L, A,Army
Navy, L, H,Army
Lafayette, L, H,Army
Bucknell, W, H,Army
Colgate, L, H,Army
Holy Cross, L, A,Army
Lehigh, L, H,Army
American, L, H,Army
Navy, L, A,Army
Lafayette, L, A,Army
Bucknell, L, A,Army
Bucknell, L, A,Army
American, L, A,St. Francis PA
Colgate, W, H,St. Francis PA
Lafayette, L, A,St. Francis PA
Bucknell, W, H,St. Francis PA
Hartford, L, A,St. Francis PA
Youngstown St., L, A,St. Francis PA
St. Francis NY, L, A,St. Francis PA
LIU Brooklyn, L, A,St. Francis PA
Lehigh, L, A,St. Francis PA
Ohio, L, A,St. Francis PA
Drexel, L, H,St. Francis PA
Cincinnati, L, A,St. Francis PA
North Carolina, L, A,St. Francis PA
Mount St. Mary's, L, A,St. Francis PA
Wagner, L, A,St. Francis PA
Monmouth, W, H,St. Francis PA
Fairleigh Dickinson, W, H,St. Francis PA
St. Francis NY, W, H,St. Francis PA
LIU Brooklyn, W, H,St. Francis PA
Sacred Heart, W, A,St. Francis PA
Quinnipiac, L, A,St. Francis PA
Central Connecticut, L, H,St. Francis PA
Bryant, L, H,St. Francis PA
Robert Morris, L, A,St. Francis PA
Robert Morris, L, H,St. Francis PA
Monmouth, L, A,St. Francis PA
Fairleigh Dickinson, W, A,St. Francis PA
Wagner, W, H,St. Francis PA
Mount St. Mary's, L, H,St. Francis PA
LIU Brooklyn, L, A,St. Francis PA
Stony Brook, L, H,Monmouth
Lehigh, W, H,Monmouth
Central Connecticut, L, A,Monmouth
Davidson, L, A,Monmouth
Eastern Michigan, W, N,Monmouth
Idaho, L, A,Monmouth
North Dakota, W, N,Monmouth
Princeton, L, H,Monmouth
Hartford, W, H,Monmouth
Rider, L, A,Monmouth
Rutgers, L, H,Monmouth
Villanova, L, H,Monmouth
Harvard, L, A,Monmouth
Bryant, W, H,Monmouth
Quinnipiac, L, H,Monmouth
Sacred Heart, L, H,Monmouth
St. Francis PA, L, A,Monmouth
Robert Morris, L, A,Monmouth
Central Connecticut, L, H,Monmouth
Bryant, W, A,Monmouth
St. Francis NY, L, H,Monmouth
LIU Brooklyn, L, H,Monmouth
Mount St. Mary's, L, A,Monmouth
Wagner, L, A,Monmouth
Fairleigh Dickinson, W, H,Monmouth
Fairleigh Dickinson, W, A,Monmouth
St. Francis PA, W, H,Monmouth
Robert Morris, L, H,Monmouth
Quinnipiac, L, A,Monmouth
Sacred Heart, L, A,Monmouth
Richmond, L, A,The Citadel
Charleston Southern, L, A,The Citadel
James Madison, L, H,The Citadel
High Point, W, H,The Citadel
Coastal Carolina, L, A,The Citadel
Georgia Southern, W, H,The Citadel
Davidson, L, H,The Citadel
Colorado, L, A,The Citadel
New Mexico, L, A,The Citadel
South Carolina St., W, N,The Citadel
SIU Edwardsville, L, N,The Citadel
Clemson, L, A,The Citadel
Wofford, L, A,The Citadel
Furman, L, A,The Citadel
Chattanooga, L, H,The Citadel
College of Charleston, L, A,The Citadel
Samford, W, A,The Citadel
Appalachian St., W, H,The Citadel
Western Carolina, W, H,The Citadel
Davidson, W, A,The Citadel
Furman, L, H,The Citadel
Wofford, L, H,The Citadel
UNC Greensboro, L, A,The Citadel
Elon, L, H,The Citadel
Savannah St., L, H,The Citadel
College of Charleston, L, H,The Citadel
Georgia Southern, L, A,The Citadel
Western Carolina, W, A,The Citadel
Appalachian St., L, A,The Citadel
Elon, L, N,The Citadel
Michigan St., L, A,Eastern Michigan
Canisius, L, A,Eastern Michigan
James Madison, L, A,Eastern Michigan
Monmouth, L, N,Eastern Michigan
North Dakota, L, N,Eastern Michigan
Idaho, L, A,Eastern Michigan
Drake, L, H,Eastern Michigan
Detroit, L, H,Eastern Michigan
Valparaiso, L, N,Eastern Michigan
Samford, L, A,Eastern Michigan
Toledo, W, A,Eastern Michigan
Northern Illinois, L, H,Eastern Michigan
Western Michigan, L, A,Eastern Michigan
Ball St., L, H,Eastern Michigan
Central Michigan, W, H,Eastern Michigan
Ohio, L, A,Eastern Michigan
Bowling Green, L, A,Eastern Michigan
Akron, W, H,Eastern Michigan
Miami OH, L, H,Eastern Michigan
Kent St., L, A,Eastern Michigan
Buffalo, W, H,Eastern Michigan
Central Michigan, L, A,Eastern Michigan
Jacksonville St., W, H,Eastern Michigan
Ball St., L, A,Eastern Michigan
Western Michigan, L, H,Eastern Michigan
Northern Illinois, L, A,Eastern Michigan
Toledo, W, H,Eastern Michigan
Akron, L, A,Eastern Michigan
VCU, L, A,UNC Greensboro
Florida St., L, H,UNC Greensboro
Virginia Tech, L, H,UNC Greensboro
East Carolina, L, A,UNC Greensboro
North Carolina A&T, L, H,UNC Greensboro
Wofford, L, A,UNC Greensboro
Furman, L, H,UNC Greensboro
Maryland, L, A,UNC Greensboro
Wake Forest, L, A,UNC Greensboro
Clemson, L, A,UNC Greensboro
Richmond, L, H,UNC Greensboro
Duke, L, H,UNC Greensboro
Samford, L, H,UNC Greensboro
Chattanooga, L, H,UNC Greensboro
Elon, L, H,UNC Greensboro
Appalachian St., W, A,UNC Greensboro
Davidson, W, H,UNC Greensboro
Georgia Southern, W, H,UNC Greensboro
Chattanooga, L, A,UNC Greensboro
Samford, W, A,UNC Greensboro
Appalachian St., L, H,UNC Greensboro
Western Carolina, L, A,UNC Greensboro
The Citadel, W, H,UNC Greensboro
College of Charleston, L, A,UNC Greensboro
Miami FL, L, H,UNC Greensboro
Elon, L, A,UNC Greensboro
Western Carolina, L, H,UNC Greensboro
Georgia Southern, W, A,UNC Greensboro
Davidson, L, A,UNC Greensboro
Davidson, W, N,UNC Greensboro
Western Carolina, L, N,UNC Greensboro
Indiana, L, A,Florida Gulf Coast
Southeast Missouri St., W, H,Florida Gulf Coast
Grambling St., W, A,Florida Gulf Coast
Arkansas, L, A,Florida Gulf Coast
Miami FL, L, H,Florida Gulf Coast
North Florida, L, A,Florida Gulf Coast
Jacksonville, L, A,Florida Gulf Coast
Ohio St., L, A,Florida Gulf Coast
Toledo, L, A,Florida Gulf Coast
North Carolina Central, W, H,Florida Gulf Coast
IUPUI, L, H,Florida Gulf Coast
Belmont, L, H,Florida Gulf Coast
Lipscomb, L, H,Florida Gulf Coast
East Tennessee St., L, A,Florida Gulf Coast
Kennesaw St., L, H,Florida Gulf Coast
Mercer, L, H,Florida Gulf Coast
Campbell, W, A,Florida Gulf Coast
Stetson, W, A,Florida Gulf Coast
Belmont, L, A,Florida Gulf Coast
Lipscomb, L, A,Florida Gulf Coast
East Tennessee St., L, H,Florida Gulf Coast
USC Upstate, W, H,Florida Gulf Coast
Kennesaw St., L, A,Florida Gulf Coast
Mercer, L, A,Florida Gulf Coast
Western Kentucky, L, A,Florida Gulf Coast
Campbell, W, H,Florida Gulf Coast
Stetson, W, H,Florida Gulf Coast
Jacksonville, W, H,Florida Gulf Coast
North Florida, L, H,Florida Gulf Coast
USC Upstate, W, A,Florida Gulf Coast
Florida St., L, H,FIU
Utah Valley, W, H,FIU
Chattanooga, W, H,FIU
Marshall, L, A,FIU
Louisville, L, A,FIU
Jackson St., L, A,FIU
Bowling Green, L, A,FIU
Sam Houston St., L, H,FIU
Florida A&M, W, H,FIU
Utah Valley, L, A,FIU
Louisiana Monroe, W, A,FIU
Arkansas St., W, H,FIU
South Alabama, W, H,FIU
North Texas, L, A,FIU
Denver, L, A,FIU
Arkansas Little Rock, L, H,FIU
South Alabama, L, A,FIU
Western Kentucky, L, H,FIU
Middle Tennessee, L, H,FIU
Troy, W, A,FIU
Florida Atlantic, L, A,FIU
Louisiana Lafayette, L, H,FIU
Middle Tennessee, L, A,FIU
Florida Atlantic, L, H,FIU
Western Kentucky, L, A,FIU
Troy, W, H,FIU
Denver, W, N,FIU
Middle Tennessee, L, N,FIU
Dartmouth, W, A,New Hampshire
Holy Cross, W, H,New Hampshire
Sacred Heart, L, A,New Hampshire
Brown, W, H,New Hampshire
Connecticut, L, A,New Hampshire
Colgate, W, A,New Hampshire
Army, L, H,New Hampshire
Rhode Island, L, A,New Hampshire
Central Connecticut, L, A,New Hampshire
Cornell, W, N,New Hampshire
VCU, L, A,New Hampshire
Albany, L, A,New Hampshire
Boston University, L, A,New Hampshire
Binghamton, L, H,New Hampshire
Hartford, W, H,New Hampshire
Stony Brook, L, A,New Hampshire
Vermont, L, H,New Hampshire
UMBC, W, H,New Hampshire
Maine, L, A,New Hampshire
Boston University, W, H,New Hampshire
Vermont, L, A,New Hampshire
Albany, W, H,New Hampshire
Binghamton, W, A,New Hampshire
Stony Brook, L, H,New Hampshire
UMBC, W, A,New Hampshire
Marist, L, A,New Hampshire
Maine, L, H,New Hampshire
Hartford, L, A,New Hampshire
Boston University, L, N,New Hampshire
Nebraska, L, A,South Dakota
Marquette, L, A,South Dakota
Illinois St., L, A,South Dakota
Jacksonville St., L, N,South Dakota
Louisiana Monroe, W, N,South Dakota
Wyoming, W, H,South Dakota
Wisconsin, L, A,South Dakota
Canisius, L, H,South Dakota
Loyola Marymount, L, A,South Dakota
Eastern Washington, W, H,South Dakota
Loyola Marymount, W, H,South Dakota
Longwood, L, A,South Dakota
SIU Edwardsville, L, A,South Dakota
North Dakota, L, A,South Dakota
Utah Valley, W, H,South Dakota
Houston Baptist, W, H,South Dakota
Texas Pan American, W, H,South Dakota
North Dakota, L, H,South Dakota
Chicago St., W, A,South Dakota
NJIT, L, A,South Dakota
Utah Valley, L, A,South Dakota
SIU Edwardsville, W, H,South Dakota
NJIT, W, H,South Dakota
Chicago St., W, H,South Dakota
Texas Pan American, L, A,South Dakota
Houston Baptist, W, A,South Dakota
Chicago St., W, N,South Dakota
Utah Valley, W, A,South Dakota
North Dakota, L, N,South Dakota
Central Connecticut, L, N,Hartford
Quinnipiac, L, A,Hartford
Dartmouth, L, H,Hartford
St. Francis PA, W, H,Hartford
Fordham, L, A,Hartford
Yale, L, A,Hartford
Brown, W, H,Hartford
Florida St., L, A,Hartford
Sacred Heart, L, A,Hartford
Monmouth, L, A,Hartford
California, L, A,Hartford
Saint Mary's, L, A,Hartford
St. Francis NY, W, H,Hartford
Maine, W, A,Hartford
Albany, W, H,Hartford
New Hampshire, L, A,Hartford
Binghamton, W, A,Hartford
UMBC, L, H,Hartford
Boston University, W, H,Hartford
Vermont, L, A,Hartford
Stony Brook, L, A,Hartford
Vermont, L, H,Hartford
Albany, L, A,Hartford
Maine, W, H,Hartford
Boston University, L, A,Hartford
Binghamton, L, H,Hartford
UMBC, W, A,Hartford
Stony Brook, L, H,Hartford
New Hampshire, W, H,Hartford
Maine, W, H,Hartford
Boston University, L, H,Hartford
Brown, L, H,Fordham
Sacred Heart, W, H,Fordham
Hampton, L, H,Fordham
LIU Brooklyn, L, H,Fordham
Hartford, W, H,Fordham
Harvard, L, A,Fordham
Lehigh, W, A,Fordham
Manhattan, W, H,Fordham
St. John's, W, H,Fordham
Kennesaw St., W, H,Fordham
American, L, N,Fordham
Santa Clara, L, A,Fordham
Temple, L, H,Fordham
George Washington, L, A,Fordham
Charlotte, L, A,Fordham
Saint Louis, L, H,Fordham
Dayton, L, A,Fordham
Duquesne, L, H,Fordham
St. Bonaventure, L, H,Fordham
Rhode Island, L, A,Fordham
Richmond, L, H,Fordham
Temple, L, A,Fordham
Saint Joseph's, L, H,Fordham
Xavier, L, A,Fordham
St. Bonaventure, L, A,Fordham
Rhode Island, L, H,Fordham
La Salle, L, A,Fordham
Massachusetts, W, H,Fordham
Stetson, W, H,Bethune Cookman
Santa Clara, L, A,Bethune Cookman
Arizona, L, A,Bethune Cookman
Texas A&M Corpus Chris, L, N,Bethune Cookman
Northern Colorado, L, N,Bethune Cookman
Florida A&M, W, A,Bethune Cookman
UCF, L, A,Bethune Cookman
Baylor, L, A,Bethune Cookman
Akron, L, A,Bethune Cookman
Jacksonville, L, A,Bethune Cookman
Norfolk St., W, A,Bethune Cookman
North Carolina A&T, W, A,Bethune Cookman
Delaware St., W, A,Bethune Cookman
Maryland Eastern Shore, W, A,Bethune Cookman
Hampton, L, H,Bethune Cookman
Howard, W, H,Bethune Cookman
South Carolina St., W, A,Bethune Cookman
North Carolina Central, W, A,Bethune Cookman
Coppin St., L, H,Bethune Cookman
Morgan St., L, H,Bethune Cookman
Delaware St., W, H,Bethune Cookman
Maryland Eastern Shore, W, H,Bethune Cookman
Hampton, W, A,Bethune Cookman
Howard, W, A,Bethune Cookman
South Carolina St., W, H,Bethune Cookman
North Carolina Central, W, H,Bethune Cookman
Florida A&M, W, H,Bethune Cookman
South Carolina St., W, N,Bethune Cookman
Morgan St., L, N,Bethune Cookman
Virginia Tech, L, A,Bethune Cookman
Norfolk St., L, A,Jacksonville St.
VMI, L, A,Jacksonville St.
Southeastern Louisiana, L, H,Jacksonville St.
Louisiana Monroe, L, N,Jacksonville St.
South Dakota, W, N,Jacksonville St.
Illinois St., L, A,Jacksonville St.
UAB, L, A,Jacksonville St.
Tennessee Tech, L, H,Jacksonville St.
Oregon, L, A,Jacksonville St.
Presbyterian, L, A,Jacksonville St.
Southeast Missouri St., L, H,Jacksonville St.
Eastern Illinois, L, H,Jacksonville St.
South Carolina, L, A,Jacksonville St.
Eastern Kentucky, L, A,Jacksonville St.
Morehead St., L, A,Jacksonville St.
Murray St., L, H,Jacksonville St.
Tennessee Martin, L, H,Jacksonville St.
Tennessee St., L, A,Jacksonville St.
Austin Peay, L, A,Jacksonville St.
Southeast Missouri St., W, A,Jacksonville St.
Eastern Illinois, W, A,Jacksonville St.
Morehead St., L, H,Jacksonville St.
Eastern Kentucky, L, H,Jacksonville St.
Tennessee St., W, H,Jacksonville St.
Tennessee Martin, L, A,Jacksonville St.
Murray St., L, A,Jacksonville St.
Austin Peay, L, H,Jacksonville St.
Eastern Michigan, L, A,Jacksonville St.
Tennessee Tech, L, A,Jacksonville St.
Ohio St., L, A,North Carolina A&T
Morehead St., L, A,North Carolina A&T
Florida, L, A,North Carolina A&T
UNC Wilmington, W, H,North Carolina A&T
UNC Greensboro, W, A,North Carolina A&T
Norfolk St., W, H,North Carolina A&T
Mississippi St., L, A,North Carolina A&T
Stanford, L, A,North Carolina A&T
Arizona St., L, A,North Carolina A&T
Arkansas, L, A,North Carolina A&T
Ball St., L, A,North Carolina A&T
Florida A&M, W, H,North Carolina A&T
Bethune Cookman, L, H,North Carolina A&T
Howard, W, A,North Carolina A&T
Hampton, L, A,North Carolina A&T
South Carolina St., W, H,North Carolina A&T
North Carolina Central, L, H,North Carolina A&T
Coppin St., L, A,North Carolina A&T
Morgan St., L, A,North Carolina A&T
Delaware St., W, A,North Carolina A&T
Maryland Eastern Shore, L, A,North Carolina A&T
Howard, W, H,North Carolina A&T
Hampton, W, H,North Carolina A&T
South Carolina St., L, A,North Carolina A&T
North Carolina Central, W, A,North Carolina A&T
Coppin St., W, H,North Carolina A&T
Morgan St., W, H,North Carolina A&T
Norfolk St., L, A,North Carolina A&T
Morgan St., L, N,North Carolina A&T
Stanford, L, A,San Diego
Boise St., L, H,San Diego
Cal St. Fullerton, L, H,San Diego
New Mexico, L, A,San Diego
UC Irvine, L, H,San Diego
Cal St. Fullerton, L, A,San Diego
Fresno St., L, H,San Diego
San Diego St., L, A,San Diego
Baylor, L, N,San Diego
Mississippi St., L, N,San Diego
Utah, W, N,San Diego
North Carolina St., L, A,San Diego
Pepperdine, L, A,San Diego
Loyola Marymount, L, A,San Diego
Santa Clara, L, H,San Diego
San Francisco, L, H,San Diego
Saint Mary's, L, A,San Diego
Cal St. Bakersfield, W, H,San Diego
Portland, L, A,San Diego
Gonzaga, L, A,San Diego
Loyola Marymount, W, H,San Diego
Pepperdine, L, H,San Diego
San Francisco, L, A,San Diego
Santa Clara, L, A,San Diego
Saint Mary's, W, H,San Diego
Portland, L, H,San Diego
Gonzaga, L, H,San Diego
Pepperdine, L, N,San Diego
Southern Miss, L, A,South Alabama
Central Michigan, W, H,South Alabama
UAB, L, A,South Alabama
LSU, L, H,South Alabama
Alabama, L, A,South Alabama
Louisville, L, A,South Alabama
Houston Baptist, W, H,South Alabama
Georgia Southern, W, A,South Alabama
Alcorn St., W, H,South Alabama
Arkansas St., L, A,South Alabama
Middle Tennessee, W, H,South Alabama
Florida Atlantic, L, A,South Alabama
FIU, L, A,South Alabama
Louisiana Monroe, L, H,South Alabama
Western Kentucky, L, H,South Alabama
FIU, W, H,South Alabama
Troy, W, A,South Alabama
Louisiana Lafayette, L, H,South Alabama
Western Kentucky, W, A,South Alabama
Middle Tennessee, L, A,South Alabama
Troy, L, H,South Alabama
North Texas, L, A,South Alabama
Denver, W, A,South Alabama
Arkansas Little Rock, W, H,South Alabama
Florida Atlantic, L, H,South Alabama
Arkansas Little Rock, L, N,South Alabama
UAB, L, A,Southeast Missouri St.
Florida Gulf Coast, L, A,Southeast Missouri St.
UMKC, L, A,Southeast Missouri St.
Grambling St., L, H,Southeast Missouri St.
Arkansas, L, A,Southeast Missouri St.
Arkansas St., L, H,Southeast Missouri St.
Austin Peay, L, H,Southeast Missouri St.
Tennessee St., L, H,Southeast Missouri St.
Iowa St., L, A,Southeast Missouri St.
Southern Illinois, L, A,Southeast Missouri St.
Jacksonville St., W, A,Southeast Missouri St.
Tennessee Tech, W, A,Southeast Missouri St.
SMU, L, A,Southeast Missouri St.
Tennessee Martin, W, H,Southeast Missouri St.
Eastern Illinois, W, H,Southeast Missouri St.
Morehead St., L, H,Southeast Missouri St.
Eastern Kentucky, L, H,Southeast Missouri St.
Tennessee Martin, L, A,Southeast Missouri St.
Murray St., L, A,Southeast Missouri St.
Jacksonville St., L, H,Southeast Missouri St.
Tennessee Tech, L, H,Southeast Missouri St.
Eastern Illinois, W, A,Southeast Missouri St.
SIU Edwardsville, W, A,Southeast Missouri St.
Eastern Kentucky, L, A,Southeast Missouri St.
Morehead St., L, A,Southeast Missouri St.
Murray St., W, H,Southeast Missouri St.
Sacramento St., W, H,Southeast Missouri St.
Tennessee St., L, A,Southeast Missouri St.
Austin Peay, L, A,Southeast Missouri St.
Eastern Kentucky, W, N,Southeast Missouri St.
Austin Peay, L, N,Southeast Missouri St.
Centenary, W, H,Tennessee Martin
LSU, L, A,Tennessee Martin
Northwestern St., L, A,Tennessee Martin
Memphis, L, A,Tennessee Martin
Lipscomb, L, H,Tennessee Martin
Morehead St., L, A,Tennessee Martin
Eastern Kentucky, L, A,Tennessee Martin
Central Arkansas, W, A,Tennessee Martin
IPFW, L, A,Tennessee Martin
Murray St., L, H,Tennessee Martin
Ohio St., L, A,Tennessee Martin
Tennessee, L, A,Tennessee Martin
Southeast Missouri St., L, A,Tennessee Martin
Tennessee St., L, H,Tennessee Martin
Austin Peay, L, H,Tennessee Martin
Tennessee Tech, L, A,Tennessee Martin
Jacksonville St., W, A,Tennessee Martin
Southeast Missouri St., W, H,Tennessee Martin
Eastern Illinois, W, H,Tennessee Martin
SIU Edwardsville, W, A,Tennessee Martin
Murray St., L, A,Tennessee Martin
Austin Peay, L, A,Tennessee Martin
Tennessee St., L, A,Tennessee Martin
Jacksonville St., W, H,Tennessee Martin
Tennessee Tech, L, H,Tennessee Martin
Eastern Illinois, W, A,Tennessee Martin
Bradley, L, H,Tennessee Martin
Eastern Kentucky, W, H,Tennessee Martin
Morehead St., L, H,Tennessee Martin
Tennessee St., W, A,Tennessee Martin
Tennessee Tech, L, N,Tennessee Martin
LIU Brooklyn, L, A,Norfolk St.
Jacksonville St., W, H,Norfolk St.
Saint Joseph's, L, A,Norfolk St.
Rutgers, L, A,Norfolk St.
Fairfield, L, N,Norfolk St.
Iona, L, H,Norfolk St.
North Carolina A&T, L, A,Norfolk St.
Maine, L, A,Norfolk St.
Virginia, L, A,Norfolk St.
Evansville, L, A,Norfolk St.
Ohio, L, A,Norfolk St.
Duquesne, L, A,Norfolk St.
Bethune Cookman, L, H,Norfolk St.
Florida A&M, W, H,Norfolk St.
Hampton, L, A,Norfolk St.
Howard, W, A,Norfolk St.
North Carolina Central, W, H,Norfolk St.
South Carolina St., W, H,Norfolk St.
Morgan St., W, A,Norfolk St.
Coppin St., W, A,Norfolk St.
Maryland Eastern Shore, L, A,Norfolk St.
Delaware St., L, A,Norfolk St.
Hampton, L, H,Norfolk St.
Howard, W, H,Norfolk St.
North Carolina Central, L, A,Norfolk St.
South Carolina St., L, A,Norfolk St.
Morgan St., W, H,Norfolk St.
Coppin St., L, H,Norfolk St.
North Carolina A&T, W, H,Norfolk St.
Howard, W, N,Norfolk St.
Coppin St., W, N,Norfolk St.
Hampton, L, N,Norfolk St.
Wisconsin, L, A,North Dakota
Sacramento St., W, H,North Dakota
IPFW, L, H,North Dakota
Northern Iowa, L, A,North Dakota
Idaho, L, A,North Dakota
Eastern Michigan, W, N,North Dakota
Monmouth, L, N,North Dakota
North Dakota St., L, A,North Dakota
UMKC, L, A,North Dakota
Green Bay, L, A,North Dakota
Nebraska, L, A,North Dakota
Longwood, W, H,North Dakota
South Dakota, W, H,North Dakota
Utah Valley, L, H,North Dakota
Texas Pan American, W, H,North Dakota
Houston Baptist, W, H,North Dakota
South Dakota, W, A,North Dakota
NJIT, L, A,North Dakota
Chicago St., W, A,North Dakota
Louisiana Tech, W, H,North Dakota
Utah Valley, L, A,North Dakota
Northern Colorado, L, A,North Dakota
NJIT, L, H,North Dakota
Chicago St., W, H,North Dakota
Houston Baptist, W, A,North Dakota
Texas Pan American, W, A,North Dakota
Texas Pan American, W, N,North Dakota
Houston Baptist, W, N,North Dakota
South Dakota, W, N,North Dakota
Air Force, L, A,North Dakota
Wake Forest, W, A,Stetson
Bethune Cookman, L, A,Stetson
UCF, L, H,Stetson
Savannah St., W, H,Stetson
Jacksonville, L, A,Stetson
North Florida, W, A,Stetson
Miami FL, L, A,Stetson
Florida St., L, A,Stetson
Rice, L, N,Stetson
Akron, L, N,Stetson
Arkansas Little Rock, L, N,Stetson
Lipscomb, W, H,Stetson
Belmont, L, H,Stetson
USC Upstate, W, A,Stetson
East Tennessee St., L, A,Stetson
Mercer, W, H,Stetson
Kennesaw St., L, H,Stetson
Savannah St., L, A,Stetson
Campbell, L, A,Stetson
Florida Gulf Coast, L, H,Stetson
Lipscomb, L, A,Stetson
Belmont, L, A,Stetson
USC Upstate, L, H,Stetson
East Tennessee St., W, H,Stetson
Mercer, L, A,Stetson
Kennesaw St., L, A,Stetson
Campbell, L, H,Stetson
Florida Gulf Coast, L, A,Stetson
North Florida, L, H,Stetson
Jacksonville, W, H,Stetson
Milwaukee, L, H,Niagara
Georgia Tech, L, A,Niagara
Mount St. Mary's, W, H,Niagara
Bowling Green, W, N,Niagara
Albany, L, N,Niagara
Detroit, L, A,Niagara
Marist, L, A,Niagara
Iona, L, A,Niagara
Buffalo, L, A,Niagara
St. Bonaventure, W, A,Niagara
Central Connecticut, L, A,Niagara
Quinnipiac, L, H,Niagara
Drexel, L, A,Niagara
UMBC, L, A,Niagara
Fairfield, L, A,Niagara
Rider, L, H,Niagara
Siena, W, H,Niagara
Saint Peter's, L, A,Niagara
Manhattan, L, A,Niagara
Iona, L, H,Niagara
Fairfield, L, H,Niagara
Canisius, L, A,Niagara
Siena, L, A,Niagara
Saint Peter's, L, H,Niagara
Marist, W, H,Niagara
Loyola MD, W, A,Niagara
Rider, L, A,Niagara
Canisius, W, H,Niagara
Central Michigan, W, H,Niagara
Loyola MD, L, H,Niagara
Manhattan, W, H,Niagara
Marist, L, N,Niagara
Colorado, L, A,Idaho St.
Arizona, L, A,Idaho St.
South Dakota St., L, A,Idaho St.
Iowa, L, A,Idaho St.
Cal St. Bakersfield, L, A,Idaho St.
UMKC, W, H,Idaho St.
Creighton, L, A,Idaho St.
Utah St., L, A,Idaho St.
Troy, W, H,Idaho St.
Western Michigan, L, H,Idaho St.
Sacramento St., W, H,Idaho St.
Portland St., L, H,Idaho St.
Northern Arizona, L, A,Idaho St.
Northern Colorado, L, A,Idaho St.
Weber St., L, A,Idaho St.
Montana, L, H,Idaho St.
Montana St., W, H,Idaho St.
Sacramento St., L, A,Idaho St.
Eastern Washington, L, A,Idaho St.
Eastern Washington, L, H,Idaho St.
Portland St., W, A,Idaho St.
Northern Arizona, W, H,Idaho St.
Montana, L, A,Idaho St.
Cal St. Fullerton, W, H,Idaho St.
Weber St., L, H,Idaho St.
Northern Colorado, L, H,Idaho St.
Montana St., L, A,Idaho St.
Creighton, L, A,Alabama St.
Iowa St., L, A,Alabama St.
Northern Arizona, L, A,Alabama St.
Kennesaw St., W, H,Alabama St.
Loyola Chicago, L, A,Alabama St.
UCF, L, A,Alabama St.
Tulane, L, A,Alabama St.
