opponent, outcome, home/away, team1
Loyola Marymount, W, A,Long Beach St.
Fresno St., L, H,Long Beach St.
Syracuse, L, A,Long Beach St.
Ohio St., L, A,Long Beach St.
UCLA, L, A,Long Beach St.
Pacific, W, H,Long Beach St.
Cal Poly, L, A,Long Beach St.
UC Santa Barbara, W, A,Long Beach St.
Cal St. Northridge, W, H,Long Beach St.
Hawaii, W, H,Long Beach St.
UC Riverside, W, A,Long Beach St.
Cal St. Fullerton, W, A,Long Beach St.
UC Irvine, W, H,Long Beach St.
UC Santa Barbara, W, H,Long Beach St.
Cal Poly, W, H,Long Beach St.
Hawaii, L, A,Long Beach St.
Cal St. Northridge, W, A,Long Beach St.
Cal St. Fullerton, W, H,Long Beach St.
UC Riverside, W, H,Long Beach St.
UC Davis, W, H,Long Beach St.
Stephen F. Austin, L, H,Long Beach St.
UC Irvine, L, A,Long Beach St.
UC Davis, W, A,Long Beach St.
Pacific, L, A,Long Beach St.
Cal St. Fullerton, W, N,Long Beach St.
UC Irvine, L, N,Long Beach St.
Baylor, L, A,Long Beach St.
Air Force, L, N,Army
VMI, W, N,Army
Binghamton, W, H,Army
St. Francis NY, W, A,Army
Yale, L, A,Army
Bryant, L, A,Army
Marist, W, H,Army
Penn St., L, A,Army
NJIT, L, A,Army
Maine, W, H,Army
Texas A&M, L, A,Army
Houston Baptist, W, A,Army
Columbia, L, H,Army
Dartmouth, L, A,Army
Bucknell, L, A,Army
Lafayette, W, H,Army
Navy, L, H,Army
Colgate, L, A,Army
American, W, H,Army
Holy Cross, W, A,Army
Lehigh, L, H,Army
Bucknell, L, H,Army
Lafayette, W, A,Army
Navy, W, A,Army
Colgate, W, H,Army
American, W, A,Army
Holy Cross, W, H,Army
Lehigh, L, A,Army
American, W, H,Army
Bucknell, L, A,Army
Eastern Illinois, W, H,Bradley
Texas Pan American, W, H,Bradley
IUPUI, W, A,Bradley
South Florida, L, A,Bradley
Tennessee Martin, W, H,Bradley
Central Michigan, W, A,Bradley
Michigan, L, H,Bradley
George Washington, W, H,Bradley
Georgia Southern, W, H,Bradley
Mississippi Valley St., W, H,Bradley
Virginia Tech, L, N,Bradley
Portland, L, N,Bradley
Drake, W, H,Bradley
Southern Illinois, W, A,Bradley
Wichita St., L, H,Bradley
Indiana St., L, A,Bradley
Northern Iowa, L, A,Bradley
Southern Illinois, W, H,Bradley
Missouri St., W, H,Bradley
Evansville, L, A,Bradley
Wichita St., L, A,Bradley
Illinois St., W, H,Bradley
Creighton, L, A,Bradley
Evansville, W, H,Bradley
Northern Iowa, L, H,Bradley
Illinois St., L, A,Bradley
Indiana St., W, H,Bradley
Drake, L, A,Bradley
Illinois Chicago, W, A,Bradley
Creighton, L, H,Bradley
Missouri St., L, A,Bradley
Drake, L, N,Bradley
Green Bay, W, H,Bradley
Tulane, W, H,Bradley
Northern Iowa, L, A,Bradley
Robert Morris, W, H,Rider
Stony Brook, L, H,Rider
Monmouth, W, H,Rider
South Carolina, L, A,Rider
SMU, L, A,Rider
Jacksonville, W, N,Rider
Milwaukee, W, N,Rider
La Salle, L, H,Rider
Drexel, W, A,Rider
Siena, W, A,Rider
Fairfield, L, H,Rider
Princeton, L, A,Rider
Rutgers, L, A,Rider
Delaware, L, A,Rider
Loyola MD, L, A,Rider
Siena, W, H,Rider
Manhattan, W, A,Rider
Loyola MD, W, H,Rider
Saint Peter's, W, A,Rider
Iona, W, H,Rider
Canisius, L, H,Rider
Manhattan, L, H,Rider
Fairfield, L, A,Rider
Marist, W, A,Rider
Niagara, W, H,Rider
Iona, L, A,Rider
Saint Peter's, W, H,Rider
Marist, W, H,Rider
Charleston Southern, W, H,Rider
Niagara, W, A,Rider
Canisius, W, A,Rider
Fairfield, L, N,Rider
Hartford, W, A,Rider
East Carolina, L, A,Rider
St. Francis PA, W, H,Penn St.
North Carolina St., L, N,Penn St.
Providence, W, N,Penn St.
Akron, L, N,Penn St.
Bucknell, W, H,Penn St.
Boston College, L, H,Penn St.
Penn, W, H,Penn St.
La Salle, L, A,Penn St.
Army, W, H,Penn St.
Delaware St., W, H,Penn St.
New Hampshire, W, H,Penn St.
Duquesne, W, H,Penn St.
Wisconsin, L, A,Penn St.
Indiana, L, H,Penn St.
Northwestern, L, H,Penn St.
Purdue, L, A,Penn St.
Michigan St., L, H,Penn St.
Nebraska, L, H,Penn St.
Indiana, L, A,Penn St.
Ohio St., L, H,Penn St.
Iowa, L, A,Penn St.
Purdue, L, H,Penn St.
Nebraska, L, A,Penn St.
Iowa, L, H,Penn St.
Michigan, L, A,Penn St.
Illinois, L, A,Penn St.
Michigan, W, H,Penn St.
Minnesota, L, A,Penn St.
Northwestern, W, A,Penn St.
Wisconsin, L, H,Penn St.
Michigan, L, N,Penn St.
Iowa St., L, A,Southern
Nebraska, L, A,Southern
South Dakota, W, N,Southern
North Carolina Central, L, N,Southern
Wyoming, L, A,Southern
Tulane, L, A,Southern
Louisiana Monroe, W, A,Southern
TCU, L, A,Southern
Texas A&M, W, A,Southern
Texas Southern, W, H,Southern
Prairie View A&M, W, H,Southern
Grambling St., W, A,Southern
Jackson St., W, A,Southern
Arkansas Pine Bluff, W, H,Southern
Mississippi Valley St., W, H,Southern
Alabama St., W, A,Southern
Alabama A&M, W, A,Southern
Alcorn St., L, A,Southern
Grambling St., W, H,Southern
Jackson St., W, H,Southern
Arkansas Pine Bluff, L, A,Southern
Mississippi Valley St., W, A,Southern
Alabama St., W, H,Southern
Alabama A&M, W, H,Southern
Alcorn St., W, H,Southern
Texas Southern, L, A,Southern
Prairie View A&M, W, A,Southern
Alabama A&M, W, N,Southern
Prairie View A&M, W, N,Southern
Gonzaga, L, N,Southern
Creighton, L, A,UAB
Navy, W, H,UAB
Prairie View A&M, W, H,UAB
Illinois St., L, N,UAB
TCU, L, N,UAB
Troy, W, A,UAB
North Carolina, L, A,UAB
Middle Tennessee, L, A,UAB
South Alabama, W, H,UAB
Rutgers, L, A,UAB
Louisiana Monroe, W, H,UAB
Northeastern, W, H,UAB
Georgia Southern, W, H,UAB
Dayton, L, A,UAB
UCF, L, A,UAB
Memphis, L, H,UAB
Southern Miss, L, A,UAB
East Carolina, L, H,UAB
Houston, L, A,UAB
UTEP, W, H,UAB
Southern Miss, L, H,UAB
Tulsa, W, A,UAB
Marshall, W, H,UAB
East Carolina, L, A,UAB
Rice, W, H,UAB
Marshall, W, A,UAB
Tulane, W, A,UAB
SMU, W, H,UAB
UCF, L, H,UAB
Memphis, L, A,UAB
SMU, W, N,UAB
Southern Miss, L, N,UAB
Wichita St., L, A,North Carolina Central
Wyoming, L, A,North Carolina Central
Southern, W, N,North Carolina Central
South Dakota, L, N,North Carolina Central
Wagner, L, H,North Carolina Central
Utah Valley, W, H,North Carolina Central
North Carolina A&T, W, A,North Carolina Central
Eastern Kentucky, L, H,North Carolina Central
Drake, L, A,North Carolina Central
Utah Valley, W, A,North Carolina Central
Marquette, L, A,North Carolina Central
Winthrop, W, A,North Carolina Central
Florida A&M, W, A,North Carolina Central
Bethune Cookman, W, A,North Carolina Central
Howard, W, H,North Carolina Central
Coppin St., W, H,North Carolina Central
Morgan St., W, H,North Carolina Central
Delaware St., W, A,North Carolina Central
Maryland Eastern Shore, W, A,North Carolina Central
Florida A&M, W, H,North Carolina Central
Bethune Cookman, W, H,North Carolina Central
Savannah St., L, A,North Carolina Central
South Carolina St., W, A,North Carolina Central
North Carolina A&T, W, H,North Carolina Central
Savannah St., W, H,North Carolina Central
South Carolina St., W, H,North Carolina Central
Hampton, W, A,North Carolina Central
North Carolina A&T, L, N,North Carolina Central
BYU, L, A,Tennessee St.
South Dakota St., L, A,Tennessee St.
Minnesota, L, A,Tennessee St.
South Alabama, W, N,Tennessee St.
Georgia St., L, A,Tennessee St.
Monmouth, L, N,Tennessee St.
Alabama A&M, W, A,Tennessee St.
Drexel, W, H,Tennessee St.
Missouri, L, A,Tennessee St.
Middle Tennessee, L, A,Tennessee St.
USC Upstate, W, H,Tennessee St.
Eastern Illinois, W, H,Tennessee St.
Tennessee Tech, W, A,Tennessee St.
Jacksonville St., W, A,Tennessee St.
Tennessee Martin, W, H,Tennessee St.
Southeast Missouri St., W, H,Tennessee St.
Jacksonville St., W, H,Tennessee St.
Belmont, L, A,Tennessee St.
Eastern Kentucky, L, A,Tennessee St.
Morehead St., L, A,Tennessee St.
Tennessee Tech, W, H,Tennessee St.
Austin Peay, W, A,Tennessee St.
Murray St., L, A,Tennessee St.
Belmont, W, H,Tennessee St.
SIU Edwardsville, W, A,Tennessee St.
Loyola MD, L, H,Tennessee St.
Morehead St., L, H,Tennessee St.
Eastern Kentucky, W, H,Tennessee St.
Morehead St., W, N,Tennessee St.
Belmont, L, A,Tennessee St.
Evansville, L, A,Tennessee St.
Toledo, W, H,Loyola Chicago
Western Michigan, L, N,Loyola Chicago
South Florida, L, A,Loyola Chicago
Maryland Eastern Shore, W, N,Loyola Chicago
Northern Illinois, W, A,Loyola Chicago
Tennessee Tech, W, H,Loyola Chicago
Furman, W, H,Loyola Chicago
Michigan St., L, A,Loyola Chicago
Mississippi St., W, H,Loyola Chicago
Saint Peter's, W, A,Loyola Chicago
DePaul, W, A,Loyola Chicago
Valparaiso, W, A,Loyola Chicago
Youngstown St., L, H,Loyola Chicago
Green Bay, L, A,Loyola Chicago
Wright St., L, H,Loyola Chicago
Illinois Chicago, L, A,Loyola Chicago
Chicago St., W, A,Loyola Chicago
Cleveland St., W, A,Loyola Chicago
Detroit, L, H,Loyola Chicago
Milwaukee, W, H,Loyola Chicago
Green Bay, L, H,Loyola Chicago
Wright St., L, A,Loyola Chicago
Youngstown St., L, A,Loyola Chicago
Milwaukee, L, A,Loyola Chicago
Illinois Chicago, W, H,Loyola Chicago
Valparaiso, L, H,Loyola Chicago
Kent St., L, H,Loyola Chicago
Detroit, L, A,Loyola Chicago
Cleveland St., W, H,Loyola Chicago
Youngstown St., L, A,Loyola Chicago
La Salle, L, A,Delaware
Penn, W, N,Delaware
Virginia, W, A,Delaware
Kansas St., L, N,Delaware
Pittsburgh, L, N,Delaware
Temple, L, A,Delaware
Lafayette, L, A,Delaware
Duke, L, A,Delaware
Radford, W, H,Delaware
Delaware St., L, H,Delaware
Villanova, L, A,Delaware
Penn, W, H,Delaware
Rider, W, H,Delaware
Old Dominion, W, A,Delaware
Hofstra, W, H,Delaware
Georgia St., W, A,Delaware
Towson, L, H,Delaware
Northeastern, L, H,Delaware
James Madison, L, A,Delaware
Drexel, W, A,Delaware
William & Mary, W, H,Delaware
UNC Wilmington, W, H,Delaware
Towson, L, A,Delaware
George Mason, W, A,Delaware
Old Dominion, W, H,Delaware
Northeastern, W, A,Delaware
James Madison, L, H,Delaware
Drexel, W, H,Delaware
UNC Wilmington, W, A,Delaware
Hofstra, W, A,Delaware
George Mason, W, H,Delaware
Hofstra, W, N,Delaware
James Madison, L, N,Delaware
Kent St., L, A,Drexel
Illinois St., L, H,Drexel
Penn, W, A,Drexel
Saint Mary's, L, N,Drexel
Xavier, L, N,Drexel
Rice, W, N,Drexel
Rider, L, H,Drexel
Tennessee St., L, A,Drexel
Princeton, W, A,Drexel
Fairfield, L, A,Drexel
Davidson, W, H,Drexel
Saint Joseph's, L, H,Drexel
Georgia St., W, A,Drexel
Towson, L, H,Drexel
Northeastern, L, H,Drexel
James Madison, L, A,Drexel
William & Mary, W, A,Drexel
Hofstra, W, A,Drexel
Georgia St., W, H,Drexel
Delaware, L, H,Drexel
George Mason, W, A,Drexel
Northeastern, L, A,Drexel
Old Dominion, L, H,Drexel
James Madison, W, H,Drexel
George Mason, L, H,Drexel
Hofstra, W, H,Drexel
Delaware, L, A,Drexel
Towson, L, A,Drexel
Old Dominion, W, A,Drexel
UNC Wilmington, W, H,Drexel
George Mason, L, N,Drexel
East Tennessee St., W, H,Virginia Tech
Rhode Island, W, H,Virginia Tech
VMI, W, H,Virginia Tech
UNC Greensboro, W, A,Virginia Tech
Appalachian St., W, H,Virginia Tech
Iowa, W, H,Virginia Tech
Oklahoma St., W, H,Virginia Tech
West Virginia, L, A,Virginia Tech
Mississippi Valley St., W, H,Virginia Tech
Georgia Southern, L, H,Virginia Tech
Bradley, W, N,Virginia Tech
Colorado St., L, N,Virginia Tech
BYU, L, A,Virginia Tech
Maryland, L, A,Virginia Tech
Boston College, L, H,Virginia Tech
Georgia Tech, W, A,Virginia Tech
Wake Forest, W, H,Virginia Tech
Virginia, L, H,Virginia Tech
Clemson, L, A,Virginia Tech
Miami FL, L, H,Virginia Tech
North Carolina, L, A,Virginia Tech
Maryland, L, H,Virginia Tech
Georgia Tech, L, H,Virginia Tech
Virginia, L, A,Virginia Tech
North Carolina St., L, A,Virginia Tech
Duke, L, H,Virginia Tech
Florida St., W, H,Virginia Tech
Miami FL, L, A,Virginia Tech
Clemson, W, H,Virginia Tech
Duke, L, A,Virginia Tech
Wake Forest, L, A,Virginia Tech
North Carolina St., L, N,Virginia Tech
Northern Kentucky, W, H,San Diego
Cal St. Northridge, L, H,San Diego
Tulsa, L, H,San Diego
Siena, W, H,San Diego
UC Santa Barbara, L, A,San Diego
Montana, L, A,San Diego
Stephen F. Austin, L, A,San Diego
Southern Utah, W, A,San Diego
Tulane, W, H,San Diego
San Diego St., L, A,San Diego
Oregon St., L, N,San Diego
James Madison, L, N,San Diego
Morgan St., W, H,San Diego
Portland, W, H,San Diego
San Francisco, W, A,San Diego
Pepperdine, W, A,San Diego
Loyola Marymount, W, H,San Diego
BYU, L, A,San Diego
Saint Mary's, L, A,San Diego
Santa Clara, L, H,San Diego
Gonzaga, L, H,San Diego
Loyola Marymount, W, A,San Diego
BYU, W, H,San Diego
Saint Mary's, L, H,San Diego
Santa Clara, L, A,San Diego
Portland, L, A,San Diego
Gonzaga, L, A,San Diego
San Francisco, L, H,San Diego
Pepperdine, W, H,San Diego
Pepperdine, W, N,San Diego
BYU, W, N,San Diego
Saint Mary's, L, N,San Diego
St. Francis NY, L, H,Lafayette
LIU Brooklyn, W, H,Lafayette
Kentucky, L, A,Lafayette
Morehead St., L, A,Lafayette
Maryland, L, A,Lafayette
Princeton, L, H,Lafayette
Monmouth, L, A,Lafayette
Delaware, W, H,Lafayette
LIU Brooklyn, L, A,Lafayette
St. Francis PA, W, H,Lafayette
Fairleigh Dickinson, L, A,Lafayette
Sacred Heart, W, H,Lafayette
Minnesota, L, A,Lafayette
Stanford, L, A,Lafayette
NJIT, W, H,Lafayette
Penn, W, A,Lafayette
Navy, W, H,Lafayette
Army, L, A,Lafayette
Bucknell, L, A,Lafayette
Holy Cross, W, H,Lafayette
Lehigh, W, A,Lafayette
Colgate, W, H,Lafayette
American, L, A,Lafayette
Navy, W, A,Lafayette
Army, L, H,Lafayette
Bucknell, W, H,Lafayette
Holy Cross, W, A,Lafayette
Lehigh, W, H,Lafayette
Colgate, W, A,Lafayette
American, W, H,Lafayette
Holy Cross, W, H,Lafayette
Lehigh, W, H,Lafayette
Bucknell, L, A,Lafayette
UC Irvine, L, A,Nevada
Cal St. Fullerton, W, H,Nevada
Green Bay, W, H,Nevada
Southern Utah, W, H,Nevada
Marshall, L, A,Nevada
UC Davis, W, H,Nevada
Drake, L, H,Nevada
Pacific, L, A,Nevada
Washington, W, A,Nevada
Cal Poly, W, H,Nevada
San Francisco, W, H,Nevada
Yale, W, H,Nevada
Oregon, L, A,Nevada
Air Force, L, A,Nevada
Wyoming, L, H,Nevada
Fresno St., W, A,Nevada
San Diego St., L, H,Nevada
Boise St., W, H,Nevada
UNLV, L, A,Nevada
New Mexico, L, A,Nevada
Colorado St., L, H,Nevada
Air Force, W, H,Nevada
Wyoming, L, A,Nevada
Fresno St., L, H,Nevada
San Diego St., L, A,Nevada
Boise St., L, A,Nevada
UNLV, L, H,Nevada
New Mexico, L, H,Nevada
Colorado St., L, A,Nevada
Wyoming, L, N,Nevada
Southern Miss, L, A,Western Kentucky
Austin Peay, W, H,Western Kentucky
Western Carolina, W, H,Western Kentucky
Iowa, L, N,Western Kentucky
DePaul, W, N,Western Kentucky
Louisiana Monroe, W, A,Western Kentucky
Troy, W, A,Western Kentucky
Southern Illinois, W, H,Western Kentucky
IUPUI, W, H,Western Kentucky
Murray St., L, A,Western Kentucky
VCU, L, A,Western Kentucky
Louisville, L, N,Western Kentucky
FIU, W, H,Western Kentucky
North Texas, W, H,Western Kentucky
Arkansas Little Rock, L, A,Western Kentucky
Arkansas St., L, A,Western Kentucky
Florida Atlantic, L, H,Western Kentucky
Louisiana Lafayette, W, H,Western Kentucky
Arkansas Little Rock, L, H,Western Kentucky
South Alabama, L, A,Western Kentucky
Middle Tennessee, L, A,Western Kentucky
Troy, W, H,Western Kentucky
North Texas, W, A,Western Kentucky
Arkansas St., L, H,Western Kentucky
Florida Atlantic, L, A,Western Kentucky
FIU, L, A,Western Kentucky
Louisiana Monroe, W, H,Western Kentucky
Louisiana Lafayette, W, A,Western Kentucky
South Alabama, W, H,Western Kentucky
Middle Tennessee, L, H,Western Kentucky
Louisiana Monroe, W, N,Western Kentucky
South Alabama, W, N,Western Kentucky
Arkansas St., W, N,Western Kentucky
FIU, W, N,Western Kentucky
Kansas, L, A,Western Kentucky
UC Riverside, W, H,DePaul
Gardner Webb, L, H,DePaul
Austin Peay, W, H,DePaul
Wichita St., L, N,DePaul
Western Kentucky, L, N,DePaul
Fairfield, W, H,DePaul
Auburn, W, A,DePaul
Chicago St., W, A,DePaul
Milwaukee, W, H,DePaul
Arizona St., W, A,DePaul
Northern Illinois, W, H,DePaul
UMBC, W, H,DePaul
Loyola Chicago, L, H,DePaul
Seton Hall, L, H,DePaul
Providence, W, A,DePaul
Connecticut, L, A,DePaul
Cincinnati, L, H,DePaul
St. John's, L, H,DePaul
Pittsburgh, L, A,DePaul
St. John's, L, A,DePaul
Notre Dame, L, H,DePaul
Villanova, L, H,DePaul
Marquette, L, A,DePaul
Notre Dame, L, A,DePaul
Rutgers, W, H,DePaul
Georgetown, L, A,DePaul
Connecticut, L, H,DePaul
Louisville, L, H,DePaul
South Florida, L, A,DePaul
Syracuse, L, A,DePaul
Pittsburgh, L, H,DePaul
Rutgers, L, N,DePaul
College of Charleston, L, A,Towson
Radford, W, N,Towson
Eastern Kentucky, L, A,Towson
Kennesaw St., W, N,Towson
Loyola MD, L, A,Towson
UMBC, L, A,Towson
Vermont, W, A,Towson
Georgetown, L, A,Towson
Temple, L, A,Towson
North Dakota St., L, H,Towson
Coppin St., L, H,Towson
Oregon St., W, A,Towson
UNC Wilmington, W, A,Towson
Drexel, W, A,Towson
William & Mary, W, H,Towson
Northeastern, L, H,Towson
Delaware, W, A,Towson
James Madison, W, H,Towson
Georgia St., L, H,Towson
George Mason, L, H,Towson
William & Mary, L, A,Towson
Old Dominion, W, A,Towson
UNC Wilmington, W, H,Towson
Delaware, W, H,Towson
Georgia St., W, A,Towson
James Madison, L, A,Towson
Hofstra, W, A,Towson
Drexel, W, H,Towson
George Mason, W, A,Towson
Hofstra, W, H,Towson
Indiana, L, A,Bryant
Providence, L, A,Bryant
New Hampshire, W, H,Bryant
Brown, W, A,Bryant
Boston College, W, A,Bryant
Army, W, H,Bryant
Yale, L, H,Bryant
Binghamton, W, H,Bryant
Navy, L, A,Bryant
Dartmouth, W, H,Bryant
Lehigh, W, A,Bryant
Robert Morris, W, A,Bryant
St. Francis PA, W, A,Bryant
Quinnipiac, W, H,Bryant
Central Connecticut, W, A,Bryant
Mount St. Mary's, W, H,Bryant
Wagner, W, H,Bryant
Sacred Heart, L, A,Bryant
LIU Brooklyn, L, H,Bryant
Fairleigh Dickinson, W, A,Bryant
Monmouth, W, A,Bryant
St. Francis NY, W, H,Bryant
Mount St. Mary's, L, A,Bryant
Wagner, L, A,Bryant
Central Connecticut, W, H,Bryant
Quinnipiac, L, A,Bryant
Sacred Heart, W, H,Bryant
Robert Morris, L, H,Bryant
St. Francis PA, W, H,Bryant
Mount St. Mary's, L, H,Bryant
Richmond, L, H,Bryant
New Orleans, W, A,Southern Illinois
SIU Edwardsville, W, A,Southern Illinois
Saint Louis, L, A,Southern Illinois
Fresno St., W, H,Southern Illinois
Western Kentucky, L, A,Southern Illinois
Green Bay, W, A,Southern Illinois
New Orleans, W, H,Southern Illinois
UC Davis, L, N,Southern Illinois
Nicholls St., W, N,Southern Illinois
Utah St., L, A,Southern Illinois
Missouri St., L, A,Southern Illinois
Bradley, L, H,Southern Illinois
Evansville, L, A,Southern Illinois
Wichita St., L, A,Southern Illinois
Indiana St., W, H,Southern Illinois
Bradley, L, A,Southern Illinois
Illinois St., L, H,Southern Illinois
Northern Iowa, L, A,Southern Illinois
Creighton, L, H,Southern Illinois
Drake, L, H,Southern Illinois
Illinois St., L, A,Southern Illinois
Wichita St., W, H,Southern Illinois
Indiana St., L, A,Southern Illinois
Evansville, W, H,Southern Illinois
Missouri St., W, H,Southern Illinois
Creighton, L, A,Southern Illinois
Miami OH, W, H,Southern Illinois
Northern Iowa, W, H,Southern Illinois
Drake, W, A,Southern Illinois
Missouri St., L, N,Southern Illinois
Boston University, W, H,Northeastern
Princeton, W, A,Northeastern
Vermont, L, H,Northeastern
UC Riverside, W, N,Northeastern
Belmont, W, N,Northeastern
Charlotte, L, N,Northeastern
Maine, L, H,Northeastern
Massachusetts, L, H,Northeastern
La Salle, L, H,Northeastern
UNC Asheville, L, H,Northeastern
Central Connecticut, W, A,Northeastern
UAB, L, A,Northeastern
George Mason, W, A,Northeastern
UNC Wilmington, W, H,Northeastern
Drexel, W, A,Northeastern
Towson, W, A,Northeastern
Hofstra, W, H,Northeastern
Delaware, W, A,Northeastern
William & Mary, W, H,Northeastern
George Mason, W, H,Northeastern
Georgia St., L, H,Northeastern
Drexel, W, H,Northeastern
Hofstra, W, A,Northeastern
Old Dominion, W, A,Northeastern
William & Mary, W, A,Northeastern
Delaware, L, H,Northeastern
UNC Wilmington, L, A,Northeastern
James Madison, W, H,Northeastern
Georgia St., W, A,Northeastern
Old Dominion, L, H,Northeastern
George Mason, W, N,Northeastern
James Madison, L, N,Northeastern
Alabama, L, A,Northeastern
Charlotte, L, A,Charleston Southern
Arizona, L, A,Charleston Southern
East Tennessee St., L, H,Charleston Southern
Alabama, L, A,Charleston Southern
College of Charleston, L, H,Charleston Southern
The Citadel, W, H,Charleston Southern
East Tennessee St., W, A,Charleston Southern
Wichita St., L, A,Charleston Southern
Radford, W, A,Charleston Southern
Winthrop, W, H,Charleston Southern
Longwood, W, A,Charleston Southern
UNC Asheville, W, H,Charleston Southern
High Point, W, H,Charleston Southern
Presbyterian, W, A,Charleston Southern
Liberty, W, A,Charleston Southern
Gardner Webb, L, H,Charleston Southern
Coastal Carolina, L, A,Charleston Southern
Campbell, W, H,Charleston Southern
Winthrop, L, A,Charleston Southern
UNC Asheville, W, A,Charleston Southern
Presbyterian, W, H,Charleston Southern
VMI, W, H,Charleston Southern
Rider, L, A,Charleston Southern
Gardner Webb, L, A,Charleston Southern
Coastal Carolina, W, H,Charleston Southern
Winthrop, W, N,Charleston Southern
VMI, W, N,Charleston Southern
Liberty, L, N,Charleston Southern
Southern Miss, L, A,Charleston Southern
Florida A&M, W, H,Houston
San Jose St., W, A,Houston
Grambling St., W, H,Houston
Texas A&M Corpus Chris, W, A,Houston
Prairie View A&M, L, A,Houston
Texas A&M, L, H,Houston
TCU, W, A,Houston
Texas Southern, W, H,Houston
Louisiana Lafayette, W, H,Houston
Chicago St., W, H,Houston
Prairie View A&M, W, H,Houston
Texas Pan American, W, H,Houston
SMU, W, H,Houston
Southern Miss, L, A,Houston
East Carolina, L, A,Houston
UCF, L, H,Houston
Tulsa, L, H,Houston
UAB, W, H,Houston
Rice, L, A,Houston
SMU, W, A,Houston
Tulane, L, H,Houston
UTEP, W, H,Houston
Tulsa, L, A,Houston
Memphis, L, A,Houston
UTEP, L, A,Houston
Marshall, W, H,Houston
Rice, W, H,Houston
Tulane, W, A,Houston
Rice, W, N,Houston
UTEP, L, N,Houston
Texas, W, H,Houston
George Mason, L, A,Houston
Northern Kentucky, W, N,Tulsa
San Diego, W, A,Tulsa
Cal St. Northridge, L, A,Tulsa
Jackson St., W, H,Tulsa
Stephen F. Austin, L, H,Tulsa
Wichita St., L, A,Tulsa
Missouri St., W, H,Tulsa
TCU, W, H,Tulsa
Arkansas Little Rock, L, A,Tulsa
Creighton, L, A,Tulsa
Oral Roberts, W, A,Tulsa
Florida St., L, A,Tulsa
Buffalo, W, H,Tulsa
SMU, W, A,Tulsa
Marshall, L, A,Tulsa
Rice, W, H,Tulsa
UTEP, W, H,Tulsa
Tulane, L, A,Tulsa
Houston, W, A,Tulsa
Southern Miss, L, H,Tulsa
Memphis, L, A,Tulsa
UAB, L, H,Tulsa
UTEP, W, A,Tulsa
Houston, W, H,Tulsa
East Carolina, L, H,Tulsa
UCF, L, A,Tulsa
Tulane, W, H,Tulsa
SMU, L, H,Tulsa
Rice, W, A,Tulsa
East Carolina, W, H,Tulsa
Memphis, L, H,Tulsa
Wright St., L, A,Tulsa
UCLA, L, A,James Madison
Duquesne, L, A,James Madison
Youngstown St., W, N,James Madison
North Dakota St., L, N,James Madison
Miami OH, L, A,James Madison
George Washington, L, H,James Madison
Winthrop, W, H,James Madison
East Tennessee St., W, H,James Madison
Richmond, L, H,James Madison
UNC Greensboro, W, H,James Madison
San Jose St., W, N,James Madison
San Diego, W, N,James Madison
Old Dominion, W, A,James Madison
Georgia St., L, A,James Madison
Hampton, L, A,James Madison
UNC Wilmington, W, H,James Madison
Drexel, W, H,James Madison
George Mason, L, A,James Madison
Towson, L, A,James Madison
Delaware, W, H,James Madison
Old Dominion, W, H,James Madison
UNC Wilmington, W, A,James Madison
Hofstra, W, H,James Madison
George Mason, L, H,James Madison
William & Mary, W, H,James Madison
Drexel, L, A,James Madison
Towson, W, H,James Madison
Delaware, W, A,James Madison
Northeastern, L, A,James Madison
Georgia St., L, H,James Madison
William & Mary, W, A,James Madison
William & Mary, W, N,James Madison
Delaware, W, N,James Madison
Northeastern, W, N,James Madison
LIU Brooklyn, W, N,James Madison
Indiana, L, N,James Madison
UC Riverside, W, H,Illinois Chicago
New Mexico, L, N,Illinois Chicago
Mercer, W, N,Illinois Chicago
Iona, W, N,Illinois Chicago
Southeast Missouri St., W, H,Illinois Chicago
Northern Illinois, W, A,Illinois Chicago
Northwestern, W, A,Illinois Chicago
Colorado St., W, H,Illinois Chicago
Eastern Michigan, W, H,Illinois Chicago
Western Illinois, L, A,Illinois Chicago
Miami OH, L, A,Illinois Chicago
Toledo, L, A,Illinois Chicago
Youngstown St., W, H,Illinois Chicago
Cleveland St., L, A,Illinois Chicago
Valparaiso, L, H,Illinois Chicago
Green Bay, L, A,Illinois Chicago
Loyola Chicago, W, H,Illinois Chicago
Detroit, L, A,Illinois Chicago
Milwaukee, W, H,Illinois Chicago
Wright St., W, A,Illinois Chicago
Green Bay, W, H,Illinois Chicago
Cleveland St., L, H,Illinois Chicago
Valparaiso, L, A,Illinois Chicago
Youngstown St., W, A,Illinois Chicago
Loyola Chicago, L, A,Illinois Chicago
Milwaukee, L, A,Illinois Chicago
Bradley, L, H,Illinois Chicago
Wright St., W, H,Illinois Chicago
Detroit, L, H,Illinois Chicago
Cleveland St., W, H,Illinois Chicago
Green Bay, L, N,Illinois Chicago
Chicago St., W, H,Illinois Chicago
Northern Iowa, L, A,Illinois Chicago
Delaware St., L, A,Wagner
Syracuse, L, A,Wagner
North Carolina Central, W, A,Wagner
Albany, L, A,Wagner
Princeton, W, H,Wagner
Temple, L, A,Wagner
Hofstra, W, A,Wagner
Coppin St., W, H,Wagner
SMU, W, N,Wagner
Santa Clara, L, A,Wagner
Penn, W, H,Wagner
Monmouth, W, H,Wagner
Fairleigh Dickinson, W, H,Wagner
LIU Brooklyn, W, A,Wagner
