opponent, outcome, home/away, team1
Iowa St., W, A,Northern Iowa
Iowa, W, H,Northern Iowa
Siena, W, H,Northern Iowa
North Dakota, W, A,Northern Iowa
Wyoming, W, H,Northern Iowa
Creighton, W, A,Northern Iowa
Evansville, W, H,Northern Iowa
Missouri St., W, H,Northern Iowa
Southern Illinois, W, A,Northern Iowa
Illinois St., W, A,Northern Iowa
Bradley, W, H,Northern Iowa
Indiana St., W, H,Northern Iowa
Wichita St., L, A,Northern Iowa
Indiana St., W, A,Northern Iowa
Drake, W, H,Northern Iowa
Missouri St., W, A,Northern Iowa
Wichita St., W, H,Northern Iowa
Southern Illinois, W, H,Northern Iowa
Drake, W, A,Northern Iowa
Bradley, L, A,Northern Iowa
Creighton, W, H,Northern Iowa
Old Dominion, W, H,Northern Iowa
Evansville, L, A,Northern Iowa
Illinois St., W, H,Northern Iowa
Drake, W, N,Northern Iowa
Bradley, W, N,Northern Iowa
Wichita St., W, N,Northern Iowa
UNLV, W, N,Northern Iowa
Kansas, W, N,Northern Iowa
Michigan St., L, N,Northern Iowa
Wofford, W, H,Pittsburgh
Binghamton, W, H,Pittsburgh
Eastern Kentucky, W, H,Pittsburgh
Wichita St., W, N,Pittsburgh
Texas, L, N,Pittsburgh
Youngstown St., W, H,Pittsburgh
Duquesne, W, N,Pittsburgh
New Hampshire, W, H,Pittsburgh
Indiana, L, N,Pittsburgh
Kent St., W, H,Pittsburgh
Mount St. Mary's, W, H,Pittsburgh
Ohio, W, H,Pittsburgh
DePaul, W, H,Pittsburgh
Syracuse, W, A,Pittsburgh
Cincinnati, W, A,Pittsburgh
Connecticut, W, A,Pittsburgh
Louisville, W, H,Pittsburgh
Georgetown, L, H,Pittsburgh
Seton Hall, L, A,Pittsburgh
St. John's, W, H,Pittsburgh
South Florida, L, A,Pittsburgh
West Virginia, L, A,Pittsburgh
Seton Hall, W, H,Pittsburgh
Robert Morris, W, H,Pittsburgh
West Virginia, W, H,Pittsburgh
Marquette, W, A,Pittsburgh
Villanova, W, H,Pittsburgh
Notre Dame, L, A,Pittsburgh
St. John's, W, A,Pittsburgh
Providence, W, H,Pittsburgh
Rutgers, W, H,Pittsburgh
Notre Dame, L, N,Pittsburgh
Oakland, W, N,Pittsburgh
Xavier, L, N,Pittsburgh
New Mexico St., W, H,Saint Mary's
San Diego St., W, H,Saint Mary's
Vanderbilt, L, H,Saint Mary's
Cal Poly, W, H,Saint Mary's
San Jose St., W, A,Saint Mary's
Utah St., W, A,Saint Mary's
Oregon, W, A,Saint Mary's
Portland St., W, H,Saint Mary's
Pacific, W, H,Saint Mary's
Northeastern, W, N,Saint Mary's
USC, L, N,Saint Mary's
Hawaii, W, A,Saint Mary's
Binghamton, W, H,Saint Mary's
Howard, W, H,Saint Mary's
San Francisco, W, A,Saint Mary's
Santa Clara, W, A,Saint Mary's
Gonzaga, L, H,Saint Mary's
Portland, W, H,Saint Mary's
San Diego, W, H,Saint Mary's
Pepperdine, W, A,Saint Mary's
Loyola Marymount, W, A,Saint Mary's
Santa Clara, W, H,Saint Mary's
San Francisco, W, H,Saint Mary's
Gonzaga, L, A,Saint Mary's
Portland, L, A,Saint Mary's
San Diego, W, A,Saint Mary's
Pepperdine, W, H,Saint Mary's
Loyola Marymount, W, H,Saint Mary's
Portland, W, N,Saint Mary's
Gonzaga, W, N,Saint Mary's
Richmond, W, N,Saint Mary's
Villanova, W, N,Saint Mary's
Baylor, L, N,Saint Mary's
Austin Peay, W, H,Tennessee
UNC Asheville, W, H,Tennessee
East Carolina, W, N,Tennessee
DePaul, W, N,Tennessee
Purdue, L, N,Tennessee
College of Charleston, W, H,Tennessee
East Tennessee St., W, H,Tennessee
Middle Tennessee, W, N,Tennessee
Wyoming, W, H,Tennessee
USC, L, A,Tennessee
North Carolina A&T, W, H,Tennessee
Memphis, W, A,Tennessee
Charlotte, W, H,Tennessee
Kansas, W, H,Tennessee
Auburn, W, H,Tennessee
Mississippi, W, H,Tennessee
Alabama, W, A,Tennessee
Georgia, L, A,Tennessee
Vanderbilt, L, H,Tennessee
Florida, W, H,Tennessee
LSU, W, A,Tennessee
South Carolina, W, H,Tennessee
Vanderbilt, L, A,Tennessee
Kentucky, L, A,Tennessee
Georgia, W, H,Tennessee
South Carolina, W, A,Tennessee
Florida, L, A,Tennessee
Kentucky, W, H,Tennessee
Arkansas, W, H,Tennessee
Mississippi St., W, A,Tennessee
LSU, W, N,Tennessee
Mississippi, W, N,Tennessee
Kentucky, L, N,Tennessee
San Diego St., W, N,Tennessee
Ohio, W, N,Tennessee
Ohio St., W, N,Tennessee
Michigan St., L, N,Tennessee
Florida A&M, W, H,Georgia Tech
Dayton, L, N,Georgia Tech
George Mason, W, N,Georgia Tech
Boston University, W, N,Georgia Tech
Mercer, W, H,Georgia Tech
Siena, W, H,Georgia Tech
USC, W, H,Georgia Tech
Chattanooga, W, A,Georgia Tech
Arkansas Pine Bluff, W, H,Georgia Tech
Florida St., L, H,Georgia Tech
Kennesaw St., W, H,Georgia Tech
Winston Salem St., W, H,Georgia Tech
Charlotte, W, A,Georgia Tech
Georgia, L, A,Georgia Tech
Duke, W, H,Georgia Tech
Virginia, L, A,Georgia Tech
North Carolina, W, A,Georgia Tech
Clemson, W, H,Georgia Tech
Florida St., L, A,Georgia Tech
Wake Forest, W, H,Georgia Tech
Duke, L, A,Georgia Tech
North Carolina St., W, H,Georgia Tech
Miami FL, L, A,Georgia Tech
Wake Forest, L, A,Georgia Tech
North Carolina, W, H,Georgia Tech
Maryland, L, A,Georgia Tech
Boston College, W, H,Georgia Tech
Clemson, L, A,Georgia Tech
Virginia Tech, L, H,Georgia Tech
North Carolina, W, N,Georgia Tech
Maryland, W, N,Georgia Tech
North Carolina St., W, N,Georgia Tech
Duke, L, N,Georgia Tech
Oklahoma St., W, N,Georgia Tech
Ohio St., L, N,Georgia Tech
Wright St., W, H,Washington
Belmont, W, H,Washington
Portland St., W, H,Washington
San Jose St., W, H,Washington
Montana, W, H,Washington
Texas Tech, L, A,Washington
Cal St. Northridge, W, H,Washington
Georgetown, L, N,Washington
Portland, W, H,Washington
Texas A&M, W, H,Washington
San Francisco, W, H,Washington
Oregon St., W, H,Washington
Oregon, L, H,Washington
Arizona St., L, A,Washington
Arizona, L, A,Washington
Stanford, W, H,Washington
California, W, H,Washington
UCLA, L, A,Washington
USC, L, A,Washington
Seattle, W, H,Washington
Washington St., W, H,Washington
Arizona, W, H,Washington
Arizona St., W, H,Washington
California, L, A,Washington
Stanford, W, A,Washington
USC, L, H,Washington
UCLA, W, H,Washington
Washington St., W, A,Washington
Oregon, W, A,Washington
Oregon St., W, A,Washington
Oregon St., W, N,Washington
Stanford, W, N,Washington
California, W, N,Washington
Marquette, W, N,Washington
New Mexico, W, N,Washington
West Virginia, L, N,Washington
Jacksonville, W, H,Florida St.
Stetson, W, H,Florida St.
Mercer, W, A,Florida St.
Florida, L, A,Florida St.
Iona, W, N,Florida St.
Alabama, W, N,Florida St.
Marquette, W, N,Florida St.
Ohio St., L, A,Florida St.
FIU, W, H,Florida St.
Georgia St., W, H,Florida St.
Auburn, W, H,Florida St.
Georgia Tech, W, A,Florida St.
Tennessee Martin, W, H,Florida St.
Alabama A&M, W, H,Florida St.
Texas A&M Corpus Chris, W, H,Florida St.
Maryland, L, A,Florida St.
North Carolina St., L, H,Florida St.
Virginia Tech, W, H,Florida St.
Georgia Tech, W, H,Florida St.
Duke, L, A,Florida St.
Boston College, W, A,Florida St.
Maryland, L, H,Florida St.
Miami FL, W, H,Florida St.
Clemson, L, A,Florida St.
Boston College, W, H,Florida St.
Virginia, W, A,Florida St.
North Carolina, W, A,Florida St.
Clemson, L, H,Florida St.
Wake Forest, W, H,Florida St.
Miami FL, W, A,Florida St.
North Carolina St., L, N,Florida St.
Gonzaga, L, N,Florida St.
Tennessee Tech, W, H,Minnesota
Stephen F. Austin, W, H,Minnesota
Utah Valley, W, H,Minnesota
Butler, W, N,Minnesota
Portland, L, N,Minnesota
Texas A&M, L, N,Minnesota
Miami FL, L, A,Minnesota
Brown, W, H,Minnesota
Morgan St., W, H,Minnesota
Saint Joseph's, W, H,Minnesota
Northern Illinois, W, H,Minnesota
South Dakota St., W, H,Minnesota
Penn St., W, H,Minnesota
Iowa, W, A,Minnesota
Purdue, L, A,Minnesota
Ohio St., W, H,Minnesota
Michigan St., L, A,Minnesota
Indiana, L, A,Minnesota
Michigan St., L, H,Minnesota
Northwestern, W, H,Minnesota
Ohio St., L, A,Minnesota
Penn St., W, A,Minnesota
Michigan, L, H,Minnesota
Northwestern, L, A,Minnesota
Wisconsin, W, H,Minnesota
Indiana, W, H,Minnesota
Purdue, L, H,Minnesota
Illinois, W, A,Minnesota
Michigan, L, A,Minnesota
Iowa, W, H,Minnesota
Penn St., W, N,Minnesota
Michigan St., W, N,Minnesota
Purdue, W, N,Minnesota
Ohio St., L, N,Minnesota
Xavier, L, N,Minnesota
North Florida, W, H,Notre Dame
St. Francis PA, W, H,Notre Dame
Long Beach St., W, H,Notre Dame
Liberty, W, H,Notre Dame
Kennesaw St., W, H,Notre Dame
Northwestern, L, N,Notre Dame
Saint Louis, W, N,Notre Dame
Idaho St., W, H,Notre Dame
UCF, W, H,Notre Dame
IUPUI, W, H,Notre Dame
Loyola Marymount, L, H,Notre Dame
UCLA, W, H,Notre Dame
Bucknell, W, H,Notre Dame
Providence, W, H,Notre Dame
Connecticut, L, A,Notre Dame
South Florida, W, A,Notre Dame
West Virginia, W, H,Notre Dame
Cincinnati, L, A,Notre Dame
Syracuse, L, H,Notre Dame
DePaul, W, H,Notre Dame
Villanova, L, A,Notre Dame
Rutgers, L, A,Notre Dame
Cincinnati, W, H,Notre Dame
South Florida, W, H,Notre Dame
Seton Hall, L, A,Notre Dame
St. John's, L, H,Notre Dame
Louisville, L, A,Notre Dame
Pittsburgh, W, H,Notre Dame
Georgetown, W, A,Notre Dame
Connecticut, W, H,Notre Dame
Marquette, W, A,Notre Dame
Seton Hall, W, N,Notre Dame
Pittsburgh, W, N,Notre Dame
West Virginia, L, N,Notre Dame
Old Dominion, L, N,Notre Dame
Lipscomb, W, H,Vanderbilt
Saint Mary's, W, A,Vanderbilt
Cincinnati, L, N,Vanderbilt
Arizona, W, N,Vanderbilt
Missouri, W, H,Vanderbilt
DePaul, W, H,Vanderbilt
Illinois, L, A,Vanderbilt
Western Kentucky, L, H,Vanderbilt
Tennessee St., W, H,Vanderbilt
Mercer, W, H,Vanderbilt
Manhattan, W, H,Vanderbilt
Southern Miss, W, H,Vanderbilt
Middle Tennessee, W, H,Vanderbilt
Florida, W, H,Vanderbilt
Alabama, W, A,Vanderbilt
South Carolina, W, A,Vanderbilt
Auburn, W, H,Vanderbilt
Tennessee, W, A,Vanderbilt
Kentucky, L, A,Vanderbilt
Mississippi St., W, H,Vanderbilt
Georgia, L, A,Vanderbilt
Tennessee, W, H,Vanderbilt
LSU, W, H,Vanderbilt
Mississippi, W, A,Vanderbilt
Kentucky, L, H,Vanderbilt
Georgia, W, H,Vanderbilt
Arkansas, W, A,Vanderbilt
Florida, W, A,Vanderbilt
South Carolina, L, H,Vanderbilt
Georgia, W, H,Vanderbilt
Mississippi St., L, H,Vanderbilt
Murray St., L, N,Vanderbilt
Bethune Cookman, W, H,Old Dominion
Longwood, W, H,Old Dominion
Liberty, W, A,Old Dominion
Marshall, W, H,Old Dominion
Missouri, L, N,Old Dominion
Mississippi St., L, N,Old Dominion
Richmond, L, A,Old Dominion
Delaware, W, H,Old Dominion
Mount St. Mary's, W, H,Old Dominion
Dayton, L, A,Old Dominion
Georgetown, W, A,Old Dominion
Charlotte, W, H,Old Dominion
Duquesne, W, H,Old Dominion
George Mason, L, A,Old Dominion
Towson, W, A,Old Dominion
James Madison, W, H,Old Dominion
Hofstra, W, H,Old Dominion
UNC Wilmington, W, A,Old Dominion
Drexel, W, H,Old Dominion
Delaware, W, A,Old Dominion
William & Mary, W, A,Old Dominion
Georgia St., W, H,Old Dominion
Northeastern, L, A,Old Dominion
William & Mary, W, H,Old Dominion
VCU, L, A,Old Dominion
James Madison, W, A,Old Dominion
George Mason, W, H,Old Dominion
Towson, W, H,Old Dominion
Northern Iowa, L, A,Old Dominion
Georgia St., W, A,Old Dominion
VCU, W, H,Old Dominion
Towson, W, N,Old Dominion
VCU, W, A,Old Dominion
William & Mary, W, N,Old Dominion
Notre Dame, W, N,Old Dominion
Baylor, L, N,Old Dominion
Arkansas, W, N,Louisville
East Tennessee St., W, H,Louisville
Morgan St., W, H,Louisville
Appalachian St., W, H,Louisville
UNLV, L, A,Louisville
Stetson, W, H,Louisville
Charlotte, L, H,Louisville
Western Carolina, L, H,Louisville
Oral Roberts, W, H,Louisville
Western Kentucky, W, H,Louisville
Louisiana Lafayette, W, H,Louisville
Radford, W, H,Louisville
South Florida, W, H,Louisville
Kentucky, L, A,Louisville
Providence, W, A,Louisville
St. John's, W, H,Louisville
Villanova, L, H,Louisville
Pittsburgh, L, A,Louisville
Seton Hall, L, A,Louisville
Cincinnati, W, H,Louisville
West Virginia, L, A,Louisville
Connecticut, W, H,Louisville
Rutgers, W, H,Louisville
St. John's, L, A,Louisville
Syracuse, W, A,Louisville
Notre Dame, W, H,Louisville
DePaul, W, A,Louisville
Georgetown, L, H,Louisville
Connecticut, W, A,Louisville
Marquette, L, A,Louisville
Syracuse, W, H,Louisville
Cincinnati, L, N,Louisville
California, L, N,Louisville
Seattle, W, H,Oklahoma St.
Southern, W, H,Oklahoma St.
North Texas, W, H,Oklahoma St.
Prairie View A&M, W, H,Oklahoma St.
Bradley, W, N,Oklahoma St.
Utah, W, N,Oklahoma St.
Tulsa, L, A,Oklahoma St.
UTSA, W, H,Oklahoma St.
Arkansas Pine Bluff, W, H,Oklahoma St.
Stanford, W, A,Oklahoma St.
La Salle, W, H,Oklahoma St.
Pacific, W, H,Oklahoma St.
Rhode Island, L, A,Oklahoma St.
Coppin St., W, H,Oklahoma St.
Texas Tech, W, H,Oklahoma St.
Oklahoma, L, A,Oklahoma St.
Baylor, L, A,Oklahoma St.
Colorado, W, H,Oklahoma St.
Kansas St., W, A,Oklahoma St.
Texas A&M, W, H,Oklahoma St.
Missouri, L, A,Oklahoma St.
Texas, L, H,Oklahoma St.
Texas Tech, L, A,Oklahoma St.
Oklahoma, W, H,Oklahoma St.
Iowa St., W, A,Oklahoma St.
Baylor, W, H,Oklahoma St.
Texas, L, A,Oklahoma St.
Kansas, W, H,Oklahoma St.
Texas A&M, L, A,Oklahoma St.
Nebraska, W, H,Oklahoma St.
Oklahoma, W, N,Oklahoma St.
Kansas St., L, N,Oklahoma St.
Georgia Tech, L, N,Oklahoma St.
Saint Mary's, L, A,San Diego St.
Santa Clara, W, H,San Diego St.
Fresno St., W, A,San Diego St.
Pacific, L, A,San Diego St.
Northern Arizona, W, H,San Diego St.
San Diego, W, A,San Diego St.
UC Santa Barbara, W, A,San Diego St.
Cal St. Fullerton, W, H,San Diego St.
Arizona, W, H,San Diego St.
Arizona St., L, A,San Diego St.
Drake, W, A,San Diego St.
UC Riverside, W, H,San Diego St.
New Mexico, W, H,San Diego St.
Wyoming, L, A,San Diego St.
UNLV, L, A,San Diego St.
TCU, W, H,San Diego St.
Utah, W, A,San Diego St.
BYU, L, H,San Diego St.
Colorado St., W, A,San Diego St.
Air Force, W, H,San Diego St.
New Mexico, L, A,San Diego St.
Wyoming, W, H,San Diego St.
UNLV, W, H,San Diego St.
TCU, W, A,San Diego St.
Utah, W, H,San Diego St.
BYU, L, A,San Diego St.
Colorado St., W, H,San Diego St.
Air Force, W, A,San Diego St.
Colorado St., W, N,San Diego St.
New Mexico, W, N,San Diego St.
UNLV, W, A,San Diego St.
Tennessee, L, N,San Diego St.
Nevada, W, H,UNLV
Southern Illinois, W, H,UNLV
Holy Cross, W, H,UNLV
Louisville, W, H,UNLV
Arizona, W, A,UNLV
Santa Clara, W, A,UNLV
Kansas St., L, H,UNLV
Southern Utah, W, A,UNLV
Weber St., W, H,UNLV
USC Upstate, W, H,UNLV
SMU, W, N,UNLV
Hawaii, W, A,UNLV
USC, L, N,UNLV
BYU, L, A,UNLV
New Mexico, W, A,UNLV
San Diego St., W, H,UNLV
Utah, L, H,UNLV
Colorado St., W, A,UNLV
TCU, W, A,UNLV
Air Force, W, H,UNLV
Wyoming, W, A,UNLV
BYU, W, H,UNLV
New Mexico, L, H,UNLV
San Diego St., L, A,UNLV
Utah, L, A,UNLV
Colorado St., W, H,UNLV
TCU, W, H,UNLV
Air Force, W, A,UNLV
Wyoming, W, H,UNLV
Utah, W, H,UNLV
BYU, W, H,UNLV
San Diego St., L, H,UNLV
Northern Iowa, L, N,UNLV
Texas Southern, W, H,UTEP
Arkansas Pine Bluff, W, H,UTEP
Arkansas St., W, H,UTEP
North Carolina A&T, W, H,UTEP
New Mexico St., W, A,UTEP
New Mexico St., L, H,UTEP
Mississippi, L, A,UTEP
Alcorn St., W, H,UTEP
Oklahoma, W, A,UTEP
Norfolk St., W, H,UTEP
Air Force, W, H,UTEP
Texas Tech, L, A,UTEP
SMU, W, H,UTEP
BYU, L, H,UTEP
Houston, L, A,UTEP
Southern Miss, W, H,UTEP
Memphis, W, A,UTEP
UCF, W, A,UTEP
Tulane, W, H,UTEP
UAB, W, A,UTEP
Houston, W, H,UTEP
Tulsa, W, H,UTEP
SMU, W, A,UTEP
East Carolina, W, H,UTEP
Tulsa, W, A,UTEP
Southern Miss, W, A,UTEP
Rice, W, H,UTEP
Marshall, W, A,UTEP
UAB, W, H,UTEP
UCF, W, N,UTEP
Tulsa, W, A,UTEP
Houston, L, N,UTEP
Butler, L, N,UTEP
UC Riverside, W, H,New Mexico
New Mexico St., W, A,New Mexico
Nicholls St., W, H,New Mexico
Louisiana Tech, W, H,New Mexico
Miami OH, W, H,New Mexico
Hawaii, W, A,New Mexico
California, W, H,New Mexico
New Mexico St., W, H,New Mexico
San Diego, W, A,New Mexico
Texas A&M, W, A,New Mexico
Northern Arizona, W, H,New Mexico
Creighton, W, H,New Mexico
Oral Roberts, L, A,New Mexico
Texas Tech, W, H,New Mexico
Dayton, W, H,New Mexico
San Diego St., L, A,New Mexico
UNLV, L, H,New Mexico
Utah, W, H,New Mexico
Wyoming, W, A,New Mexico
Air Force, W, A,New Mexico
Colorado St., W, H,New Mexico
BYU, W, H,New Mexico
TCU, W, A,New Mexico
San Diego St., W, H,New Mexico
UNLV, W, A,New Mexico
Utah, W, A,New Mexico
Wyoming, W, H,New Mexico
Air Force, W, H,New Mexico
Colorado St., W, A,New Mexico
BYU, W, A,New Mexico
TCU, W, H,New Mexico
Air Force, W, N,New Mexico
San Diego St., L, N,New Mexico
Montana, W, N,New Mexico
Washington, L, N,New Mexico
Mississippi Valley St., W, H,Gonzaga
Michigan St., L, A,Gonzaga
IPFW, W, H,Gonzaga
Colorado, W, N,Gonzaga
Wisconsin, W, N,Gonzaga
Cincinnati, W, N,Gonzaga
Washington St., W, H,Gonzaga
Wake Forest, L, H,Gonzaga
Davidson, W, H,Gonzaga
Duke, L, N,Gonzaga
Eastern Washington, W, H,Gonzaga
Oklahoma, W, H,Gonzaga
Illinois, W, A,Gonzaga
Portland, W, A,Gonzaga
Saint Mary's, W, A,Gonzaga
San Diego, W, A,Gonzaga
Pepperdine, W, H,Gonzaga
Loyola Marymount, W, H,Gonzaga
Santa Clara, W, A,Gonzaga
San Francisco, L, A,Gonzaga
Portland, W, H,Gonzaga
Memphis, W, A,Gonzaga
Saint Mary's, W, H,Gonzaga
San Diego, W, H,Gonzaga
Loyola Marymount, L, A,Gonzaga
Pepperdine, W, A,Gonzaga
Santa Clara, W, H,Gonzaga
San Francisco, W, H,Gonzaga
Cal St. Bakersfield, W, H,Gonzaga
Loyola Marymount, W, N,Gonzaga
Saint Mary's, L, N,Gonzaga
Florida St., W, N,Gonzaga
Syracuse, L, N,Gonzaga
Rider, L, H,Mississippi St.
Southeastern Louisiana, W, H,Mississippi St.
Bethune Cookman, W, H,Mississippi St.
Texas Pan American, W, H,Mississippi St.
Richmond, L, N,Mississippi St.
Old Dominion, W, N,Mississippi St.
St. Bonaventure, W, H,Mississippi St.
DePaul, W, N,Mississippi St.
UCLA, W, A,Mississippi St.
Wright St., W, H,Mississippi St.
Houston, W, A,Mississippi St.
Centenary, W, H,Mississippi St.
Mississippi Valley St., W, H,Mississippi St.
San Diego, W, A,Mississippi St.
Western Kentucky, L, A,Mississippi St.
Mississippi, W, A,Mississippi St.
Arkansas, W, H,Mississippi St.
Georgia, W, H,Mississippi St.
Alabama, L, A,Mississippi St.
Arkansas, L, A,Mississippi St.
LSU, W, H,Mississippi St.
Vanderbilt, L, A,Mississippi St.
Florida, L, A,Mississippi St.
Mississippi, W, H,Mississippi St.
Auburn, W, H,Mississippi St.
Kentucky, L, H,Mississippi St.
LSU, W, A,Mississippi St.
Alabama, W, H,Mississippi St.
South Carolina, W, A,Mississippi St.
Auburn, L, A,Mississippi St.
Tennessee, L, H,Mississippi St.
Florida, W, N,Mississippi St.
Vanderbilt, W, A,Mississippi St.
Kentucky, L, N,Mississippi St.
Jackson St., W, H,Mississippi St.
North Carolina, L, H,Mississippi St.
Alabama, W, A,Cornell
Massachusetts, W, A,Cornell
Seton Hall, L, H,Cornell
Syracuse, L, A,Cornell
Toledo, W, N,Cornell
Vermont, W, N,Cornell
Drexel, W, A,Cornell
Bucknell, W, A,Cornell
Saint Joseph's, W, H,Cornell
Davidson, W, N,Cornell
St. John's, W, A,Cornell
La Salle, W, A,Cornell
Bryant, W, H,Cornell
Kansas, L, A,Cornell
South Dakota, W, A,Cornell
Columbia, W, H,Cornell
Columbia, W, A,Cornell
Dartmouth, W, H,Cornell
Harvard, W, H,Cornell
Yale, W, H,Cornell
Brown, W, H,Cornell
Penn, L, A,Cornell
Princeton, W, A,Cornell
Harvard, W, A,Cornell
Dartmouth, W, A,Cornell
Princeton, W, H,Cornell
Penn, W, H,Cornell
Brown, W, A,Cornell
Yale, W, A,Cornell
Temple, W, N,Cornell
Wisconsin, W, N,Cornell
Kentucky, L, N,Cornell
Brown, W, H,Virginia Tech
UNC Greensboro, W, H,Virginia Tech
Campbell, W, A,Virginia Tech
Temple, L, A,Virginia Tech
Delaware, W, N,Virginia Tech
Iowa, W, A,Virginia Tech
Georgia, W, H,Virginia Tech
VMI, W, H,Virginia Tech
Penn St., W, A,Virginia Tech
Charleston Southern, W, H,Virginia Tech
UMBC, W, H,Virginia Tech
Longwood, W, H,Virginia Tech
Seton Hall, W, N,Virginia Tech
North Carolina, L, A,Virginia Tech
Miami FL, W, H,Virginia Tech
Florida St., L, A,Virginia Tech
North Carolina Central, W, H,Virginia Tech
Boston College, W, H,Virginia Tech
Virginia, W, A,Virginia Tech
Miami FL, L, A,Virginia Tech
North Carolina, W, H,Virginia Tech
Clemson, W, H,Virginia Tech
North Carolina St., W, A,Virginia Tech
Virginia, W, H,Virginia Tech
Wake Forest, W, H,Virginia Tech
Duke, L, A,Virginia Tech
Boston College, L, A,Virginia Tech
Maryland, L, H,Virginia Tech
North Carolina St., W, H,Virginia Tech
Georgia Tech, W, A,Virginia Tech
Miami FL, L, N,Virginia Tech
Quinnipiac, W, H,Virginia Tech
Connecticut, W, H,Virginia Tech
Rhode Island, L, H,Virginia Tech
Arkansas Little Rock, W, H,Mississippi
Alabama St., W, H,Mississippi
Indiana, W, N,Mississippi
Kansas St., W, N,Mississippi
Villanova, L, N,Mississippi
Texas A&M Corpus Chris, W, H,Mississippi
Arkansas St., W, A,Mississippi
Southern Miss, W, H,Mississippi
McNeese St., W, H,Mississippi
UTEP, W, H,Mississippi
Centenary, W, H,Mississippi
West Virginia, L, A,Mississippi
Jacksonville St., W, H,Mississippi
UCF, W, H,Mississippi
Mississippi St., L, H,Mississippi
Georgia, W, A,Mississippi
Tennessee, L, A,Mississippi
South Carolina, W, H,Mississippi
LSU, W, A,Mississippi
Auburn, W, A,Mississippi
Arkansas, L, H,Mississippi
Kentucky, L, A,Mississippi
Alabama, W, H,Mississippi
Mississippi St., L, A,Mississippi
Vanderbilt, L, H,Mississippi
Florida, L, H,Mississippi
Auburn, W, H,Mississippi
Alabama, W, A,Mississippi
LSU, W, H,Mississippi
Arkansas, W, A,Mississippi
Tennessee, L, N,Mississippi
Troy, W, H,Mississippi
Memphis, W, H,Mississippi
Texas Tech, W, H,Mississippi
Dayton, L, N,Mississippi
Jackson St., W, H,Memphis
Kansas, L, N,Memphis
Tennessee Tech, W, H,Memphis
Central Arkansas, W, H,Memphis
Oakland, W, H,Memphis
Arkansas St., W, H,Memphis
Montana St., W, H,Memphis
Arkansas Little Rock, W, A,Memphis
Massachusetts, L, A,Memphis
Southeast Missouri St., W, H,Memphis
IUPUI, W, H,Memphis
Tennessee, L, H,Memphis
Houston Baptist, W, H,Memphis
Syracuse, L, A,Memphis
Southern Miss, W, A,Memphis
East Carolina, W, H,Memphis
Rice, W, A,Memphis
UTEP, L, H,Memphis
Houston, W, H,Memphis
Marshall, W, A,Memphis
SMU, L, A,Memphis
UAB, W, H,Memphis
Gonzaga, L, H,Memphis
UCF, W, H,Memphis
Tulsa, W, A,Memphis
Tulane, W, A,Memphis
SMU, W, H,Memphis
Houston, L, A,Memphis
Southern Miss, W, H,Memphis
UAB, W, A,Memphis
Tulsa, W, H,Memphis
Houston, L, N,Memphis
St. John's, W, H,Memphis
Mississippi, L, A,Memphis
Stetson, W, H,Florida
Georgia Southern, W, H,Florida
Troy, W, H,Florida
Florida St., W, H,Florida
Michigan St., W, N,Florida
Rutgers, W, A,Florida
Florida A&M, W, H,Florida
Jacksonville, W, A,Florida
Syracuse, L, H,Florida
Richmond, L, H,Florida
South Alabama, L, H,Florida
American, W, H,Florida
Presbyterian, W, H,Florida
North Carolina St., W, A,Florida
Vanderbilt, L, A,Florida
