opponent, outcome, home/away, tourn, team1
Bowling Green, W, H, 0,Buffalo
Akron, W, N, 1,Buffalo
Central Michigan, W, N, 1,Buffalo
Bowling Green, W, N, 1,Buffalo
Arizona St., W, N, 2,Buffalo
Kennesaw St., W, H, 0,Kansas St.
Denver, W, H, 0,Kansas St.
Eastern Kentucky, W, N, 0,Kansas St.
Penn, W, N, 0,Kansas St.
Missouri, W, N, 0,Kansas St.
Lehigh, W, H, 0,Kansas St.
Marquette, L, A, 0,Kansas St.
Tulsa, L, A, 0,Kansas St.
Georgia St., W, H, 0,Kansas St.
Southern Miss, W, H, 0,Kansas St.
Vanderbilt, W, H, 0,Kansas St.
George Mason, W, H, 0,Kansas St.
Texas, L, H, 0,Kansas St.
Texas Tech, L, A, 0,Kansas St.
West Virginia, W, H, 0,Kansas St.
Iowa St., W, A, 0,Kansas St.
Oklahoma, W, A, 0,Kansas St.
TCU, W, H, 0,Kansas St.
Texas Tech, W, H, 0,Kansas St.
Texas A&M, L, A, 0,Kansas St.
Oklahoma St., W, A, 0,Kansas St.
Kansas, W, H, 0,Kansas St.
Baylor, W, A, 0,Kansas St.
Texas, W, A, 0,Kansas St.
Iowa St., L, H, 0,Kansas St.
West Virginia, W, A, 0,Kansas St.
Oklahoma St., W, H, 0,Kansas St.
Kansas, L, A, 0,Kansas St.
Baylor, W, H, 0,Kansas St.
TCU, W, A, 0,Kansas St.
Oklahoma, W, H, 0,Kansas St.
TCU, W, N, 1,Kansas St.
Iowa St., L, N, 1,Kansas St.
UC Irvine, W, N, 2,Kansas St.
Delaware, W, H, 0,Maryland
Navy, W, A, 0,Maryland
North Carolina A&T, W, H, 0,Maryland
Hofstra, W, H, 0,Maryland
Mount St. Mary's, W, H, 0,Maryland
Marshall, W, H, 0,Maryland
Virginia, L, H, 0,Maryland
Penn St., W, H, 0,Maryland
Purdue, L, A, 0,Maryland
Loyola Chicago, W, H, 0,Maryland
Loyola MD, W, H, 0,Maryland
Seton Hall, L, H, 0,Maryland
Radford, W, H, 0,Maryland
Nebraska, W, H, 0,Maryland
Rutgers, W, A, 0,Maryland
Minnesota, W, A, 0,Maryland
Indiana, W, H, 0,Maryland
Wisconsin, W, H, 0,Maryland
Ohio St., W, A, 0,Maryland
Michigan St., L, A, 0,Maryland
Illinois, L, N, 0,Maryland
Northwestern, W, H, 0,Maryland
Wisconsin, L, A, 0,Maryland
Nebraska, W, A, 0,Maryland
Purdue, W, H, 0,Maryland
Michigan, L, A, 0,Maryland
Iowa, W, A, 0,Maryland
Ohio St., W, H, 0,Maryland
Penn St., L, A, 0,Maryland
Michigan, L, H, 0,Maryland
Minnesota, W, H, 0,Maryland
Nebraska, L, N, 1,Maryland
Belmont, W, N, 2,Maryland
BYU, W, H, 0,Nevada
Pacific, W, H, 0,Nevada
Little Rock, W, H, 0,Nevada
Cal Baptist, W, H, 0,Nevada
Tulsa, W, N, 0,Nevada
Massachusetts, W, N, 0,Nevada
Loyola Chicago, W, A, 0,Nevada
USC, W, A, 0,Nevada
Arizona St., W, N, 0,Nevada
Grand Canyon, W, A, 0,Nevada
South Dakota St., W, H, 0,Nevada
Akron, W, H, 0,Nevada
Utah, W, A, 0,Nevada
Utah St., W, H, 0,Nevada
New Mexico, L, A, 0,Nevada
San Jose St., W, H, 0,Nevada
Fresno St., W, A, 0,Nevada
Boise St., W, A, 0,Nevada
Air Force, W, H, 0,Nevada
Colorado St., W, H, 0,Nevada
UNLV, W, A, 0,Nevada
Boise St., W, H, 0,Nevada
Colorado St., W, A, 0,Nevada
New Mexico, W, H, 0,Nevada
Wyoming, W, A, 0,Nevada
San Diego St., L, A, 0,Nevada
Fresno St., W, H, 0,Nevada
UNLV, W, H, 0,Nevada
Utah St., L, A, 0,Nevada
Air Force, W, A, 0,Nevada
San Diego St., W, H, 0,Nevada
Boise St., W, N, 1,Nevada
San Diego St., L, N, 1,Nevada
Florida, W, N, 2,Nevada
Morgan St., W, H, 0,Villanova
Quinnipiac, W, H, 0,Villanova
Michigan, L, H, 0,Villanova
Furman, L, H, 0,Villanova
Canisius, W, N, 0,Villanova
Oklahoma St., W, N, 0,Villanova
Florida St., W, N, 0,Villanova
La Salle, W, A, 0,Villanova
Temple, W, H, 0,Villanova
Saint Joseph's, W, H, 0,Villanova
Penn, L, A, 0,Villanova
Kansas, L, A, 0,Villanova
Connecticut, W, N, 0,Villanova
DePaul, W, H, 0,Villanova
Providence, W, A, 0,Villanova
St. John's, W, H, 0,Villanova
Creighton, W, A, 0,Villanova
Xavier, W, H, 0,Villanova
Butler, W, A, 0,Villanova
Seton Hall, W, H, 0,Villanova
DePaul, W, A, 0,Villanova
Georgetown, W, H, 0,Villanova
Creighton, W, H, 0,Villanova
Marquette, L, A, 0,Villanova
Providence, W, H, 0,Villanova
St. John's, L, A, 0,Villanova
Georgetown, L, A, 0,Villanova
Xavier, L, A, 0,Villanova
Marquette, W, H, 0,Villanova
Butler, W, H, 0,Villanova
Seton Hall, L, A, 0,Villanova
Providence, W, N, 1,Villanova
Xavier, W, N, 1,Villanova
Seton Hall, W, N, 1,Villanova
Saint Mary's, W, N, 2,Villanova
UMBC, W, H, 0,Marquette
Bethune Cookman, W, H, 0,Marquette
Indiana, L, A, 0,Marquette
Presbyterian, W, H, 0,Marquette
Kansas, L, N, 0,Marquette
Louisville, W, N, 0,Marquette
Charleston Southern, W, H, 0,Marquette
Kansas St., W, H, 0,Marquette
UTEP, W, H, 0,Marquette
Wisconsin, W, H, 0,Marquette
North Dakota, W, H, 0,Marquette
Buffalo, W, H, 0,Marquette
Southern, W, H, 0,Marquette
St. John's, L, A, 0,Marquette
Xavier, W, H, 0,Marquette
Creighton, W, A, 0,Marquette
Seton Hall, W, H, 0,Marquette
Georgetown, W, A, 0,Marquette
Providence, W, H, 0,Marquette
DePaul, W, H, 0,Marquette
Xavier, W, A, 0,Marquette
Butler, W, A, 0,Marquette
St. John's, L, H, 0,Marquette
Villanova, W, H, 0,Marquette
DePaul, W, A, 0,Marquette
Butler, W, H, 0,Marquette
Providence, W, A, 0,Marquette
Villanova, L, A, 0,Marquette
Creighton, L, H, 0,Marquette
Seton Hall, L, A, 0,Marquette
Georgetown, L, H, 0,Marquette
St. John's, W, A, 1,Marquette
Seton Hall, L, N, 1,Marquette
Murray St., W, N, 2,Marquette
Florida St., L, A, 0,Florida
Charleston Southern, W, H, 0,Florida
La Salle, W, H, 0,Florida
Oklahoma, L, N, 0,Florida
Stanford, W, N, 0,Florida
Butler, L, N, 0,Florida
North Florida, W, H, 0,Florida
West Virginia, W, N, 0,Florida
Michigan St., L, H, 0,Florida
Mercer, W, H, 0,Florida
Florida Gulf Coast, W, N, 0,Florida
Butler, W, H, 0,Florida
South Carolina, L, H, 0,Florida
Arkansas, W, A, 0,Florida
Tennessee, L, H, 0,Florida
Mississippi St., L, A, 0,Florida
Georgia, W, A, 0,Florida
Texas A&M, W, H, 0,Florida
TCU, L, A, 0,Florida
Mississippi, W, H, 0,Florida
Kentucky, L, H, 0,Florida
Auburn, L, A, 0,Florida
Tennessee, L, A, 0,Florida
Vanderbilt, W, H, 0,Florida
Alabama, W, A, 0,Florida
LSU, W, A, 0,Florida
Missouri, W, H, 0,Florida
Vanderbilt, W, A, 0,Florida
Georgia, L, H, 0,Florida
LSU, L, H, 0,Florida
Kentucky, L, A, 0,Florida
Arkansas, W, N, 1,Florida
LSU, W, N, 1,Florida
Auburn, L, N, 1,Florida
Nevada, L, N, 2,Florida
Eastern Illinois, W, H, 0,Texas
Arkansas, W, N, 0,Texas
Louisiana Monroe, W, H, 0,Texas
The Citadel, W, H, 0,Texas
North Carolina, W, N, 0,Texas
Michigan St., L, N, 0,Texas
Radford, L, H, 0,Texas
VCU, L, H, 0,Texas
Purdue, W, H, 0,Texas
Grand Canyon, W, H, 0,Texas
Providence, L, H, 0,Texas
UT Arlington, W, H, 0,Texas
Kansas St., W, A, 0,Texas
West Virginia, W, H, 0,Texas
Oklahoma St., L, A, 0,Texas
Texas Tech, L, H, 0,Texas
Kansas, L, A, 0,Texas
Oklahoma, W, H, 0,Texas
TCU, L, A, 0,Texas
Georgia, L, A, 0,Texas
Kansas, W, H, 0,Texas
Iowa St., L, A, 0,Texas
Baylor, W, H, 0,Texas
West Virginia, W, A, 0,Texas
Kansas St., L, H, 0,Texas
Oklahoma St., W, H, 0,Texas
Oklahoma, L, A, 0,Texas
Baylor, L, A, 0,Texas
Iowa St., W, H, 0,Texas
Texas Tech, L, A, 0,Texas
TCU, L, H, 0,Texas
Kansas, L, A, 1,Texas
South Dakota St., W, H, 1,Texas
Xavier, W, H, 1,Texas
McNeese St., W, H, 0,Saint Mary's
Utah Valley, W, H, 0,Saint Mary's
New Mexico St., W, A, 0,Saint Mary's
Utah St., L, N, 0,Saint Mary's
Mississippi St., L, N, 0,Saint Mary's
Harvard, L, H, 0,Saint Mary's
UC Irvine, L, H, 0,Saint Mary's
California, W, H, 0,Saint Mary's
Bethune Cookman, W, H, 0,Saint Mary's
New Mexico, W, N, 0,Saint Mary's
Cal St. Fullerton, W, H, 0,Saint Mary's
LSU, L, N, 0,Saint Mary's
Bucknell, W, H, 0,Saint Mary's
Western Kentucky, L, A, 0,Saint Mary's
San Jose St., W, H, 0,Saint Mary's
San Francisco, L, A, 0,Saint Mary's
BYU, W, H, 0,Saint Mary's
Loyola Marymount, W, A, 0,Saint Mary's
Santa Clara, W, H, 0,Saint Mary's
San Diego, W, H, 0,Saint Mary's
BYU, L, A, 0,Saint Mary's
Pepperdine, L, A, 0,Saint Mary's
San Francisco, W, H, 0,Saint Mary's
Pacific, W, H, 0,Saint Mary's
Gonzaga, L, A, 0,Saint Mary's
Santa Clara, W, A, 0,Saint Mary's
Pepperdine, W, H, 0,Saint Mary's
Pacific, W, A, 0,Saint Mary's
San Diego, W, A, 0,Saint Mary's
Portland, W, H, 0,Saint Mary's
Gonzaga, L, H, 0,Saint Mary's
San Diego, W, N, 1,Saint Mary's
Gonzaga, W, N, 1,Saint Mary's
Villanova, L, N, 2,Saint Mary's
The Citadel, W, H, 0,Clemson
North Carolina Central, W, H, 0,Clemson
Sam Houston St., W, H, 0,Clemson
Akron, W, N, 0,Clemson
Georgia, W, N, 0,Clemson
Creighton, L, N, 0,Clemson
Nebraska, L, H, 0,Clemson
Saint Peter's, W, H, 0,Clemson
Mississippi St., L, N, 0,Clemson
Radford, W, H, 0,Clemson
Charleston Southern, W, H, 0,Clemson
South Carolina, W, A, 0,Clemson
Lipscomb, W, H, 0,Clemson
Duke, L, A, 0,Clemson
Syracuse, L, A, 0,Clemson
Virginia, L, H, 0,Clemson
Georgia Tech, W, H, 0,Clemson
Florida St., L, A, 0,Clemson
North Carolina St., L, A, 0,Clemson
Pittsburgh, W, H, 0,Clemson
Wake Forest, W, H, 0,Clemson
Georgia Tech, W, A, 0,Clemson
Virginia Tech, W, H, 0,Clemson
Miami FL, L, A, 0,Clemson
Louisville, L, A, 0,Clemson
Florida St., L, H, 0,Clemson
Boston College, W, H, 0,Clemson
Pittsburgh, W, A, 0,Clemson
North Carolina, L, H, 0,Clemson
Notre Dame, W, A, 0,Clemson
Syracuse, W, H, 0,Clemson
North Carolina St., L, N, 1,Clemson
Wright St., W, H, 1,Clemson
Wichita St., W, H, 1,Clemson
Ohio St., L, H, 0,Cincinnati
North Carolina Central, W, H, 0,Cincinnati
Milwaukee, W, H, 0,Cincinnati
Western Michigan, W, H, 0,Cincinnati
George Mason, W, N, 0,Cincinnati
Mississippi, W, N, 0,Cincinnati
Arkansas Pine Bluff, W, H, 0,Cincinnati
UNLV, W, A, 0,Cincinnati
Northern Kentucky, W, H, 0,Cincinnati
Xavier, W, H, 0,Cincinnati
Mississippi St., L, A, 0,Cincinnati
UCLA, W, H, 0,Cincinnati
South Carolina St., W, H, 0,Cincinnati
Tulane, W, H, 0,Cincinnati
East Carolina, L, A, 0,Cincinnati
Tulsa, W, A, 0,Cincinnati
Connecticut, W, H, 0,Cincinnati
South Florida, W, H, 0,Cincinnati
Wichita St., W, A, 0,Cincinnati
Tulsa, W, H, 0,Cincinnati
Temple, W, A, 0,Cincinnati
SMU, W, H, 0,Cincinnati
Memphis, W, A, 0,Cincinnati
Houston, L, A, 0,Cincinnati
Wichita St., W, H, 0,Cincinnati
UCF, W, H, 0,Cincinnati
Connecticut, W, A, 0,Cincinnati
SMU, W, A, 0,Cincinnati
Memphis, W, H, 0,Cincinnati
UCF, L, A, 0,Cincinnati
Houston, L, H, 0,Cincinnati
SMU, W, N, 1,Cincinnati
Wichita St., W, N, 1,Cincinnati
Houston, W, N, 1,Cincinnati
Iowa, W, N, 2,Cincinnati
Montana St., W, A, 0,Utah St.
Hartford, W, H, 0,Utah St.
Mississippi Valley St., W, H, 0,Utah St.
Utah Valley, W, H, 0,Utah St.
Saint Mary's, W, N, 0,Utah St.
Arizona St., L, N, 0,Utah St.
Northern Iowa, W, H, 0,Utah St.
UC Irvine, W, A, 0,Utah St.
BYU, L, A, 0,Utah St.
Weber St., W, N, 0,Utah St.
Alabama St., W, H, 0,Utah St.
Houston, L, A, 0,Utah St.
Nevada, L, A, 0,Utah St.
Air Force, W, H, 0,Utah St.
Fresno St., L, H, 0,Utah St.
Wyoming, W, A, 0,Utah St.
San Jose St., W, A, 0,Utah St.
Colorado St., W, H, 0,Utah St.
New Mexico, W, A, 0,Utah St.
San Jose St., W, H, 0,Utah St.
UNLV, W, H, 0,Utah St.
Fresno St., W, A, 0,Utah St.
San Diego St., L, A, 0,Utah St.
Wyoming, W, H, 0,Utah St.
Air Force, W, A, 0,Utah St.
New Mexico, W, H, 0,Utah St.
Boise St., W, A, 0,Utah St.
San Diego St., W, H, 0,Utah St.
Nevada, W, H, 0,Utah St.
Colorado St., W, A, 0,Utah St.
New Mexico, W, N, 1,Utah St.
Fresno St., W, N, 1,Utah St.
San Diego St., W, N, 1,Utah St.
Washington, W, N, 2,Utah St.
Mount St. Mary's, W, H, 0,North Carolina St.
Maryland Eastern Shore, W, H, 0,North Carolina St.
UNC Asheville, W, H, 0,North Carolina St.
Maine, W, H, 0,North Carolina St.
Saint Peter's, W, H, 0,North Carolina St.
Mercer, W, H, 0,North Carolina St.
Wisconsin, L, A, 0,North Carolina St.
Vanderbilt, W, N, 0,North Carolina St.
Western Carolina, W, H, 0,North Carolina St.
Penn St., W, N, 0,North Carolina St.
Auburn, W, H, 0,North Carolina St.
USC Upstate, W, H, 0,North Carolina St.
Loyola MD, W, H, 0,North Carolina St.
Miami FL, W, A, 0,North Carolina St.
North Carolina, L, H, 0,North Carolina St.
Pittsburgh, W, H, 0,North Carolina St.
Wake Forest, L, A, 0,North Carolina St.
Notre Dame, W, A, 0,North Carolina St.
Louisville, L, A, 0,North Carolina St.
Clemson, W, H, 0,North Carolina St.
Virginia, L, H, 0,North Carolina St.
Virginia Tech, L, H, 0,North Carolina St.
North Carolina, L, A, 0,North Carolina St.
Pittsburgh, W, A, 0,North Carolina St.
Syracuse, W, H, 0,North Carolina St.
Duke, L, A, 0,North Carolina St.
Boston College, W, H, 0,North Carolina St.
Wake Forest, W, H, 0,North Carolina St.
Florida St., L, A, 0,North Carolina St.
Georgia Tech, L, H, 0,North Carolina St.
Boston College, W, A, 0,North Carolina St.
Clemson, W, N, 1,North Carolina St.
Virginia, L, N, 1,North Carolina St.
Hofstra, W, H, 1,North Carolina St.
Harvard, W, H, 1,North Carolina St.
Eastern Washington, W, H, 0,Syracuse
Morehead St., W, H, 0,Syracuse
Connecticut, L, N, 0,Syracuse
Oregon, L, N, 0,Syracuse
Colgate, W, H, 0,Syracuse
Ohio St., W, A, 0,Syracuse
Cornell, W, H, 0,Syracuse
Northeastern, W, H, 0,Syracuse
Georgetown, W, H, 0,Syracuse
Old Dominion, L, H, 0,Syracuse
Buffalo, L, H, 0,Syracuse
Arkansas St., W, H, 0,Syracuse
St. Bonaventure, W, H, 0,Syracuse
Notre Dame, W, A, 0,Syracuse
Clemson, W, H, 0,Syracuse
Georgia Tech, L, H, 0,Syracuse
Duke, W, A, 0,Syracuse
Pittsburgh, W, H, 0,Syracuse
Miami FL, W, H, 0,Syracuse
Virginia Tech, L, A, 0,Syracuse
Boston College, W, A, 0,Syracuse
Pittsburgh, W, A, 0,Syracuse
Florida St., L, H, 0,Syracuse
Boston College, W, H, 0,Syracuse
North Carolina St., L, A, 0,Syracuse
Louisville, W, H, 0,Syracuse
Duke, L, H, 0,Syracuse
North Carolina, L, A, 0,Syracuse
Wake Forest, W, A, 0,Syracuse
Virginia, L, H, 0,Syracuse
Clemson, L, A, 0,Syracuse
Pittsburgh, W, N, 1,Syracuse
Duke, L, N, 1,Syracuse
Baylor, W, N, 2,Syracuse
UMKC, W, H, 0,Iowa
Green Bay, W, H, 0,Iowa
Oregon, W, N, 0,Iowa
Connecticut, W, N, 0,Iowa
Alabama St., W, H, 0,Iowa
Pittsburgh, W, H, 0,Iowa
Wisconsin, L, H, 0,Iowa
Michigan St., L, A, 0,Iowa
Iowa St., W, H, 0,Iowa
Northern Iowa, W, N, 0,Iowa
Western Carolina, W, H, 0,Iowa
Savannah St., W, H, 0,Iowa
Bryant, W, H, 0,Iowa
Purdue, L, A, 0,Iowa
Nebraska, W, H, 0,Iowa
Northwestern, W, A, 0,Iowa
Ohio St., W, H, 0,Iowa
Penn St., W, A, 0,Iowa
Illinois, W, H, 0,Iowa
Michigan St., L, H, 0,Iowa
Minnesota, L, A, 0,Iowa
Michigan, W, H, 0,Iowa
Indiana, W, A, 0,Iowa
Northwestern, W, H, 0,Iowa
Rutgers, W, A, 0,Iowa
Maryland, L, H, 0,Iowa
Indiana, W, H, 0,Iowa
Ohio St., L, A, 0,Iowa
Rutgers, L, H, 0,Iowa
Wisconsin, L, A, 0,Iowa
Nebraska, L, A, 0,Iowa
Illinois, W, N, 1,Iowa
Michigan, L, N, 1,Iowa
Cincinnati, L, N, 2,Iowa
Gardner Webb, W, H, 0,VCU
Hampton, W, H, 0,VCU
Bowling Green, W, H, 0,VCU
Temple, W, N, 0,VCU
St. John's, L, A, 0,VCU
Hofstra, W, H, 0,VCU
Old Dominion, L, A, 0,VCU
Iona, W, H, 0,VCU
Texas, W, A, 0,VCU
Virginia, L, A, 0,VCU
Charleston, L, H, 0,VCU
Wichita St., W, H, 0,VCU
Rider, W, H, 0,VCU
Fordham, W, A, 0,VCU
La Salle, W, H, 0,VCU
Davidson, L, A, 0,VCU
Dayton, W, H, 0,VCU
Massachusetts, W, H, 0,VCU
Rhode Island, L, A, 0,VCU
Duquesne, W, A, 0,VCU
George Mason, W, H, 0,VCU
George Washington, W, A, 0,VCU
St. Bonaventure, W, A, 0,VCU
Richmond, W, H, 0,VCU
Dayton, W, A, 0,VCU
Rhode Island, W, H, 0,VCU
George Washington, W, H, 0,VCU
Saint Louis, W, H, 0,VCU
Richmond, W, A, 0,VCU
George Mason, W, A, 0,VCU
Saint Joseph's, W, H, 0,VCU
Rhode Island, L, N, 1,VCU
UCF, W, N, 2,VCU
UT Rio Grande Valley, W, A, 0,Oklahoma
UTSA, W, A, 0,Oklahoma
Wofford, W, H, 0,Oklahoma
Florida, W, N, 0,Oklahoma
Wisconsin, L, N, 0,Oklahoma
Dayton, W, N, 0,Oklahoma
North Texas, W, H, 0,Oklahoma
Notre Dame, W, N, 0,Oklahoma
Wichita St., W, H, 0,Oklahoma
USC, W, H, 0,Oklahoma
Creighton, W, H, 0,Oklahoma
Northwestern, W, A, 0,Oklahoma
Kansas, L, A, 0,Oklahoma
Oklahoma St., W, H, 0,Oklahoma
Texas Tech, L, A, 0,Oklahoma
TCU, W, H, 0,Oklahoma
Kansas St., L, H, 0,Oklahoma
Texas, L, A, 0,Oklahoma
Oklahoma St., W, A, 0,Oklahoma
Vanderbilt, W, H, 0,Oklahoma
Baylor, L, H, 0,Oklahoma
West Virginia, L, A, 0,Oklahoma
Iowa St., L, H, 0,Oklahoma
Texas Tech, L, H, 0,Oklahoma
Baylor, L, A, 0,Oklahoma
TCU, W, A, 0,Oklahoma
Texas, W, H, 0,Oklahoma
Iowa St., L, A, 0,Oklahoma
West Virginia, W, H, 0,Oklahoma
Kansas, W, H, 0,Oklahoma
Kansas St., L, A, 0,Oklahoma
West Virginia, L, N, 1,Oklahoma
Mississippi, W, N, 2,Oklahoma
Mississippi Valley St., W, H, 0,Nebraska
Southeastern Louisiana, W, H, 0,Nebraska
Seton Hall, W, H, 0,Nebraska
Missouri St., W, N, 0,Nebraska
Texas Tech, L, N, 0,Nebraska
Western Illinois, W, H, 0,Nebraska
Clemson, W, A, 0,Nebraska
Illinois, W, H, 0,Nebraska
Minnesota, L, A, 0,Nebraska
Creighton, W, H, 0,Nebraska
Oklahoma St., W, N, 0,Nebraska
Cal St. Fullerton, W, H, 0,Nebraska
Maryland, L, A, 0,Nebraska
Iowa, L, A, 0,Nebraska
Penn St., W, H, 0,Nebraska
Indiana, W, A, 0,Nebraska
Michigan St., L, H, 0,Nebraska
Rutgers, L, A, 0,Nebraska
Ohio St., L, H, 0,Nebraska
Wisconsin, L, H, 0,Nebraska
Illinois, L, A, 0,Nebraska
Maryland, L, H, 0,Nebraska
Purdue, L, A, 0,Nebraska
Minnesota, W, H, 0,Nebraska
Northwestern, W, H, 0,Nebraska
Penn St., L, A, 0,Nebraska
Purdue, L, H, 0,Nebraska
Michigan, L, A, 0,Nebraska
Michigan St., L, A, 0,Nebraska
Iowa, W, H, 0,Nebraska
Rutgers, W, N, 1,Nebraska
Maryland, W, N, 1,Nebraska
Wisconsin, L, N, 1,Nebraska
Butler, W, H, 1,Nebraska
TCU, L, A, 1,Nebraska
North Florida, W, H, 0,Penn St.
Jacksonville St., W, H, 0,Penn St.
DePaul, L, A, 0,Penn St.
Wright St., W, N, 0,Penn St.
Bradley, L, N, 0,Penn St.
Virginia Tech, W, H, 0,Penn St.
Maryland, L, A, 0,Penn St.
Indiana, L, H, 0,Penn St.
Colgate, W, H, 0,Penn St.
North Carolina St., L, N, 0,Penn St.
Duquesne, W, A, 0,Penn St.
Alabama, L, A, 0,Penn St.
UMBC, W, H, 0,Penn St.
Michigan, L, A, 0,Penn St.
Wisconsin, L, H, 0,Penn St.
Nebraska, L, A, 0,Penn St.
Michigan St., L, H, 0,Penn St.
Iowa, L, H, 0,Penn St.
Minnesota, L, A, 0,Penn St.
Rutgers, L, H, 0,Penn St.
Purdue, L, H, 0,Penn St.
Northwestern, W, A, 0,Penn St.
Ohio St., L, A, 0,Penn St.
Michigan, W, H, 0,Penn St.
Purdue, L, A, 0,Penn St.
Nebraska, W, H, 0,Penn St.
Illinois, W, A, 0,Penn St.
Maryland, W, H, 0,Penn St.
Wisconsin, L, A, 0,Penn St.
Rutgers, W, A, 0,Penn St.
Illinois, W, H, 0,Penn St.
Minnesota, L, N, 1,Penn St.
Texas Southern, L, H, 0,Baylor
Southern, W, H, 0,Baylor
Prairie View A&M, W, H, 0,Baylor
Nicholls St., W, H, 0,Baylor
Mississippi, L, N, 0,Baylor
George Mason, W, N, 0,Baylor
South Dakota, W, H, 0,Baylor
Wichita St., L, A, 0,Baylor
Arizona, W, A, 0,Baylor
Stephen F. Austin, L, H, 0,Baylor
Oregon, W, H, 0,Baylor
New Orleans, W, H, 0,Baylor
TCU, L, A, 0,Baylor
Iowa St., W, H, 0,Baylor
Kansas, L, H, 0,Baylor
Oklahoma St., W, A, 0,Baylor
Texas Tech, W, H, 0,Baylor
West Virginia, W, A, 0,Baylor
Alabama, W, H, 0,Baylor
Oklahoma, W, A, 0,Baylor
TCU, W, H, 0,Baylor
Texas, L, A, 0,Baylor
Kansas St., L, H, 0,Baylor
Oklahoma, W, H, 0,Baylor
Texas Tech, L, A, 0,Baylor
Iowa St., W, A, 0,Baylor
West Virginia, W, H, 0,Baylor
Texas, W, H, 0,Baylor
Kansas St., L, A, 0,Baylor
Oklahoma St., L, H, 0,Baylor
Kansas, L, A, 0,Baylor
Iowa St., L, N, 1,Baylor
Syracuse, L, N, 2,Baylor
Portland St., W, H, 0,Oregon
Eastern Washington, W, H, 0,Oregon
Iowa, L, N, 0,Oregon
Syracuse, W, N, 0,Oregon
Green Bay, W, H, 0,Oregon
Texas Southern, L, H, 0,Oregon
Houston, L, A, 0,Oregon
Nebraska Omaha, W, H, 0,Oregon
San Diego, W, H, 0,Oregon
Boise St., W, H, 0,Oregon
Florida A&M, W, H, 0,Oregon
Baylor, L, A, 0,Oregon
Boise St., W, A, 0,Oregon
Oregon St., L, H, 0,Oregon
UCLA, L, H, 0,Oregon
USC, W, H, 0,Oregon
Arizona, W, A, 0,Oregon
Arizona St., L, A, 0,Oregon
Washington, L, H, 0,Oregon
Washington St., W, H, 0,Oregon
Utah, W, A, 0,Oregon
Colorado, L, A, 0,Oregon
California, W, H, 0,Oregon
Stanford, W, H, 0,Oregon
Oregon St., L, A, 0,Oregon
USC, L, A, 0,Oregon
UCLA, L, A, 0,Oregon
Arizona St., W, H, 0,Oregon
Arizona, W, H, 0,Oregon
Washington St., W, A, 0,Oregon
Washington, W, A, 0,Oregon
Washington St., W, N, 1,Oregon
Utah, W, N, 1,Oregon
Arizona St., W, N, 1,Oregon
Washington, W, N, 1,Oregon
Wisconsin, L, N, 2,Oregon
Chicago St., W, H, 0,Indiana
Montana St., W, H, 0,Indiana
Marquette, W, H, 0,Indiana
Arkansas, L, A, 0,Indiana
UT Arlington, W, H, 0,Indiana
UC Davis, W, H, 0,Indiana
Duke, L, A, 0,Indiana
Northwestern, W, H, 0,Indiana
Penn St., W, A, 0,Indiana
Louisville, W, H, 0,Indiana
Butler, W, N, 0,Indiana
Central Arkansas, W, H, 0,Indiana
Jacksonville, W, H, 0,Indiana
Illinois, W, H, 0,Indiana
Michigan, L, A, 0,Indiana
Maryland, L, A, 0,Indiana
Nebraska, L, H, 0,Indiana
Purdue, L, A, 0,Indiana
Northwestern, L, A, 0,Indiana
Michigan, L, H, 0,Indiana
Rutgers, L, A, 0,Indiana
Michigan St., W, A, 0,Indiana
Iowa, L, H, 0,Indiana
Ohio St., L, H, 0,Indiana
Minnesota, L, A, 0,Indiana
Purdue, L, H, 0,Indiana
Iowa, L, A, 0,Indiana
Wisconsin, W, H, 0,Indiana
Michigan St., W, H, 0,Indiana
Illinois, W, A, 0,Indiana
Rutgers, W, H, 0,Indiana
Ohio St., L, N, 1,Indiana
St. Francis PA, W, H, 1,Indiana
Arkansas, W, H, 1,Indiana
Cincinnati, W, A, 0,Ohio St.
Purdue Fort Wayne, W, H, 0,Ohio St.
Creighton, W, A, 0,Ohio St.
South Carolina St., W, H, 0,Ohio St.
Samford, W, H, 0,Ohio St.
Cleveland St., W, H, 0,Ohio St.
Syracuse, L, H, 0,Ohio St.
Minnesota, W, H, 0,Ohio St.
Illinois, W, A, 0,Ohio St.
Bucknell, W, H, 0,Ohio St.
Youngstown St., W, H, 0,Ohio St.
UCLA, W, N, 0,Ohio St.
High Point, W, H, 0,Ohio St.
Michigan St., L, H, 0,Ohio St.
Rutgers, L, A, 0,Ohio St.
Iowa, L, A, 0,Ohio St.
Maryland, L, H, 0,Ohio St.
Purdue, L, H, 0,Ohio St.
Nebraska, W, A, 0,Ohio St.
Michigan, L, A, 0,Ohio St.
Rutgers, W, H, 0,Ohio St.
Penn St., W, H, 0,Ohio St.
Indiana, W, A, 0,Ohio St.
Illinois, L, H, 0,Ohio St.
Michigan St., L, A, 0,Ohio St.
Northwestern, W, H, 0,Ohio St.
Maryland, L, A, 0,Ohio St.
Iowa, W, H, 0,Ohio St.
Purdue, L, A, 0,Ohio St.
Northwestern, L, A, 0,Ohio St.
Wisconsin, L, H, 0,Ohio St.
Indiana, W, N, 1,Ohio St.
Michigan St., L, N, 1,Ohio St.
Iowa St., L, N, 2,Ohio St.
