opponent, outcome, home/away, team1
Fresno St., L, H,Cal Poly
UC Riverside, L, A,Cal Poly
Long Beach St., L, A,Cal Poly
Cal St. Fullerton, L, H,Cal Poly
UC Irvine, L, H,Cal Poly
UC Santa Barbara, L, H,Cal Poly
Pacific, W, A,Cal Poly
UC Davis, W, A,Cal Poly
Cal St. Northridge, L, H,Cal Poly
UC Irvine, L, A,Cal Poly
Cal St. Fullerton, W, A,Cal Poly
Cal St. Northridge, L, A,Cal Poly
UC Santa Barbara, L, A,Cal Poly
UC Davis, L, H,Cal Poly
South Dakota St., W, H,Cal Poly
Cal St. Bakersfield, L, H,Cal Poly
Pacific, L, H,Cal Poly
Long Beach St., L, H,Cal Poly
UC Riverside, L, H,Cal Poly
Purdue, L, A,Detroit
Western Michigan, L, A,Detroit
Eastern Michigan, W, H,Detroit
DePaul, L, A,Detroit
Saint Louis, W, H,Detroit
Milwaukee, L, A,Detroit
Green Bay, L, A,Detroit
Bowling Green, L, A,Detroit
Illinois, L, A,Detroit
Central Michigan, W, A,Detroit
Youngstown St., L, H,Detroit
Cleveland St., L, H,Detroit
Valparaiso, L, A,Detroit
Butler, L, A,Detroit
Wright St., L, H,Detroit
Illinois Chicago, L, H,Detroit
Loyola Chicago, L, H,Detroit
Chicago St., W, A,Detroit
Cleveland St., L, A,Detroit
Youngstown St., W, A,Detroit
Butler, L, H,Detroit
Valparaiso, W, H,Detroit
Illinois Chicago, L, A,Detroit
Wright St., L, A,Detroit
Loyola Chicago, L, A,Detroit
Tennessee St., L, A,Detroit
Green Bay, L, H,Detroit
Milwaukee, L, H,Detroit
Cleveland St., L, A,Detroit
Lehigh, L, H,Saint Peter's
Wagner, L, A,Saint Peter's
Boston University, L, A,Saint Peter's
LIU Brooklyn, W, H,Saint Peter's
Rutgers, L, A,Saint Peter's
Fairfield, L, A,Saint Peter's
Canisius, W, H,Saint Peter's
NJIT, W, A,Saint Peter's
Seton Hall, L, H,Saint Peter's
Monmouth, L, A,Saint Peter's
Fairleigh Dickinson, W, H,Saint Peter's
Stony Brook, L, H,Saint Peter's
Marist, L, A,Saint Peter's
Siena, L, A,Saint Peter's
Niagara, L, H,Saint Peter's
Loyola MD, W, H,Saint Peter's
Fairfield, L, H,Saint Peter's
Manhattan, L, A,Saint Peter's
Loyola MD, L, A,Saint Peter's
Rider, L, H,Saint Peter's
Iona, W, A,Saint Peter's
Siena, L, H,Saint Peter's
Niagara, L, A,Saint Peter's
Canisius, W, A,Saint Peter's
Rider, W, A,Saint Peter's
Marist, W, H,Saint Peter's
Youngstown St., L, A,Saint Peter's
Iona, W, H,Saint Peter's
Manhattan, W, H,Saint Peter's
Rider, L, N,Saint Peter's
Wyoming, L, A,Cal St. Bakersfield
Air Force, L, A,Cal St. Bakersfield
Cal St. Northridge, W, H,Cal St. Bakersfield
Sacramento St., W, H,Cal St. Bakersfield
Pepperdine, W, A,Cal St. Bakersfield
San Diego, L, H,Cal St. Bakersfield
Pacific, L, A,Cal St. Bakersfield
UC Davis, L, A,Cal St. Bakersfield
Fresno St., L, A,Cal St. Bakersfield
Cal St. Fullerton, L, A,Cal St. Bakersfield
South Dakota St., L, A,Cal St. Bakersfield
Boise St., L, H,Cal St. Bakersfield
Cal Poly, W, H,Cal St. Bakersfield
Portland, L, H,Cal St. Bakersfield
Saint Mary's, L, H,Cal St. Bakersfield
Loyola Marymount, L, A,Cal St. Bakersfield
San Jose St., W, H,Cal St. Bakersfield
UC Riverside, L, H,Cal St. Bakersfield
UC Irvine, L, A,Cal St. Bakersfield
Oregon St., L, A,Cal St. Bakersfield
Utah Valley, W, H,Cal St. Bakersfield
Cal St. Northridge, L, A,Cal St. Bakersfield
SMU, L, A,Cal St. Bakersfield
Stanford, L, A,Cal St. Bakersfield
Utah St., L, A,Cal St. Bakersfield
Utah Valley, W, A,Cal St. Bakersfield
Cal Poly, W, A,Cal St. Bakersfield
Cal St. Fullerton, L, H,Cal St. Bakersfield
North Carolina, L, A,Penn
Drexel, L, A,Penn
Monmouth, W, H,Penn
Penn St., L, H,Penn
Albany, L, A,Penn
Villanova, L, H,Penn
Navy, L, H,Penn
UCF, L, A,Penn
Campbell, W, N,Penn
Lafayette, W, H,Penn
Temple, L, H,Penn
NJIT, W, A,Penn
La Salle, L, A,Penn
Saint Joseph's, L, N,Penn
Harvard, W, A,Penn
Dartmouth, L, A,Penn
Columbia, L, H,Penn
Cornell, L, H,Penn
Brown, W, A,Penn
Yale, W, A,Penn
Princeton, W, A,Penn
Dartmouth, L, H,Penn
Harvard, L, H,Penn
Yale, L, H,Penn
Brown, W, H,Penn
Cornell, L, A,Penn
Columbia, W, A,Penn
Princeton, L, H,Penn
Loyola MD, L, A,Tennessee St.
Northern Illinois, W, H,Tennessee St.
Belmont, L, H,Tennessee St.
Eastern Illinois, L, A,Tennessee St.
Southeast Missouri St., W, A,Tennessee St.
Alabama A&M, L, A,Tennessee St.
Alabama, L, A,Tennessee St.
Kentucky, L, A,Tennessee St.
Marshall, L, A,Tennessee St.
Georgia Tech, L, A,Tennessee St.
Eastern Kentucky, W, H,Tennessee St.
Morehead St., W, H,Tennessee St.
Murray St., L, A,Tennessee St.
Tennessee Martin, L, A,Tennessee St.
Austin Peay, L, H,Tennessee St.
Jacksonville St., W, H,Tennessee St.
Tennessee Tech, L, H,Tennessee St.
Morehead St., L, A,Tennessee St.
Eastern Kentucky, L, A,Tennessee St.
Murray St., L, H,Tennessee St.
Tennessee Martin, L, H,Tennessee St.
Jacksonville St., W, A,Tennessee St.
Austin Peay, W, A,Tennessee St.
Tennessee Tech, W, A,Tennessee St.
Detroit, W, H,Tennessee St.
Southeast Missouri St., W, H,Tennessee St.
Eastern Illinois, W, H,Tennessee St.
Murray St., L, A,Tennessee St.
Iona, L, A,Hampton
George Mason, W, H,Hampton
Towson, L, A,Hampton
Portland St., W, N,Hampton
San Diego St., L, N,Hampton
Georgia St., W, A,Hampton
Howard, W, N,Hampton
Delaware, L, H,Hampton
Virginia, L, A,Hampton
VCU, L, A,Hampton
Yale, W, H,Hampton
Kent St., L, H,Hampton
Bethune Cookman, W, A,Hampton
Florida A&M, L, A,Hampton
South Carolina St., W, H,Hampton
Winston Salem St., W, N,Hampton
Coppin St., L, A,Hampton
Morgan St., W, A,Hampton
Norfolk St., L, H,Hampton
North Carolina A&T, L, H,Hampton
Delaware St., L, H,Hampton
Maryland Eastern Shore, W, H,Hampton
South Carolina St., L, A,Hampton
Winston Salem St., W, A,Hampton
Coppin St., L, H,Hampton
Morgan St., W, H,Hampton
Norfolk St., L, A,Hampton
North Carolina A&T, W, A,Hampton
Howard, W, A,Hampton
Delaware St., W, N,Hampton
South Carolina St., L, N,Hampton
College of Charleston, L, H,South Carolina St.
William & Mary, L, N,South Carolina St.
Winston Salem St., L, H,South Carolina St.
Idaho, W, H,South Carolina St.
Clemson, L, A,South Carolina St.
Idaho, L, A,South Carolina St.
Nebraska, L, A,South Carolina St.
Delaware St., W, A,South Carolina St.
Maryland Eastern Shore, L, A,South Carolina St.
Savannah St., L, A,South Carolina St.
Hampton, L, A,South Carolina St.
Howard, L, A,South Carolina St.
Norfolk St., L, H,South Carolina St.
North Carolina A&T, W, H,South Carolina St.
Bethune Cookman, W, A,South Carolina St.
Florida A&M, W, A,South Carolina St.
Coppin St., W, H,South Carolina St.
Morgan St., L, H,South Carolina St.
Hampton, W, H,South Carolina St.
Howard, W, H,South Carolina St.
Norfolk St., W, A,South Carolina St.
North Carolina A&T, L, A,South Carolina St.
Bethune Cookman, W, H,South Carolina St.
Florida A&M, W, H,South Carolina St.
Winston Salem St., W, A,South Carolina St.
Hampton, W, N,South Carolina St.
Norfolk St., L, N,South Carolina St.
Lafayette, L, H,Wagner
Saint Peter's, W, H,Wagner
Stony Brook, W, A,Wagner
Loyola Marymount, W, H,Wagner
Bucknell, W, A,Wagner
Columbia, L, A,Wagner
Yale, W, H,Wagner
Quinnipiac, L, H,Wagner
Brown, W, H,Wagner
NJIT, W, A,Wagner
Kansas St., L, A,Wagner
St. Francis NY, W, H,Wagner
Fairleigh Dickinson, W, A,Wagner
Central Connecticut, L, A,Wagner
LIU Brooklyn, L, H,Wagner
St. Francis PA, W, A,Wagner
Robert Morris, L, A,Wagner
St. Francis NY, L, A,Wagner
Sacred Heart, L, H,Wagner
Central Connecticut, L, H,Wagner
Mount St. Mary's, L, A,Wagner
Fairleigh Dickinson, L, H,Wagner
St. Francis PA, W, H,Wagner
Bryant, W, A,Wagner
LIU Brooklyn, L, A,Wagner
Mount St. Mary's, W, H,Wagner
Robert Morris, W, H,Wagner
Quinnipiac, W, A,Wagner
Monmouth, W, A,Wagner
Mount St. Mary's, L, A,Wagner
South Carolina, L, A,Winthrop
Akron, L, A,Winthrop
Davidson, L, A,Winthrop
North Carolina St., L, A,Winthrop
East Carolina, L, H,Winthrop
VMI, L, A,Winthrop
Radford, L, A,Winthrop
Old Dominion, L, A,Winthrop
College of Charleston, L, H,Winthrop
Florida, L, A,Winthrop
Liberty, W, H,Winthrop
High Point, L, H,Winthrop
Presbyterian, W, A,Winthrop
Gardner Webb, L, H,Winthrop
UNC Asheville, W, H,Winthrop
Charleston Southern, W, A,Winthrop
Coastal Carolina, L, A,Winthrop
UNC Asheville, W, A,Winthrop
Charlotte, L, A,Winthrop
Radford, L, H,Winthrop
VMI, L, H,Winthrop
Liberty, L, A,Winthrop
High Point, L, A,Winthrop
Presbyterian, W, H,Winthrop
Gardner Webb, W, A,Winthrop
Appalachian St., W, H,Winthrop
Charleston Southern, W, H,Winthrop
Coastal Carolina, W, H,Winthrop
UNC Asheville, L, A,Winthrop
Hartford, W, A,Quinnipiac
Army, W, H,Quinnipiac
UMBC, L, N,Quinnipiac
Bryant, L, N,Quinnipiac
Maine, W, A,Quinnipiac
Binghamton, L, H,Quinnipiac
Monmouth, W, H,Quinnipiac
Wagner, W, A,Quinnipiac
Dartmouth, W, A,Quinnipiac
Vermont, L, H,Quinnipiac
Brown, L, A,Quinnipiac
Cornell, L, A,Quinnipiac
Fairleigh Dickinson, L, A,Quinnipiac
Robert Morris, L, H,Quinnipiac
St. Francis PA, W, H,Quinnipiac
St. Francis NY, W, A,Quinnipiac
Monmouth, L, A,Quinnipiac
Sacred Heart, L, H,Quinnipiac
Central Connecticut, L, A,Quinnipiac
Mount St. Mary's, L, H,Quinnipiac
LIU Brooklyn, W, H,Quinnipiac
Sacred Heart, W, A,Quinnipiac
Bryant, L, H,Quinnipiac
St. Francis PA, W, A,Quinnipiac
Robert Morris, L, A,Quinnipiac
Fairleigh Dickinson, W, H,Quinnipiac
LIU Brooklyn, W, A,Quinnipiac
Wagner, L, H,Quinnipiac
Central Connecticut, W, H,Quinnipiac
LIU Brooklyn, W, A,Quinnipiac
Robert Morris, L, A,Quinnipiac
Fordham, W, A,Columbia
Seton Hall, L, A,Columbia
Bryant, W, H,Columbia
UMBC, L, H,Columbia
Albany, L, H,Columbia
Stony Brook, L, H,Columbia
Wagner, W, H,Columbia
St. Francis NY, L, A,Columbia
Virginia Tech, L, H,Columbia
Marist, W, N,Columbia
Sacred Heart, L, H,Columbia
Lehigh, L, A,Columbia
American, L, A,Columbia
NJIT, W, H,Columbia
Cornell, L, H,Columbia
Cornell, L, A,Columbia
Yale, W, H,Columbia
Brown, W, H,Columbia
Penn, W, A,Columbia
Princeton, L, A,Columbia
Dartmouth, W, H,Columbia
Harvard, W, H,Columbia
Brown, W, A,Columbia
Yale, L, A,Columbia
Harvard, L, A,Columbia
Dartmouth, L, A,Columbia
Princeton, W, H,Columbia
Penn, L, H,Columbia
Kansas, L, A,UMKC
Wichita St., W, A,UMKC
Florida Atlantic, L, A,UMKC
Bradley, W, N,UMKC
Richmond, L, N,UMKC
Florida Gulf Coast, W, A,UMKC
Florida, L, A,UMKC
Oakland, L, H,UMKC
IPFW, W, H,UMKC
Loyola Chicago, L, A,UMKC
Northwestern, L, A,UMKC
Eastern Washington, W, A,UMKC
UTSA, L, H,UMKC
SIU Edwardsville, L, H,UMKC
IUPUI, L, A,UMKC
Western Illinois, L, A,UMKC
Southern Utah, L, H,UMKC
South Dakota St., W, H,UMKC
North Dakota St., L, H,UMKC
Oral Roberts, L, A,UMKC
Centenary, L, A,UMKC
Western Illinois, L, H,UMKC
IUPUI, L, H,UMKC
Southern Utah, L, A,UMKC
North Dakota St., L, A,UMKC
South Dakota St., L, A,UMKC
Centenary, W, H,UMKC
Oral Roberts, L, H,UMKC
IPFW, L, A,UMKC
Oakland, L, A,UMKC
North Carolina St., L, H,New Orleans
Nicholls St., L, A,New Orleans
Savannah St., L, A,New Orleans
Colorado St., L, A,New Orleans
Southern, W, H,New Orleans
Tulane, W, H,New Orleans
Mississippi, L, H,New Orleans
Houston Baptist, W, A,New Orleans
Texas St., W, A,New Orleans
Louisiana Monroe, L, A,New Orleans
North Texas, W, H,New Orleans
Denver, W, H,New Orleans
Arkansas St., L, A,New Orleans
Louisiana Lafayette, W, H,New Orleans
Arkansas Little Rock, L, H,New Orleans
Western Kentucky, L, A,New Orleans
Troy, L, A,New Orleans
Middle Tennessee, W, H,New Orleans
FIU, L, H,New Orleans
South Alabama, L, A,New Orleans
Florida Atlantic, W, H,New Orleans
Louisiana Monroe, L, H,New Orleans
North Texas, L, A,New Orleans
Denver, L, A,New Orleans
Arkansas St., W, H,New Orleans
Louisiana Lafayette, L, A,New Orleans
Arkansas Little Rock, L, A,New Orleans
South Alabama, L, A,New Orleans
Georgia, L, A,USC Upstate
Notre Dame, L, A,USC Upstate
South Carolina, L, A,USC Upstate
Duquesne, L, H,USC Upstate
Kennesaw St., L, A,USC Upstate
Mercer, L, A,USC Upstate
Boston College, L, A,USC Upstate
Saint Louis, L, A,USC Upstate
Fresno St., L, A,USC Upstate
Southern, W, N,USC Upstate
Liberty, L, N,USC Upstate
North Florida, W, H,USC Upstate
Jacksonville, L, H,USC Upstate
Florida Gulf Coast, L, A,USC Upstate
Stetson, L, A,USC Upstate
Belmont, L, H,USC Upstate
Lipscomb, W, H,USC Upstate
Campbell, W, H,USC Upstate
East Tennessee St., L, A,USC Upstate
North Florida, L, A,USC Upstate
Jacksonville, W, A,USC Upstate
Stetson, W, H,USC Upstate
Florida Gulf Coast, W, H,USC Upstate
Lipscomb, L, A,USC Upstate
Belmont, L, A,USC Upstate
East Tennessee St., L, H,USC Upstate
Campbell, L, A,USC Upstate
Mercer, W, H,USC Upstate
Kennesaw St., W, H,USC Upstate
Gonzaga, L, A,USC Upstate
Savannah St., L, A,Coastal Carolina
Florida St., L, A,Coastal Carolina
Cincinnati, L, A,Coastal Carolina
Western Illinois, W, N,Coastal Carolina
North Carolina A&T, L, N,Coastal Carolina
Presbyterian, L, H,Coastal Carolina
College of Charleston, L, A,Coastal Carolina
Georgia St., W, A,Coastal Carolina
East Carolina, W, H,Coastal Carolina
High Point, W, H,Coastal Carolina
Radford, L, H,Coastal Carolina
VMI, L, A,Coastal Carolina
Liberty, L, A,Coastal Carolina
Gardner Webb, L, A,Coastal Carolina
UNC Asheville, W, H,Coastal Carolina
Winthrop, W, H,Coastal Carolina
Gardner Webb, L, H,Coastal Carolina
Charleston Southern, L, H,Coastal Carolina
Presbyterian, L, A,Coastal Carolina
High Point, W, A,Coastal Carolina
Radford, L, A,Coastal Carolina
VMI, W, H,Coastal Carolina
Liberty, L, H,Coastal Carolina
UNC Asheville, L, A,Coastal Carolina
Charleston Southern, L, A,Coastal Carolina
Winthrop, L, A,Coastal Carolina
VMI, L, A,Coastal Carolina
Monmouth, W, H,Florida Atlantic
Arizona, L, A,Florida Atlantic
Santa Clara, W, N,Florida Atlantic
UMKC, W, H,Florida Atlantic
Davidson, L, A,Florida Atlantic
James Madison, L, N,Florida Atlantic
McNeese St., L, A,Florida Atlantic
Florida Gulf Coast, L, A,Florida Atlantic
Southeastern Louisiana, W, H,Florida Atlantic
Denver, L, A,Florida Atlantic
Troy, L, A,Florida Atlantic
UAB, L, A,Florida Atlantic
Kentucky, L, A,Florida Atlantic
South Alabama, L, H,Florida Atlantic
Miami FL, L, A,Florida Atlantic
Middle Tennessee, L, A,Florida Atlantic
Western Kentucky, L, H,Florida Atlantic
FIU, L, H,Florida Atlantic
North Texas, L, A,Florida Atlantic
Louisiana Monroe, L, H,Florida Atlantic
Arkansas St., L, A,Florida Atlantic
Arkansas Little Rock, L, H,Florida Atlantic
Louisiana Lafayette, W, H,Florida Atlantic
New Orleans, L, A,Florida Atlantic
Troy, L, H,Florida Atlantic
Denver, W, H,Florida Atlantic
South Alabama, L, A,Florida Atlantic
Savannah St., L, A,Florida Atlantic
Middle Tennessee, L, H,Florida Atlantic
Western Kentucky, L, A,Florida Atlantic
FIU, L, A,Florida Atlantic
North Texas, L, A,Florida Atlantic
UCLA, L, A,Prairie View A&M
Weber St., L, N,Prairie View A&M
Missouri, L, A,Prairie View A&M
Wyoming, L, A,Prairie View A&M
Hawaii, L, A,Prairie View A&M
Baylor, L, A,Prairie View A&M
New Mexico St., L, A,Prairie View A&M
Colorado, L, A,Prairie View A&M
Texas St., L, A,Prairie View A&M
Alcorn St., W, A,Prairie View A&M
Southern, W, A,Prairie View A&M
Texas Southern, W, H,Prairie View A&M
Grambling St., W, H,Prairie View A&M
Jackson St., W, H,Prairie View A&M
Mississippi Valley St., L, A,Prairie View A&M
Arkansas Pine Bluff, L, A,Prairie View A&M
Alabama St., L, H,Prairie View A&M
Alabama A&M, L, H,Prairie View A&M
Texas Southern, W, A,Prairie View A&M
Grambling St., W, A,Prairie View A&M
Jackson St., L, A,Prairie View A&M
Mississippi Valley St., W, H,Prairie View A&M
Arkansas Pine Bluff, W, H,Prairie View A&M
Alabama St., L, A,Prairie View A&M
Alabama A&M, W, A,Prairie View A&M
Alcorn St., W, H,Prairie View A&M
Southern, W, H,Prairie View A&M
Mississippi Valley St., W, N,Prairie View A&M
Jackson St., L, N,Prairie View A&M
Stetson, L, A,Bethune Cookman
Dayton, L, A,Bethune Cookman
Auburn, L, A,Bethune Cookman
Chicago St., L, A,Bethune Cookman
Texas Southern, W, N,Bethune Cookman
Florida A&M, W, A,Bethune Cookman
St. John's, L, A,Bethune Cookman
LIU Brooklyn, L, A,Bethune Cookman
Jacksonville, W, A,Bethune Cookman
Savannah St., W, A,Bethune Cookman
The Citadel, L, A,Bethune Cookman
Hampton, L, H,Bethune Cookman
Howard, W, H,Bethune Cookman
Coppin St., W, H,Bethune Cookman
Morgan St., L, H,Bethune Cookman
Delaware St., W, A,Bethune Cookman
Maryland Eastern Shore, W, A,Bethune Cookman
South Carolina St., L, H,Bethune Cookman
Winston Salem St., L, H,Bethune Cookman
Norfolk St., W, A,Bethune Cookman
North Carolina A&T, L, A,Bethune Cookman
Coppin St., L, A,Bethune Cookman
Morgan St., L, A,Bethune Cookman
Delaware St., W, H,Bethune Cookman
Maryland Eastern Shore, W, H,Bethune Cookman
South Carolina St., L, A,Bethune Cookman
Winston Salem St., W, A,Bethune Cookman
Florida A&M, W, H,Bethune Cookman
Maryland Eastern Shore, W, N,Bethune Cookman
Norfolk St., L, N,Bethune Cookman
Boston College, L, A,Central Connecticut
Colgate, L, H,Central Connecticut
Albany, L, A,Central Connecticut
Binghamton, W, H,Central Connecticut
Lafayette, W, H,Central Connecticut
Delaware, W, A,Central Connecticut
Mount St. Mary's, W, H,Central Connecticut
UMBC, L, A,Central Connecticut
Rhode Island, L, A,Central Connecticut
Princeton, W, H,Central Connecticut
Arizona St., L, A,Central Connecticut
LIU Brooklyn, L, A,Central Connecticut
Monmouth, L, A,Central Connecticut
Wagner, W, H,Central Connecticut
Fairleigh Dickinson, W, A,Central Connecticut
Robert Morris, L, A,Central Connecticut
St. Francis PA, W, A,Central Connecticut
Mount St. Mary's, L, A,Central Connecticut
Quinnipiac, W, H,Central Connecticut
Wagner, W, A,Central Connecticut
Sacred Heart, L, A,Central Connecticut
St. Francis PA, W, H,Central Connecticut
Robert Morris, L, H,Central Connecticut
Fairleigh Dickinson, L, H,Central Connecticut
Bryant, W, A,Central Connecticut
Sacred Heart, L, H,Central Connecticut
St. Francis NY, W, H,Central Connecticut
Monmouth, L, H,Central Connecticut
Quinnipiac, L, A,Central Connecticut
Sacred Heart, L, A,Central Connecticut
Maine, L, N,Northern Illinois
Western Illinois, W, N,Northern Illinois
Indiana St., W, H,Northern Illinois
Tennessee St., L, A,Northern Illinois
Portland St., L, N,Northern Illinois
Western Carolina, L, N,Northern Illinois
Air Force, L, A,Northern Illinois
Chicago St., W, H,Northern Illinois
Arkansas Little Rock, L, A,Northern Illinois
Southern Illinois, L, H,Northern Illinois
Loyola Chicago, L, H,Northern Illinois
Toledo, W, H,Northern Illinois
Ball St., L, A,Northern Illinois
Western Michigan, L, A,Northern Illinois
Eastern Michigan, W, H,Northern Illinois
Central Michigan, L, H,Northern Illinois
Miami OH, L, A,Northern Illinois
Bowling Green, L, H,Northern Illinois
Ohio, L, A,Northern Illinois
Buffalo, L, A,Northern Illinois
Kent St., L, H,Northern Illinois
Akron, W, H,Northern Illinois
Central Michigan, L, A,Northern Illinois
Southeast Missouri St., W, A,Northern Illinois
Western Michigan, W, H,Northern Illinois
Ball St., W, H,Northern Illinois
Eastern Michigan, L, A,Northern Illinois
Toledo, L, A,Northern Illinois
Kent St., L, N,Northern Illinois
Dartmouth, W, H,Army
Quinnipiac, L, A,Army
LIU Brooklyn, L, A,Army
Princeton, L, H,Army
Brown, L, A,Army
Harvard, L, A,Army
Presbyterian, L, H,Army
Bryant, W, A,Army
Penn St., L, A,Army
Fairleigh Dickinson, W, H,Army
VMI, L, H,Army
Florida Gulf Coast, L, A,Army
Dartmouth, W, A,Army
Fairfield, L, H,Army
Colgate, L, H,Army
Holy Cross, L, H,Army
Lehigh, L, A,Army
Navy, W, H,Army
Lafayette, W, H,Army
Bucknell, W, H,Army
American, L, A,Army
Colgate, L, A,Army
Holy Cross, L, A,Army
Lehigh, W, H,Army
American, L, H,Army
Navy, L, A,Army
Lafayette, W, A,Army
Bucknell, W, A,Army
Lehigh, W, H,Army
American, L, A,Army
West Virginia, L, A,Elon
Tennessee Martin, L, A,Elon
Virginia Tech, L, A,Elon
College of Charleston, L, H,Elon
The Citadel, W, H,Elon
Lipscomb, W, H,Elon
Maryland, L, A,Elon
Navy, L, H,Elon
Appalachian St., L, A,Elon
Western Carolina, L, A,Elon
Davidson, L, A,Elon
UNC Greensboro, L, H,Elon
Samford, L, H,Elon
Chattanooga, W, H,Elon
Wofford, L, A,Elon
The Citadel, L, A,Elon
College of Charleston, W, A,Elon
Georgia Southern, W, A,Elon
Appalachian St., L, H,Elon
Furman, W, H,Elon
Chattanooga, L, A,Elon
Samford, L, A,Elon
Western Carolina, W, H,Elon
UNC Wilmington, L, A,Elon
Georgia Southern, W, H,Elon
UNC Greensboro, L, A,Elon
Davidson, L, H,Elon
Wofford, W, N,Elon
Chattanooga, L, A,Elon
Morehead St., W, H,Louisiana Monroe
Mississippi St., L, A,Louisiana Monroe
McNeese St., L, H,Louisiana Monroe
Stephen F. Austin, W, H,Louisiana Monroe
Tennessee Tech, L, A,Louisiana Monroe
Auburn, L, A,Louisiana Monroe
Louisiana Tech, L, A,Louisiana Monroe
McNeese St., L, A,Louisiana Monroe
Louisiana Lafayette, L, A,Louisiana Monroe
New Orleans, W, H,Louisiana Monroe
Colorado, L, A,Louisiana Monroe
Tennessee Tech, W, H,Louisiana Monroe
Arkansas Little Rock, L, A,Louisiana Monroe
South Alabama, L, H,Louisiana Monroe
Denver, L, A,Louisiana Monroe
Arkansas St., L, A,Louisiana Monroe
Troy, L, H,Louisiana Monroe
Florida Atlantic, W, A,Louisiana Monroe
FIU, W, H,Louisiana Monroe
Middle Tennessee, L, A,Louisiana Monroe
Western Kentucky, L, H,Louisiana Monroe
New Orleans, W, A,Louisiana Monroe
Louisiana Lafayette, W, H,Louisiana Monroe
Arkansas Little Rock, L, H,Louisiana Monroe
North Texas, L, A,Louisiana Monroe
South Alabama, L, A,Louisiana Monroe
Denver, L, H,Louisiana Monroe
Arkansas St., W, H,Louisiana Monroe
Denver, L, A,Louisiana Monroe
Maryland, L, A,Bucknell
Boston University, L, H,Bucknell
St. Francis PA, L, A,Bucknell
Old Dominion, W, H,Bucknell
Wagner, L, H,Bucknell
La Salle, L, A,Bucknell
Wake Forest, L, A,Bucknell
Binghamton, W, H,Bucknell
Drexel, W, H,Bucknell
Richmond, L, A,Bucknell
Marist, L, A,Bucknell
St. Bonaventure, L, H,Bucknell
Ohio, L, A,Bucknell
Cornell, L, A,Bucknell
Navy, L, A,Bucknell
American, L, A,Bucknell
Holy Cross, L, H,Bucknell
Lafayette, W, H,Bucknell
Colgate, W, H,Bucknell
Lehigh, L, A,Bucknell
Army, L, A,Bucknell
Colgate, L, A,Bucknell
Navy, L, H,Bucknell
American, L, H,Bucknell
Holy Cross, W, A,Bucknell
Lafayette, L, A,Bucknell
Delaware, L, H,Bucknell
Lehigh, W, H,Bucknell
Army, L, H,Bucknell
Holy Cross, L, A,Bucknell
Arkansas Little Rock, L, H,Pepperdine
BYU, L, H,Pepperdine
New Mexico St., L, A,Pepperdine
Arizona St., L, A,Pepperdine
Cal St. Bakersfield, L, H,Pepperdine
Long Beach St., L, A,Pepperdine
UC Irvine, L, H,Pepperdine
Pacific, L, H,Pepperdine
USC, L, A,Pepperdine
Cal St. Northridge, L, A,Pepperdine
Georgia Tech, L, H,Pepperdine
Buffalo, L, N,Pepperdine
Coppin St., W, N,Pepperdine
Hawaii, L, A,Pepperdine
Loyola Marymount, W, H,Pepperdine
San Diego, L, A,Pepperdine
Saint Mary's, L, A,Pepperdine
Gonzaga, L, H,Pepperdine
Portland, L, H,Pepperdine
San Francisco, W, A,Pepperdine
Santa Clara, L, A,Pepperdine
Loyola Marymount, W, A,Pepperdine
Santa Clara, W, H,Pepperdine
San Diego, W, H,Pepperdine
Portland, L, A,Pepperdine
Gonzaga, L, A,Pepperdine
Saint Mary's, L, H,Pepperdine
San Francisco, L, H,Pepperdine
San Francisco, W, N,Pepperdine
Portland, L, N,Pepperdine
Kansas, L, A,Florida Gulf Coast
North Carolina Central, W, H,Florida Gulf Coast
Richmond, L, H,Florida Gulf Coast
Bradley, L, H,Florida Gulf Coast
UMKC, L, H,Florida Gulf Coast
Florida Atlantic, W, H,Florida Gulf Coast
Stetson, L, A,Florida Gulf Coast
Florida, L, A,Florida Gulf Coast
Campbell, W, H,Florida Gulf Coast
Butler, L, A,Florida Gulf Coast
Michigan, L, A,Florida Gulf Coast
Army, W, H,Florida Gulf Coast
Lipscomb, L, A,Florida Gulf Coast
Belmont, L, A,Florida Gulf Coast
Stetson, W, H,Florida Gulf Coast
USC Upstate, W, H,Florida Gulf Coast
East Tennessee St., W, H,Florida Gulf Coast
Mercer, L, A,Florida Gulf Coast
Kennesaw St., L, A,Florida Gulf Coast
North Florida, W, H,Florida Gulf Coast
Jacksonville, L, H,Florida Gulf Coast
Campbell, L, A,Florida Gulf Coast
Belmont, L, H,Florida Gulf Coast
Lipscomb, W, H,Florida Gulf Coast
East Tennessee St., L, A,Florida Gulf Coast
USC Upstate, L, A,Florida Gulf Coast
Mercer, L, H,Florida Gulf Coast
Kennesaw St., W, H,Florida Gulf Coast
North Florida, L, A,Florida Gulf Coast
Jacksonville, L, A,Florida Gulf Coast
Northern Illinois, W, N,Maine
Kennesaw St., W, A,Maine
Princeton, W, A,Maine
Providence, L, A,Maine
Quinnipiac, L, H,Maine
South Alabama, L, A,Maine
Tulane, L, N,Maine
Colgate, W, H,Maine
Oklahoma, L, A,Maine
Harvard, L, H,Maine
Boston College, L, A,Maine
Canisius, L, H,Maine
Binghamton, L, H,Maine
Stony Brook, W, A,Maine
UMBC, L, A,Maine
Hartford, L, A,Maine
